"iWine","iPurchase","PurchaseDate","DeliveryDate","StoreName","Currency","ExchangeRate","Price","NativePrice","NativePriceCurrency","Quantity","Remaining","OrderNumber","Delivered","Size","Vintage","Wine","Locale","Type","Color","Category","Producer","Varietal","MasterVarietal","Designation","Vineyard","Country","Region","SubRegion","Appellation"
"1990065","100000647","3/4/2022","4/1/2022","Liner & Elsen","USD","1","264.31","264.31","USD","1","1","OrderId:100000647","True","750ml","2013","Domaine des Lambrays Clos des Lambrays","France, Burgundy, Côte de Nuits, Clos des Lambrays Grand Cru","Red","Red","Dry","Domaine des Lambrays","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Clos des Lambrays Grand Cru"
"2297872","100000648","3/13/2022","4/19/2023","List Allocation","USD","1","12.85","12.85","USD","4","3","OrderId:500000085","True","750ml","2010","The Eyrie Vineyards Pinot Noir Willamette Valley","USA, Oregon, Willamette Valley","Red","Red","Dry","The Eyrie Vineyards","Pinot Noir","Pinot Noir","Unknown","Unknown","USA","Oregon","Willamette Valley","Willamette Valley"
"1077688","100000649","3/7/2022","3/18/2023","Mailing List","USD","1","77.28","77.28","USD","3","3","OrderId:500000087","True","750ml","2009","Domaine de Montille Volnay 1er Cru Champans","France, Burgundy, Côte de Beaune, Volnay 1er Cru","Red","Red","Dry","Domaine de Montille","Pinot Noir","Pinot Noir","Unknown","Champans","France","Burgundy","Côte de Beaune","Volnay 1er Cru"
"2018116","100000650","3/25/2022","8/6/2022","Winery Direct","USD","1","69.90","69.90","USD","4","0","OrderId:500000086","True","750ml","2013","Domaine Stephane Magnien Clos Saint-Denis","France, Burgundy, Côte de Nuits, Clos Saint-Denis Grand Cru","Red","Red","Dry","Domaine Stephane Magnien","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Clos Saint-Denis Grand Cru"
"4672768","100000651","3/4/2022","5/27/2022","Gift","USD","1","0.00","0.00","USD","5","0","OrderId:100000651","True","750ml","1001","Billecart-Salmon Champagne Extra Brut Pinot Noir Rendez-Vous Cinq","France, Champagne","White - Sparkling","Red","Dry","Billecart-Salmon","Pinot Noir","Pinot Noir","Extra Brut Pinot Noir Rendez-Vous Cinq","Unknown","France","Champagne","Unknown","Champagne"
"4240504","100000652","3/9/2022","12/5/2022","Mailer","USD","1","93.29","93.29","USD","2","0","OrderId:500000084","True","750ml","2019","The Eyrie Vineyards Pinot Noir The Eyrie","USA, Oregon, Willamette Valley, Dundee Hills","Red","Red","Dry","The Eyrie Vineyards","Pinot Noir","Pinot Noir","The Eyrie","Unknown","USA","Oregon","Willamette Valley","Dundee Hills"
"1730310","100000653","3/1/2022","4/7/2022","Bottleshop","USD","1","45.69","45.69","USD","4","3","OrderId:100000653","True","750ml","2011","Cameron Pinot Noir Cuvée Renee Abbey Ridge","USA, Oregon, Willamette Valley","Red","Red","Dry","Cameron","Pinot Noir","Pinot Noir","Cuvée Renee","Abbey Ridge","USA","Oregon","Willamette Valley","Willamette Valley"
"4632447","100000654","3/9/2022","9/1/2022","Mailer","USD","1","53.68","53.68","USD","1","0","OrderId:500000084","True","750ml","2021","Patricia Green Cellars Chardonnay Estate","USA, Oregon, Willamette Valley, Ribbon Ridge","White","White","Dry","Patricia Green Cellars","Chardonnay","Chardonnay","Estate","Unknown","USA","Oregon","Willamette Valley","Ribbon Ridge"
"3867242","100000655","3/7/2022","4/23/2023","Mailing List","USD","1","54.33","54.33","USD","2","2","OrderId:500000087","True","750ml","2019","Hubert Lignier Morey-Saint-Denis Très Girard","France, Burgundy, Côte de Nuits, Morey-Saint-Denis","Red","Red","Dry","Hubert Lignier","Pinot Noir","Pinot Noir","Unknown","Très Girard","France","Burgundy","Côte de Nuits","Morey-Saint-Denis"
"5250297","100000656","4/23/2022","5/13/2022","K&L Auctions","USD","1","30.48","30.48","USD","2","1","OrderId:100000656","True","750ml","2023","Camille Thiriet Bourgogne-Aligoté du Jardin","France, Burgundy, Bourgogne-Aligoté","White","White","Dry","Camille Thiriet","Aligoté","Aligoté","du Jardin","Unknown","France","Burgundy","Unknown","Bourgogne-Aligoté"
"4295270","100000657","4/9/2022","6/14/2022","K&L Auctions","USD","1","87.45","87.45","USD","2","2","OrderId:100000657","True","750ml","2018","Mount Eden Vineyards Cabernet Sauvignon","USA, California, Santa Cruz Mountains","Red","Red","Dry","Mount Eden Vineyards","Cabernet Sauvignon","Cabernet Sauvignon","Unknown","Unknown","USA","California","Santa Cruz Mountains","Santa Cruz Mountains"
"4450444","100000658","4/27/2022","7/15/2022","Liner & Elsen","USD","1","60.14","60.14","USD","4","4","OrderId:100000658","True","750ml","2021","Patricia Green Cellars Pinot Noir Notorious","USA, Oregon, Willamette Valley","Red","Red","Dry","Patricia Green Cellars","Pinot Noir","Pinot Noir","Notorious","Unknown","USA","Oregon","Willamette Valley","Willamette Valley"
"5002703","100000659","4/7/2022","6/23/2022","Astor Wines","USD","1","48.58","48.58","USD","4","2","OrderId:100000659","True","750ml","2023","Patricia Green Cellars Pinot Noir Coury Clone Hyland Vineyard","USA, Oregon, Willamette Valley, McMinnville","Red","Red","Dry","Patricia Green Cellars","Pinot Noir","Pinot Noir","Coury Clone","Hyland Vineyard","USA","Oregon","Willamette Valley","McMinnville"
"689031","100000660","4/11/2022","7/15/2022","Winery Direct","USD","1","179.20","179.20","USD","3","1","OrderId:500000090","True","750ml","1974","Ridge Zinfandel Monte Bello","USA, California, Santa Cruz Mountains","Red","Red","Dry","Ridge","Zinfandel","Zinfandel","Unknown","Monte Bello","USA","California","Santa Cruz Mountains","Santa Cruz Mountains"
"1423847","100000661","4/4/2022","5/20/2022","WineBid","USD","1","77.64","77.64","USD","3","2","OrderId:100000661","True","750ml","2010","Williams Selyem Pinot Noir Burt Williams' Morning Dew Ranch","USA, California, North Coast, Anderson Valley","Red","Red","Dry","Williams Selyem","Pinot Noir","Pinot Noir","Unknown","Burt Williams' Morning Dew Ranch","USA","California","North Coast","Anderson Valley"
"4436767","100000662","4/7/2022","6/25/2022","Vinopolis","USD","1","75.41","75.41","USD","4","3","OrderId:100000662","True","750ml","2021","Labouré-Gontard Chablis","France, Burgundy, Chablis","White","White","Dry","Labouré-Gontard","Chardonnay","Chardonnay","Unknown","Unknown","France","Burgundy","Chablis","Chablis"
"5270687","100000663","4/21/2022","6/7/2023","Winery Direct","USD","1","38.77","38.77","USD","1","1","OrderId:500000089","True","750ml","2023","Hirsch Vineyards Pinot Noir The Family Blend","USA, California, Sonoma County, Sonoma Coast","Red","Red","Dry","Hirsch Vineyards","Pinot Noir","Pinot Noir","The Family Blend","Unknown","USA","California","Sonoma County","Sonoma Coast"
"4923712","100000664","4/21/2022","7/18/2022","Gift","USD","1","0.00","0.00","USD","1","1","OrderId:100000664","True","750ml","2022","Domaine Michel Lafarge Volnay 1er Cru Les Caillerets","France, Burgundy, Côte de Beaune, Volnay 1er Cru","Red","Red","Dry","Domaine Michel Lafarge","Pinot Noir","Pinot Noir","Unknown","Les Caillerets","France","Burgundy","Côte de Beaune","Volnay 1er Cru"
"3207890","100000665","4/2/2022","8/24/2022","Mailing List","USD","1","80.49","80.49","USD","3","2","OrderId:500000088","True","750ml","2018","Ridge Monte Bello","USA, California, Santa Cruz Mountains","Red","Red","Dry","Ridge","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Monte Bello","USA","California","Santa Cruz Mountains","Santa Cruz Mountains"
"3530266","100000666","4/6/2022","6/23/2022","Liner & Elsen","USD","1","68.10","68.10","USD","2","1","OrderId:100000666","True","750ml","2018","Domaine Henri Gouges Nuits-Saint-Georges","France, Burgundy, Côte de Nuits, Nuits-Saint-Georges","Red","Red","Dry","Domaine Henri Gouges","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Nuits-Saint-Georges"
"143499","100000667","4/8/2022","4/26/2022","Vinopolis","USD","1","359.85","359.85","USD","1","1","OrderId:100000667","True","750ml","1977","Emidio Pepe Montepulciano d'Abruzzo","Italy, Abruzzi, Montepulciano d'Abruzzo","Red","Red","Dry","Emidio Pepe","Montepulciano","Montepulciano","Unknown","Unknown","Italy","Abruzzi","Unknown","Montepulciano d'Abruzzo"
"4379605","100000668","4/11/2022","5/1/2022","Vinopolis","USD","1","79.19","79.19","USD","1","1","OrderId:100000668","True","750ml","2020","Williams Selyem Zinfandel Bacigalupi Vineyard","USA, California, Sonoma County, Russian River Valley","Red","Red","Dry","Williams Selyem","Zinfandel","Zinfandel","Unknown","Bacigalupi Vineyard","USA","California","Sonoma County","Russian River Valley"
"1186851","100000669","4/21/2022","4/12/2023","Winery Direct","USD","1","399.06","399.06","USD","4","4","OrderId:500000089","True","750ml","2010","François Raveneau Chablis 1er Cru Montée de Tonnerre","France, Burgundy, Chablis, Chablis 1er Cru","White","White","Dry","François Raveneau","Chardonnay","Chardonnay","Unknown","Montée de Tonnerre","France","Burgundy","Chablis","Chablis 1er Cru"
"3866409","100000670","4/21/2022","11/16/2022","Winery Direct","USD","1","76.87","76.87","USD","4","1","OrderId:500000089","True","750ml","2019","Domaine de Montille Meursault 1er Cru Les Porusots","France, Burgundy, Côte de Beaune, Meursault 1er Cru","White","White","Dry","Domaine de Montille","Chardonnay","Chardonnay","Unknown","Les Porusots","France","Burgundy","Côte de Beaune","Meursault 1er Cru"
"2744475","100000671","4/21/2022","4/11/2023","Winery Direct","USD","1","142.71","142.71","USD","3","2","OrderId:500000089","True","1.5L","2015","Williams Selyem Pinot Noir Burt Williams' Morning Dew Ranch","USA, California, North Coast, Anderson Valley","Red","Red","Dry","Williams Selyem","Pinot Noir","Pinot Noir","Unknown","Burt Williams' Morning Dew Ranch","USA","California","North Coast","Anderson Valley"
"5039552","100000672","4/21/2022","12/21/2022","Winery Direct","USD","1","21.42","21.42","USD","2","2","OrderId:500000089","True","750ml","2023","G.D. Vajra Langhe Nebbiolo","Italy, Piedmont, Langhe, Langhe DOC","Red","Red","Dry","G.D. Vajra","Nebbiolo","Nebbiolo","Unknown","Unknown","Italy","Piedmont","Langhe","Langhe DOC"
"4602399","100000673","4/22/2022","6/14/2022","Gift","USD","1","0.00","0.00","USD","8","4","OrderId:100000673","True","750ml","2018","Ultramarine Blanc de Blancs Keefer Ranch Sonoma Coast","USA, California, Sonoma County, Sonoma Coast","White - Sparkling","White","Sparkling","Ultramarine","Chardonnay","Chardonnay","Blanc de Blancs","Keefer Ranch","USA","California","Sonoma County","Sonoma Coast"
"3796351","100000674","4/2/2022","6/26/2022","Mailing List","USD","1","23.17","23.17","USD","1","0","OrderId:500000088","True","750ml","2019","Domaine Servin Chablis 1er Cru Les Forêts","France, Burgundy, Chablis, Chablis 1er Cru","White","White","Dry","Domaine Servin","Chardonnay","Chardonnay","Unknown","Les Forêts","France","Burgundy","Chablis","Chablis 1er Cru"
"5473077","100000675","4/26/2022","7/4/2022","K&L Wine Merchants","USD","1","92.46","92.46","USD","3","1","OrderId:100000675","True","750ml","2023","00 Wines Pinot Noir Stardance","USA, Oregon, Willamette Valley, Eola - Amity Hills","Red","Red","Dry","00 Wines","Pinot Noir","Pinot Noir","Stardance","Unknown","USA","Oregon","Willamette Valley","Eola - Amity Hills"
"4835409","100000676","4/3/2022","2/17/2025","Liner & Elsen","USD","1","149.19","149.19","USD","2","2","OrderId:100000676","True","750ml","2022","Rene Rostaing Côte-Rôtie Côte Blonde","France, Rhône, Northern Rhône, Côte-Rôtie","Red","Red","Dry","Rene Rostaing","Syrah","Syrah","Unknown","Côte Blonde","France","Rhône","Northern Rhône","Côte-Rôtie"
"4562077","100000677","4/2/2022","8/27/2022","Mailing List","USD","1","72.19","72.19","USD","3","2","OrderId:500000088","True","750ml","2021","Henri Jouan Morey-Saint-Denis 1er Cru Clos Sorbé Vieilles Vignes","France, Burgundy, Côte de Nuits, Morey-Saint-Denis 1er Cru","Red","Red","Dry","Henri Jouan","Pinot Noir","Pinot Noir","Vieilles Vignes","Clos Sorbé","France","Burgundy","Côte de Nuits","Morey-Saint-Denis 1er Cru"
"3107062","100000678","4/2/2022","5/3/2022","Bottleshop","USD","1","54.60","54.60","USD","3","2","OrderId:100000678","True","750ml","2016","Cameron Pinot Noir Abbey Ridge","USA, Oregon, Willamette Valley, Dundee Hills","Red","Red","Dry","Cameron","Pinot Noir","Pinot Noir","Unknown","Abbey Ridge","USA","Oregon","Willamette Valley","Dundee Hills"
"4297846","100000679","4/11/2022","6/28/2022","Winery Direct","USD","1","77.79","77.79","USD","3","0","OrderId:500000090","True","750ml","2021","Patricia Green Cellars Pinot Noir Mysterious","USA, Oregon, Willamette Valley, Dundee Hills","Red","Red","Dry","Patricia Green Cellars","Pinot Noir","Pinot Noir","Unknown","Mysterious","USA","Oregon","Willamette Valley","Dundee Hills"
"1721144","100000680","4/21/2022","7/12/2022","Winery Direct","USD","1","198.80","198.80","USD","1","1","OrderId:500000089","True","750ml","2012","Domaine des Lambrays Clos des Lambrays","France, Burgundy, Côte de Nuits, Clos des Lambrays Grand Cru","Red","Red","Dry","Domaine des Lambrays","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Clos des Lambrays Grand Cru"
"3196347","100000681","4/7/2022","5/18/2022","Bottleshop","USD","1","584.45","584.45","USD","1","1","OrderId:100000681","True","750ml","2017","Domaine Dujac Clos Saint-Denis","France, Burgundy, Côte de Nuits, Clos Saint-Denis Grand Cru","Red","Red","Dry","Domaine Dujac","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Clos Saint-Denis Grand Cru"
"834267","100000682","4/2/2022","6/10/2022","WineBid","USD","1","541.71","541.71","USD","1","1","OrderId:100000682","True","1.5L","1989","Domaine Ponsot Griotte-Chambertin","France, Burgundy, Côte de Nuits, Griotte-Chambertin Grand Cru","Red","Red","Dry","Domaine Ponsot","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Griotte-Chambertin Grand Cru"
"4589085","100000683","4/2/2022","7/14/2022","Mailing List","USD","1","53.55","53.55","USD","4","4","OrderId:500000088","True","750ml","2021","Patricia Green Cellars Pinot Noir Coury Clone Hyland Vineyard","USA, Oregon, Willamette Valley, McMinnville","Red","Red","Dry","Patricia Green Cellars","Pinot Noir","Pinot Noir","Coury Clone","Hyland Vineyard","USA","Oregon","Willamette Valley","McMinnville"
"4923712","100000684","4/20/2022","6/6/2022","Astor Wines","USD","1","138.22","138.22","USD","1","1","OrderId:100000684","True","750ml","2022","Domaine Michel Lafarge Volnay 1er Cru Les Caillerets","France, Burgundy, Côte de Beaune, Volnay 1er Cru","Red","Red","Dry","Domaine Michel Lafarge","Pinot Noir","Pinot Noir","Unknown","Les Caillerets","France","Burgundy","Côte de Beaune","Volnay 1er Cru"
"4828037","100000685","4/2/2022","6/6/2023","Mailing List","USD","1","140.07","140.07","USD","7","6","OrderId:500000088","True","1.5L","2021","Bérêche et Fils Champagne Rive Gauche","France, Champagne","White - Sparkling","White","Sparkling","Bérêche et Fils","Pinot Meunier","Pinot Meunier","Rive Gauche","Unknown","France","Champagne","Unknown","Champagne"
"4557528","100000686","5/18/2022","11/8/2022","Cellar Allocation","USD","1","89.71","89.71","USD","1","1","OrderId:500000092","True","750ml","2019","Château des Tours Côtes du Rhône Reserve","France, Rhône, Southern Rhône, Côtes du Rhône","Red","Red","Dry","Château des Tours","Red Rhone Blend","Red Rhone Blend","Reserve","Unknown","France","Rhône","Southern Rhône","Côtes du Rhône"
"4479861","100000687","5/19/2022","8/15/2022","Cellar Allocation","USD","1","38.85","38.85","USD","4","3","OrderId:500000091","True","750ml","2021","Patricia Green Cellars Pinot Noir Wind Ridge Vineyard","USA, Oregon, Willamette Valley, Ribbon Ridge","Red","Red","Dry","Patricia Green Cellars","Pinot Noir","Pinot Noir","Unknown","Wind Ridge Vineyard","USA","Oregon","Willamette Valley","Ribbon Ridge"
"4773754","100000688","5/16/2022","2/22/2024","Flatiron Wines","USD","1","449.58","449.58","USD","3","2","OrderId:100000688","True","1.5L","2022","Cecile Tremblay Vosne-Romanée Vieilles Vignes","France, Burgundy, Côte de Nuits, Vosne-Romanée","Red","Red","Dry","Cecile Tremblay","Pinot Noir","Pinot Noir","Vieilles Vignes","Unknown","France","Burgundy","Côte de Nuits","Vosne-Romanée"
"4502764","100000689","5/13/2022","7/7/2022","Liner & Elsen","USD","1","87.92","87.92","USD","3","3","OrderId:100000689","True","750ml","2021","A Tribute to Grace Wine Company Grenache Santa Barbara County","USA, California, Central Coast, Santa Barbara County","Red","Red","Dry","A Tribute to Grace Wine Company","Grenache","Grenache","Unknown","Unknown","USA","California","Central Coast","Santa Barbara County"
"4679182","100000690","5/19/2022","7/30/2022","Flatiron Wines","USD","1","62.35","62.35","USD","2","2","OrderId:100000690","True","750ml","2022","Pierre-Yves Colin-Morey Monthélie 1er Cru Les Riottes","France, Burgundy, Côte de Beaune, Monthélie 1er Cru","Red","Red","Dry","Pierre-Yves Colin-Morey","Pinot Noir","Pinot Noir","Unknown","Les Riottes","France","Burgundy","Côte de Beaune","Monthélie 1er Cru"
"2428615","100000691","5/27/2022","6/24/2022","Gift","USD","1","0.00","0.00","USD","2","0","OrderId:100000691","True","750ml","2014","Williams Selyem Pinot Noir Hirsch Vineyard","USA, California, Sonoma County, Sonoma Coast","Red","Red","Dry","Williams Selyem","Pinot Noir","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast"
"834267","100000692","5/19/2022","3/27/2023","Cellar Allocation","USD","1","281.98","281.98","USD","1","1","OrderId:500000091","True","750ml","1989","Domaine Ponsot Griotte-Chambertin","France, Burgundy, Côte de Nuits, Griotte-Chambertin Grand Cru","Red","Red","Dry","Domaine Ponsot","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Griotte-Chambertin Grand Cru"
"4905013","100000693","5/19/2022","12/2/2022","Cellar Allocation","USD","1","52.59","52.59","USD","2","2","OrderId:500000091","True","750ml","2022","Whitcraft Winery Pinot Noir La Rinconada Vineyard","USA, California, Central Coast, Sta. Rita Hills","Red","Red","Dry","Whitcraft Winery","Pinot Noir","Pinot Noir","Unknown","La Rinconada Vineyard","USA","California","Central Coast","Sta. Rita Hills"
"5167591","100000694","5/18/2022","9/30/2022","Cellar Allocation","USD","1","66.44","66.44","USD","3","2","OrderId:500000092","True","750ml","2022","Cameron Chardonnay Blanc Abbey Ridge","USA, Oregon, Willamette Valley, Dundee Hills","White","White","Dry","Cameron","Chardonnay","Chardonnay","Blanc","Abbey Ridge","USA","Oregon","Willamette Valley","Dundee Hills"
"1730310","100000695","5/18/2022","2/22/2023","Cellar Allocation","USD","1","50.96","50.96","USD","2","2","OrderId:500000092","True","750ml","2011","Cameron Pinot Noir Cuvée Renee Abbey Ridge","USA, Oregon, Willamette Valley","Red","Red","Dry","Cameron","Pinot Noir","Pinot Noir","Cuvée Renee","Abbey Ridge","USA","Oregon","Willamette Valley","Willamette Valley"
"117690","100000696","5/18/2022","2/5/2023","Cellar Allocation","USD","1","42.13","42.13","USD","1","0","OrderId:500000092","True","750ml","1996","J. Rochioli Pinot Noir Russian River Valley","USA, California, Sonoma County, Russian River Valley","Red","Red","Dry","J. Rochioli","Pinot Noir","Pinot Noir","Unknown","Unknown","USA","California","Sonoma County","Russian River Valley"
"2061850","100000697","5/19/2022","7/31/2022","Cellar Allocation","USD","1","42.13","42.13","USD","3","1","OrderId:500000091","True","750ml","2013","Failla Pinot Noir Hirsch Vineyard","USA, California, Sonoma County, Sonoma Coast","Red","Red","Dry","Failla","Pinot Noir","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast"
"4479861","100000698","5/4/2022","6/12/2022","K&L Auctions","USD","1","43.03","43.03","USD","1","0","OrderId:100000698","True","750ml","2021","Patricia Green Cellars Pinot Noir Wind Ridge Vineyard","USA, Oregon, Willamette Valley, Ribbon Ridge","Red","Red","Dry","Patricia Green Cellars","Pinot Noir","Pinot Noir","Unknown","Wind Ridge Vineyard","USA","Oregon","Willamette Valley","Ribbon Ridge"
"3038305","100000699","6/8/2022","7/23/2022","WineBid","USD","1","39.98","39.98","USD","1","1","OrderId:100000699","True","750ml","2016","Acquiesce Grenache Blanc Methode Champenoise","USA, California, Central Valley, Lodi","White - Sparkling","White","Sparkling","Acquiesce","Grenache Blanc","Grenache","Methode Champenoise","Unknown","USA","California","Central Valley","Lodi"
"4562923","100000700","6/23/2022","6/26/2023","Winery Direct","USD","1","49.51","49.51","USD","2","2","OrderId:500000094","True","750ml","2021","Jean-Pierre Guyon Morey-Saint-Denis La Bidaude Blanc","France, Burgundy, Côte de Nuits, Morey-Saint-Denis","White","White","Dry","Jean-Pierre Guyon","Chardonnay","Chardonnay","Blanc","La Bidaude","France","Burgundy","Côte de Nuits","Morey-Saint-Denis"
"4191219","100000701","6/22/2022","6/30/2022","Gift","USD","1","0.00","0.00","USD","2","2","OrderId:100000701","True","750ml","2020","Hubert Lignier Morey-Saint-Denis Trilogie","France, Burgundy, Côte de Nuits, Morey-Saint-Denis","Red","Red","Dry","Hubert Lignier","Pinot Noir","Pinot Noir","Trilogie","Unknown","France","Burgundy","Côte de Nuits","Morey-Saint-Denis"
"3555777","100000702","6/13/2022","7/21/2022","K&L Auctions","USD","1","66.70","66.70","USD","4","2","OrderId:100000702","True","750ml","2018","Simon Bize Savigny-lès-Beaune 1er Cru Aux Vergelesses","France, Burgundy, Côte de Beaune, Savigny-lès-Beaune 1er Cru","Red","Red","Dry","Simon Bize","Pinot Noir","Pinot Noir","Unknown","Aux Vergelesses","France","Burgundy","Côte de Beaune","Savigny-lès-Beaune 1er Cru"
"2857077","100000703","6/22/2022","5/4/2024","Flatiron Wines","USD","1","1521.22","1521.22","USD","3","2","OrderId:100000703","True","750ml","2017","Jacques-Frédéric Mugnier Musigny","France, Burgundy, Côte de Nuits, Musigny Grand Cru","Red","Red","Dry","Jacques-Frédéric Mugnier","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Musigny Grand Cru"
"3038305","100000704","6/23/2022","3/3/2023","Winery Direct","USD","1","41.15","41.15","USD","3","3","OrderId:500000094","True","750ml","2016","Acquiesce Grenache Blanc Methode Champenoise","USA, California, Central Valley, Lodi","White - Sparkling","White","Sparkling","Acquiesce","Grenache Blanc","Grenache","Methode Champenoise","Unknown","USA","California","Central Valley","Lodi"
"2860599","100000705","6/23/2022","12/21/2022","Winery Direct","USD","1","242.29","242.29","USD","3","2","OrderId:500000094","True","750ml","2016","Rene Rostaing Côte-Rôtie Côte Blonde","France, Rhône, Northern Rhône, Côte-Rôtie","Red","Red","Dry","Rene Rostaing","Syrah","Syrah","Unknown","Côte Blonde","France","Rhône","Northern Rhône","Côte-Rôtie"
"4882902","100000706","6/3/2022","7/26/2023","Mailing List","USD","1","162.72","162.72","USD","5","5","OrderId:500000093","True","750ml","2022","Domaine Lignier-Michelot Clos de la Roche","France, Burgundy, Côte de Nuits, Clos de la Roche Grand Cru","Red","Red","Dry","Domaine Lignier-Michelot","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Clos de la Roche Grand Cru"
"4249456","100000707","6/3/2022","3/19/2023","Mailing List","USD","1","104.82","104.82","USD","5","3","OrderId:500000093","True","750ml","2018","The Eyrie Vineyards Pinot Noir","USA, Oregon, Willamette Valley, Dundee Hills","Red","Red","Dry","The Eyrie Vineyards","Pinot Noir","Pinot Noir","Unknown","Unknown","USA","Oregon","Willamette Valley","Dundee Hills"
"2892955","100000708","6/3/2022","6/28/2023","Mailing List","USD","1","65.62","65.62","USD","1","1","OrderId:500000093","True","750ml","2016","Domaine Bruno Clair Gevrey-Chambertin 1er Cru Petite Chapelle","France, Burgundy, Côte de Nuits, Gevrey-Chambertin 1er Cru","Red","Red","Dry","Domaine Bruno Clair","Pinot Noir","Pinot Noir","Unknown","Petite Chapelle","France","Burgundy","Côte de Nuits","Gevrey-Chambertin 1er Cru"
"1769492","100000709","6/9/2022","8/23/2022","Liner & Elsen","USD","1","761.21","761.21","USD","2","1","OrderId:100000709","True","750ml","2012","Château Rayas Châteauneuf-du-Pape Reserve","France, Rhône, Southern Rhône, Châteauneuf-du-Pape","Red","Red","Dry","Château Rayas","Grenache","Grenache","Reserve","Unknown","France","Rhône","Southern Rhône","Châteauneuf-du-Pape"
"5090825","100000710","6/18/2022","6/26/2022","Astor Wines","USD","1","99.15","99.15","USD","6","5","OrderId:100000710","True","750ml","2022","00 Wines Pinot Noir Shea Vineyard","USA, Oregon, Willamette Valley","Red","Red","Dry","00 Wines","Pinot Noir","Pinot Noir","Unknown","Shea Vineyard","USA","Oregon","Willamette Valley","Willamette Valley"
"2682918","100000711","6/23/2022","3/28/2023","Winery Direct","USD","1","96.11","96.11","USD","9","9","OrderId:500000094","True","750ml","2016","Aubert Chardonnay Sonoma Coast","USA, California, Sonoma County, Sonoma Coast","White","White","Dry","Aubert","Chardonnay","Chardonnay","Unknown","Unknown","USA","California","Sonoma County","Sonoma Coast"
"1691753","100000712","6/3/2022","11/3/2022","Mailing List","USD","1","370.60","370.60","USD","4","3","OrderId:500000093","True","750ml","2009","Marcassin Pinot Noir Marcassin Vineyard","USA, California, Sonoma County, Sonoma Coast","Red","Red","Dry","Marcassin","Pinot Noir","Pinot Noir","Unknown","Marcassin Vineyard","USA","California","Sonoma County","Sonoma Coast"
"4905013","100000713","7/22/2022","9/23/2022","Astor Wines","USD","1","65.10","65.10","USD","3","3","OrderId:100000713","True","750ml","2022","Whitcraft Winery Pinot Noir La Rinconada Vineyard","USA, California, Central Coast, Sta. Rita Hills","Red","Red","Dry","Whitcraft Winery","Pinot Noir","Pinot Noir","Unknown","La Rinconada Vineyard","USA","California","Central Coast","Sta. Rita Hills"
"4954805","100000714","7/26/2022","10/10/2022","List Allocation","USD","1","33.11","33.11","USD","3","2","OrderId:500000095","True","750ml","2023","Acquiesce Christina's Outlier","USA, California, Central Valley, Lodi","Red","Red","Dry","Acquiesce","Grenache","Grenache","Christina's Outlier","Unknown","USA","California","Central Valley","Lodi"
"5060492","100000715","7/25/2022","8/18/2022","Astor Wines","USD","1","399.67","399.67","USD","2","2","OrderId:100000715","True","750ml","2021","Domaine Robert Arnoux / Arnoux-Lachaux Vosne-Romanée","France, Burgundy, Côte de Nuits, Vosne-Romanée","Red","Red","Dry","Domaine Robert Arnoux / Arnoux-Lachaux","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Vosne-Romanée"
"1068764","100000716","7/11/2022","7/30/2023","Cellar Allocation","USD","1","45.32","45.32","USD","5","5","OrderId:500000096","True","375ml","2008","Laurent-Perrier Champagne Brut Millésimé","France, Champagne","White - Sparkling","White","Sparkling","Laurent-Perrier","Champagne Blend","Champagne Blend","Brut Millésimé","Unknown","France","Champagne","Unknown","Champagne"
"4901","100000717","7/3/2022","7/14/2022","Liner & Elsen","USD","1","72.48","72.48","USD","8","8","OrderId:100000717","True","750ml","1999","Joseph Drouhin Beaune 1er Cru Clos des Mouches Rouge","France, Burgundy, Côte de Beaune, Beaune 1er Cru","Red","Red","Dry","Joseph Drouhin","Pinot Noir","Pinot Noir","Rouge","Clos des Mouches","France","Burgundy","Côte de Beaune","Beaune 1er Cru"
"5071556","100000718","7/5/2022","6/21/2023","Mailer","USD","1","253.22","253.22","USD","3","2","OrderId:500000097","True","750ml","1001","Bérêche et Fils Champagne Grand Cru Aÿ","France, Champagne, Champagne Grand Cru","White - Sparkling","White","Sparkling","Bérêche et Fils","Champagne Blend","Champagne Blend","Unknown","Aÿ","France","Champagne","Unknown","Champagne Grand Cru"
