"iNote","iWine","Type","Vintage","Wine","Locale","Producer","Varietal","MasterVarietal","Designation","Vineyard","Country","Region","SubRegion","Appellation","TastingDate","Defective","Views","fHelpful","fFavorite","Rating","EventLocation","EventTitle","iEvent","EventDate","EventEndDate","TastingNotes","fLikeIt","CNotes","CScore","LikeVotes","LikePercent","Votes","Comments"
"10000427","5060492","Red","2021","Domaine Robert Arnoux / Arnoux-Lachaux Vosne-Romanée","France, Burgundy, Côte de Nuits, Vosne-Romanée","Domaine Robert Arnoux / Arnoux-Lachaux","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Vosne-Romanée","11/7/2025","False","0","","0","86","our place","book club Friday — November 2025","90000077","11/7/2025","11/7/2025","Just not for me.","","","","","","",""
"10000428","5060492","Red","2021","Domaine Robert Arnoux / Arnoux-Lachaux Vosne-Romanée","France, Burgundy, Côte de Nuits, Vosne-Romanée","Domaine Robert Arnoux / Arnoux-Lachaux","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Vosne-Romanée","2/17/2024","False","0","","0","95","","","","","","Nose of forest floor, graphite, dark cherry. Palate shows bright acidity, iron and minerals. Hits its stride.","","","","","","",""
"10000429","442397","Red","2004","E. Pira & Figli (Chiara Boschis) Barolo Cannubi","Italy, Piedmont, Langhe, Barolo","E. Pira & Figli (Chiara Boschis)","Nebbiolo","Nebbiolo","Unknown","Cannubi","Italy","Piedmont","Langhe","Barolo","3/1/2024","False","0","","0","91","","","","","","Nose of raspberry, violets. Palate shows long savory finish, structured grip. Solid showing.","","","","","","",""
"10000430","442397","Red","2004","E. Pira & Figli (Chiara Boschis) Barolo Cannubi","Italy, Piedmont, Langhe, Barolo","E. Pira & Figli (Chiara Boschis)","Nebbiolo","Nebbiolo","Unknown","Cannubi","Italy","Piedmont","Langhe","Barolo","4/11/2023","False","0","","0","94","","","","","","Nose of dark cherry, rose petal, tobacco leaf. Palate shows long savory finish, polished texture, bright acidity. Outstanding bottle.","","","","","","",""
"10000431","4766865","Rosé - Sparkling","2017","Ultramarine Sparkling Rosé Heintz Vineyard","USA, California, Sonoma County, Sonoma Coast","Ultramarine","Pinot Noir","Pinot Noir","Sparkling Rosé","Heintz Vineyard","USA","California","Sonoma County","Sonoma Coast","8/25/2022","False","0","","0","90","","","","","","Nose of crushed chalk, white peach, lemon curd. Palate shows saline grip, fine mousse. On track.","","","","","","",""
"10000432","3101999","Red","2017","Rhys Pinot Noir Bearwallow Vineyard","USA, California, North Coast, Anderson Valley","Rhys","Pinot Noir","Pinot Noir","Unknown","Bearwallow Vineyard","USA","California","North Coast","Anderson Valley","6/3/2022","False","0","","0","90","our place","book club Friday — June 2022","90000036","6/3/2022","6/3/2022","Nose of wet stone, dark cherry, cedar. Palate shows earthy depth, pretty fruit core, iron and minerals. Pleasant if uncomplicated.","","","","","","",""
"10000433","3101999","Red","2017","Rhys Pinot Noir Bearwallow Vineyard","USA, California, North Coast, Anderson Valley","Rhys","Pinot Noir","Pinot Noir","Unknown","Bearwallow Vineyard","USA","California","North Coast","Anderson Valley","3/25/2022","False","0","","0","89","","","","","","Nose of raspberry, smoked meat, cedar. Palate shows long savory finish, structured grip. Pleasant if uncomplicated.","","","","","","",""
"10000434","3101999","Red","2017","Rhys Pinot Noir Bearwallow Vineyard","USA, California, North Coast, Anderson Valley","Rhys","Pinot Noir","Pinot Noir","Unknown","Bearwallow Vineyard","USA","California","North Coast","Anderson Valley","11/18/2022","False","0","","0","96","","","","","","Nose of forest floor, violets. Palate shows structured grip, earthy depth. Drinking beautifully. Bottle of the year so far.","","","","","","",""
"10000435","2061850","Red","2013","Failla Pinot Noir Hirsch Vineyard","USA, California, Sonoma County, Sonoma Coast","Failla","Pinot Noir","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast","2/7/2022","False","0","","0","91","","","","","","Nose of violets, smoked meat. Palate shows long savory finish, earthy depth. Good but not memorable.","","","","","","",""
"10000436","2800894","Red","2016","Rhys Pinot Noir Alpine Vineyard","USA, California, Santa Cruz Mountains","Rhys","Pinot Noir","Pinot Noir","Unknown","Alpine Vineyard","USA","California","Santa Cruz Mountains","Santa Cruz Mountains","7/10/2021","False","0","","0","90","","","","","","Nose of dark cherry, iron filings, forest floor. Palate shows long savory finish, iron and minerals. Good but not memorable.","","","","","","",""
"10000437","5064389","White - Sparkling","2020","Elise Dechannes Champagne Brut Nature ""Absolue Terre""","France, Champagne","Elise Dechannes","Pinot Noir","Pinot Noir","Brut Nature ""Absolue Terre""","Unknown","France","Champagne","Unknown","Champagne","6/28/2021","False","0","","0","92","home","Anniversary","","6/28/2021","6/28/2021","Nose of iodine, white peach. Palate shows cutting acidity, saline grip. Solid showing.","","","","","","",""
"10000438","3038305","White - Sparkling","2016","Acquiesce Grenache Blanc Methode Champenoise","USA, California, Central Valley, Lodi","Acquiesce","Grenache Blanc","Grenache","Methode Champenoise","Unknown","USA","California","Central Valley","Lodi","2/19/2021","False","0","","0","93","","","","","","Nose of yellow apple, biscuit, toasted almond. Palate shows fine mousse, cutting acidity. Hits its stride.","","","","","","",""
"10000439","3038305","White - Sparkling","2016","Acquiesce Grenache Blanc Methode Champenoise","USA, California, Central Valley, Lodi","Acquiesce","Grenache Blanc","Grenache","Methode Champenoise","Unknown","USA","California","Central Valley","Lodi","11/15/2021","False","0","","0","94","","","","","","Nose of iodine, toasted almond, yellow apple. Palate shows rich autolysis, saline grip. Drinking beautifully.","","","","","","",""
"10000440","1730310","Red","2011","Cameron Pinot Noir Cuvée Renee Abbey Ridge","USA, Oregon, Willamette Valley","Cameron","Pinot Noir","Pinot Noir","Cuvée Renee","Abbey Ridge","USA","Oregon","Willamette Valley","Willamette Valley","6/3/2022","False","0","","0","92","our place","book club Friday — June 2022","90000036","6/3/2022","6/3/2022","Nose of graphite, violets, forest floor. Palate shows taut tannins, pretty fruit core, long savory finish. Pleasant if uncomplicated.","","","","","","",""
"10000441","2061850","Red","2013","Failla Pinot Noir Hirsch Vineyard","USA, California, Sonoma County, Sonoma Coast","Failla","Pinot Noir","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast","1/18/2021","False","0","","0","92","","","","","","Nose of rose petal, tobacco leaf. Palate shows earthy depth, iron and minerals. Good but not memorable.","","","","","","",""
"10000442","3938290","White - Sparkling","2018","Vilmart & Cie Champagne Premier Cru Grand Cellier d'Or","France, Champagne, Champagne Premier Cru","Vilmart & Cie","Champagne Blend","Champagne Blend","Grand Cellier d'Or","Unknown","France","Champagne","Unknown","Champagne Premier Cru","4/24/2024","False","0","","0","91","","","","","","Nose of iodine, white peach. Palate shows saline grip, cutting acidity. Good but not memorable.","","","","","","",""
"10000443","917118","Red","2009","Joseph Drouhin Beaune 1er Cru Clos des Mouches Rouge","France, Burgundy, Côte de Beaune, Beaune 1er Cru","Joseph Drouhin","Pinot Noir","Pinot Noir","Rouge","Clos des Mouches","France","Burgundy","Côte de Beaune","Beaune 1er Cru","4/10/2022","False","0","","0","91","","","","","","Nose of smoked meat, iron filings, cedar. Palate shows taut tannins, earthy depth. On track.","","","","","","",""
"10000444","917118","Red","2009","Joseph Drouhin Beaune 1er Cru Clos des Mouches Rouge","France, Burgundy, Côte de Beaune, Beaune 1er Cru","Joseph Drouhin","Pinot Noir","Pinot Noir","Rouge","Clos des Mouches","France","Burgundy","Côte de Beaune","Beaune 1er Cru","4/7/2022","False","0","","0","90","","","","","","Nose of tobacco leaf, dark cherry, forest floor. Palate shows earthy depth, long savory finish. On track.","","","","","","",""
"10000445","917118","Red","2009","Joseph Drouhin Beaune 1er Cru Clos des Mouches Rouge","France, Burgundy, Côte de Beaune, Beaune 1er Cru","Joseph Drouhin","Pinot Noir","Pinot Noir","Rouge","Clos des Mouches","France","Burgundy","Côte de Beaune","Beaune 1er Cru","4/15/2021","False","0","","0","88","","","","","","Nose of wet stone, tobacco leaf. Palate shows pretty fruit core, iron and minerals, structured grip. Solid showing.","","","","","","",""
"10000446","2293523","White - Sparkling","1001","Roger Coulon Champagne Premier Cru Heri-Hodie","France, Champagne, Champagne Premier Cru","Roger Coulon","Champagne Blend","Champagne Blend","Heri-Hodie","Unknown","France","Champagne","Unknown","Champagne Premier Cru","7/16/2021","False","0","","0","93","","","","","","Nose of lemon curd, yellow apple. Palate shows cutting acidity, pinpoint bead, saline grip. Singing right now.","","","","","","",""
"10000447","2293523","White - Sparkling","1001","Roger Coulon Champagne Premier Cru Heri-Hodie","France, Champagne, Champagne Premier Cru","Roger Coulon","Champagne Blend","Champagne Blend","Heri-Hodie","Unknown","France","Champagne","Unknown","Champagne Premier Cru","5/26/2021","False","0","","0","89","","","","","","Nose of brioche, yellow apple. Palate shows saline grip, cutting acidity. Needs more time.","","","","","","",""
"10000448","3216213","Red","2017","Hubert Lignier Morey-Saint-Denis Très Girard","France, Burgundy, Côte de Nuits, Morey-Saint-Denis","Hubert Lignier","Pinot Noir","Pinot Noir","Unknown","Très Girard","France","Burgundy","Côte de Nuits","Morey-Saint-Denis","10/21/2025","False","0","","0","94","","","","","","Nose of iron filings, cedar, rose petal. Palate shows polished texture, bright acidity, long savory finish. Better than expected.","","","","","","",""
"10000449","3216213","Red","2017","Hubert Lignier Morey-Saint-Denis Très Girard","France, Burgundy, Côte de Nuits, Morey-Saint-Denis","Hubert Lignier","Pinot Noir","Pinot Noir","Unknown","Très Girard","France","Burgundy","Côte de Nuits","Morey-Saint-Denis","4/4/2023","False","0","","0","91","","","","","","Nose of raspberry, smoked meat, blackberry. Palate shows long savory finish, taut tannins, iron and minerals. Good but not memorable.","","","","","","",""
"10000450","3530271","Red","2018","Hubert Lignier Gevrey-Chambertin Regnard","France, Burgundy, Côte de Nuits, Gevrey-Chambertin","Hubert Lignier","Pinot Noir","Pinot Noir","Unknown","Regnard","France","Burgundy","Côte de Nuits","Gevrey-Chambertin","3/4/2022","False","0","","0","92","our place","book club Friday — March 2022","90000033","3/4/2022","3/4/2022","Nose of cedar, smoked meat, rose petal. Palate shows iron and minerals, pretty fruit core, earthy depth. On track.","","","","","","",""
"10000451","3530271","Red","2018","Hubert Lignier Gevrey-Chambertin Regnard","France, Burgundy, Côte de Nuits, Gevrey-Chambertin","Hubert Lignier","Pinot Noir","Pinot Noir","Unknown","Regnard","France","Burgundy","Côte de Nuits","Gevrey-Chambertin","12/1/2023","False","0","","0","92","our place","book club Friday — December 2023","90000054","12/1/2023","12/1/2023","Nose of dark cherry, graphite. Palate shows structured grip, iron and minerals. Drinking beautifully.","","","","","","",""
"10000452","1568200","Red","2011","Rene Rostaing Côte-Rôtie Côte Blonde","France, Rhône, Northern Rhône, Côte-Rôtie","Rene Rostaing","Syrah","Syrah","Unknown","Côte Blonde","France","Rhône","Northern Rhône","Côte-Rôtie","3/11/2022","False","0","","0","94","","","","","","Nose of dark cherry, graphite. Palate shows earthy depth, bright acidity, long savory finish. Drinking beautifully.","","","","","","",""
"10000453","1456094","Red","2010","Domaine Drouhin Oregon Pinot Noir Laurène","USA, Oregon, Willamette Valley, Dundee Hills","Domaine Drouhin Oregon","Pinot Noir","Pinot Noir","Laurène","Unknown","USA","Oregon","Willamette Valley","Dundee Hills","2/20/2025","False","0","","0","87","","","","","","Past its prime.","","","","","","",""
"10000454","4556766","Red","2018","Franck Pascal Coteaux Champenois Confiance Rouge","France, Champagne, Coteaux Champenois","Franck Pascal","Pinot Meunier","Pinot Meunier","Confiance Rouge","Unknown","France","Champagne","Unknown","Coteaux Champenois","6/28/2022","False","0","","0","94","home","Anniversary","","6/28/2022","6/28/2022","Nose of violets, smoked meat. Palate shows earthy depth, long savory finish, polished texture. Better than expected.","","","","","","",""
"10000455","4556766","Red","2018","Franck Pascal Coteaux Champenois Confiance Rouge","France, Champagne, Coteaux Champenois","Franck Pascal","Pinot Meunier","Pinot Meunier","Confiance Rouge","Unknown","France","Champagne","Unknown","Coteaux Champenois","2/4/2022","False","0","","0","93","our place","book club Friday — February 2022","90000032","2/4/2022","2/4/2022","Nose of blackberry, tobacco leaf, rose petal. Palate shows taut tannins, pretty fruit core, long savory finish. Singing right now.","","","","","","",""
"10000456","4556766","Red","2018","Franck Pascal Coteaux Champenois Confiance Rouge","France, Champagne, Coteaux Champenois","Franck Pascal","Pinot Meunier","Pinot Meunier","Confiance Rouge","Unknown","France","Champagne","Unknown","Coteaux Champenois","5/5/2023","False","0","","0","88","our place","book club Friday — May 2023","90000047","5/5/2023","5/5/2023","Nose of rose petal, dark cherry. Palate shows long savory finish, bright acidity. Solid showing.","","","","","","",""
"10000457","3110502","White","2016","Domaine Bruno Clair Corton-Charlemagne","France, Burgundy, Côte de Beaune, Corton-Charlemagne Grand Cru","Domaine Bruno Clair","Chardonnay","Chardonnay","Unknown","Unknown","France","Burgundy","Côte de Beaune","Corton-Charlemagne Grand Cru","3/14/2022","False","0","","0","92","","","","","","Nose of honeycomb, ginger, green apple. Palate shows tight focus, ripe pear. Pleasant if uncomplicated.","","","","","","",""
"10000458","3110502","White","2016","Domaine Bruno Clair Corton-Charlemagne","France, Burgundy, Côte de Beaune, Corton-Charlemagne Grand Cru","Domaine Bruno Clair","Chardonnay","Chardonnay","Unknown","Unknown","France","Burgundy","Côte de Beaune","Corton-Charlemagne Grand Cru","8/27/2025","False","0","","0","92","","","","","","Nose of chalk, green apple. Palate shows nervy acidity, ripe pear. Better than expected.","","","","","","",""
"10000459","3110502","White","2016","Domaine Bruno Clair Corton-Charlemagne","France, Burgundy, Côte de Beaune, Corton-Charlemagne Grand Cru","Domaine Bruno Clair","Chardonnay","Chardonnay","Unknown","Unknown","France","Burgundy","Côte de Beaune","Corton-Charlemagne Grand Cru","5/21/2023","False","0","","0","94","","","","","","Nose of chalk, green apple. Palate shows tight focus, saline finish, nervy acidity. Hits its stride.","","","","","","",""
"10000460","5074890","Red","2022","Domaine Jean-Marc / Thomas Bouley Volnay Clos de la Cave","France, Burgundy, Côte de Beaune, Volnay","Domaine Jean-Marc / Thomas Bouley","Pinot Noir","Pinot Noir","Unknown","Clos de la Cave","France","Burgundy","Côte de Beaune","Volnay","8/2/2024","False","0","","0","94","our place","book club Friday — August 2024","90000062","8/2/2024","8/2/2024","Nose of graphite, wet stone. Palate shows iron and minerals, bright acidity, structured grip. Outstanding bottle.","","","","","","",""
"10000461","3530277","Red","2018","Hubert Lignier Morey-Saint-Denis Trilogie","France, Burgundy, Côte de Nuits, Morey-Saint-Denis","Hubert Lignier","Pinot Noir","Pinot Noir","Trilogie","Unknown","France","Burgundy","Côte de Nuits","Morey-Saint-Denis","1/9/2025","False","0","","0","91","","","","","","Nose of wet stone, graphite. Palate shows pretty fruit core, bright acidity, iron and minerals. Pleasant if uncomplicated.","","","","","","",""
"10000462","2293523","White - Sparkling","1001","Roger Coulon Champagne Premier Cru Heri-Hodie","France, Champagne, Champagne Premier Cru","Roger Coulon","Champagne Blend","Champagne Blend","Heri-Hodie","Unknown","France","Champagne","Unknown","Champagne Premier Cru","6/22/2021","False","0","","0","87","","","","","","Just not for me.","","","","","","",""
"10000463","2293523","White - Sparkling","1001","Roger Coulon Champagne Premier Cru Heri-Hodie","France, Champagne, Champagne Premier Cru","Roger Coulon","Champagne Blend","Champagne Blend","Heri-Hodie","Unknown","France","Champagne","Unknown","Champagne Premier Cru","8/6/2021","False","0","","0","87","our place","book club Friday — August 2021","90000026","8/6/2021","8/6/2021","Just not for me.","","","","","","",""
"10000464","2293523","White - Sparkling","1001","Roger Coulon Champagne Premier Cru Heri-Hodie","France, Champagne, Champagne Premier Cru","Roger Coulon","Champagne Blend","Champagne Blend","Heri-Hodie","Unknown","France","Champagne","Unknown","Champagne Premier Cru","12/23/2023","False","0","","0","87","","","","","","Tired and sloppy.","","","","","","",""
"10000465","2293523","White - Sparkling","1001","Roger Coulon Champagne Premier Cru Heri-Hodie","France, Champagne, Champagne Premier Cru","Roger Coulon","Champagne Blend","Champagne Blend","Heri-Hodie","Unknown","France","Champagne","Unknown","Champagne Premier Cru","8/14/2023","False","0","","0","91","","","","","","Nose of yellow apple, lemon curd. Palate shows saline grip, rich autolysis, long chalky finish. Pleasant if uncomplicated.","","","","","","",""
"10000466","2293523","White - Sparkling","1001","Roger Coulon Champagne Premier Cru Heri-Hodie","France, Champagne, Champagne Premier Cru","Roger Coulon","Champagne Blend","Champagne Blend","Heri-Hodie","Unknown","France","Champagne","Unknown","Champagne Premier Cru","8/13/2021","False","0","","0","94","","","","","","Nose of lemon curd, iodine, brioche. Palate shows pinpoint bead, saline grip. Drinking beautifully.","","","","","","",""
"10000467","3038305","White - Sparkling","2016","Acquiesce Grenache Blanc Methode Champenoise","USA, California, Central Valley, Lodi","Acquiesce","Grenache Blanc","Grenache","Methode Champenoise","Unknown","USA","California","Central Valley","Lodi","8/5/2021","False","0","","0","88","","","","","","Nose of brioche, biscuit. Palate shows cutting acidity, rich autolysis, long chalky finish. Needs more time.","","","","","","",""
"10000468","3038305","White - Sparkling","2016","Acquiesce Grenache Blanc Methode Champenoise","USA, California, Central Valley, Lodi","Acquiesce","Grenache Blanc","Grenache","Methode Champenoise","Unknown","USA","California","Central Valley","Lodi","5/13/2021","False","0","","0","89","","","","","","Nose of crushed chalk, biscuit, lemon curd. Palate shows saline grip, pinpoint bead, fine mousse. On track.","","","","","","",""
"10000469","3834751","Rosé","2020","Domaine Sylvain Pataille Marsannay Rosé Fleur de Pinot","France, Burgundy, Côte de Nuits, Marsannay Rosé","Domaine Sylvain Pataille","Pinot Blend","Pinot Noir","Fleur de Pinot","Unknown","France","Burgundy","Côte de Nuits","Marsannay Rosé","7/22/2023","False","0","","0","94","","","","","","Nose of wild strawberry, wet stone. Palate shows vivid acidity, savory finish. Outstanding bottle.","","","","","","",""
"10000470","4632438","White","2021","Patricia Green Cellars Chardonnay Durant Vineyard","USA, Oregon, Willamette Valley, Dundee Hills","Patricia Green Cellars","Chardonnay","Chardonnay","Unknown","Durant Vineyard","USA","Oregon","Willamette Valley","Dundee Hills","10/20/2022","False","0","","0","90","","","","","","Nose of stone fruit, green apple. Palate shows ripe pear, vibrant cut, lingering minerality. Good but not memorable.","","","","","","",""
"10000471","4632438","White","2021","Patricia Green Cellars Chardonnay Durant Vineyard","USA, Oregon, Willamette Valley, Dundee Hills","Patricia Green Cellars","Chardonnay","Chardonnay","Unknown","Durant Vineyard","USA","Oregon","Willamette Valley","Dundee Hills","4/14/2023","False","0","","0","93","","","","","","Nose of lemon zest, white flowers, wet wool. Palate shows saline finish, creamy mid-palate, lingering minerality. Outstanding bottle.","","","","","","",""
"10000472","2882411","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 166eme","France, Champagne","Krug","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 166eme","Unknown","France","Champagne","Unknown","Champagne","8/18/2023","False","0","","0","91","","","","","","Nose of white peach, toasted almond, yellow apple. Palate shows saline grip, fine mousse, long chalky finish. Pleasant if uncomplicated.","","","","","","",""
"10000473","4161190","White","2020","Vincent Dauvissat (René & Vincent) Chablis 1er Cru La Forest","France, Burgundy, Chablis, Chablis 1er Cru","Vincent Dauvissat (René & Vincent)","Chardonnay","Chardonnay","Unknown","La Forest","France","Burgundy","Chablis","Chablis 1er Cru","6/26/2022","False","0","","0","94","","","","","","Nose of green apple, ginger. Palate shows lingering minerality, ripe pear, creamy mid-palate. Better than expected.","","","","","","",""
"10000474","4161190","White","2020","Vincent Dauvissat (René & Vincent) Chablis 1er Cru La Forest","France, Burgundy, Chablis, Chablis 1er Cru","Vincent Dauvissat (René & Vincent)","Chardonnay","Chardonnay","Unknown","La Forest","France","Burgundy","Chablis","Chablis 1er Cru","5/15/2025","False","0","","0","91","","","","","","Nose of lemon zest, honeycomb. Palate shows tight focus, lingering minerality. Needs more time.","","","","","","",""
"10000475","4161190","White","2020","Vincent Dauvissat (René & Vincent) Chablis 1er Cru La Forest","France, Burgundy, Chablis, Chablis 1er Cru","Vincent Dauvissat (René & Vincent)","Chardonnay","Chardonnay","Unknown","La Forest","France","Burgundy","Chablis","Chablis 1er Cru","2/2/2024","False","0","","0","93","our place","book club Friday — February 2024","90000056","2/2/2024","2/2/2024","Nose of honeycomb, ginger, wet wool. Palate shows creamy mid-palate, vibrant cut. Better than expected.","","","","","","",""
"10000476","4893791","Red","2022","Cecile Tremblay Vosne-Romanée 1er Cru","France, Burgundy, Côte de Nuits, Vosne-Romanée 1er Cru","Cecile Tremblay","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Vosne-Romanée 1er Cru","8/9/2024","False","0","","0","90","","","","","","Nose of rose petal, smoked meat. Palate shows iron and minerals, taut tannins. Pleasant if uncomplicated.","","","","","","",""
"10000477","4893791","Red","2022","Cecile Tremblay Vosne-Romanée 1er Cru","France, Burgundy, Côte de Nuits, Vosne-Romanée 1er Cru","Cecile Tremblay","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Vosne-Romanée 1er Cru","3/6/2026","False","0","","0","93","our place","book club Friday — March 2026","90000081","3/6/2026","3/6/2026","Nose of tobacco leaf, violets. Palate shows structured grip, long savory finish. Singing right now.","","","","","","",""
"10000478","4893791","Red","2022","Cecile Tremblay Vosne-Romanée 1er Cru","France, Burgundy, Côte de Nuits, Vosne-Romanée 1er Cru","Cecile Tremblay","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Vosne-Romanée 1er Cru","1/1/2025","False","0","","0","91","","","","","","Nose of graphite, blackberry. Palate shows structured grip, taut tannins. Good but not memorable.","","","","","","",""
"10000479","1728017","Red","2012","Rhys Pinot Noir Family Farm Vineyard","USA, California, San Francisco Bay, San Mateo County","Rhys","Pinot Noir","Pinot Noir","Unknown","Family Farm Vineyard","USA","California","San Francisco Bay","San Mateo County","12/1/2024","False","0","","0","90","","","","","","Nose of smoked meat, dark cherry. Palate shows earthy depth, iron and minerals. Pleasant if uncomplicated.","","","","","","",""
"10000480","1728017","Red","2012","Rhys Pinot Noir Family Farm Vineyard","USA, California, San Francisco Bay, San Mateo County","Rhys","Pinot Noir","Pinot Noir","Unknown","Family Farm Vineyard","USA","California","San Francisco Bay","San Mateo County","3/25/2023","False","0","","0","97","","","","","","Nose of graphite, cedar, raspberry. Palate shows bright acidity, earthy depth. Outstanding bottle. A standout.","","","","","","",""
"10000481","1728017","Red","2012","Rhys Pinot Noir Family Farm Vineyard","USA, California, San Francisco Bay, San Mateo County","Rhys","Pinot Noir","Pinot Noir","Unknown","Family Farm Vineyard","USA","California","San Francisco Bay","San Mateo County","11/4/2022","False","0","","0","93","","","","","","Nose of wet stone, forest floor, tobacco leaf. Palate shows pretty fruit core, structured grip. Outstanding bottle.","","","","","","",""
"10000482","1683286","Red","2012","Louis Jadot Gevrey-Chambertin 1er Cru Clos St. Jacques Domaine Louis Jadot","France, Burgundy, Côte de Nuits, Gevrey-Chambertin 1er Cru","Louis Jadot","Pinot Noir","Pinot Noir","Domaine Louis Jadot","Clos St. Jacques","France","Burgundy","Côte de Nuits","Gevrey-Chambertin 1er Cru","10/5/2021","False","0","","0","86","","","","","","Disappointing.","","","","","","",""
"10000483","1683286","Red","2012","Louis Jadot Gevrey-Chambertin 1er Cru Clos St. Jacques Domaine Louis Jadot","France, Burgundy, Côte de Nuits, Gevrey-Chambertin 1er Cru","Louis Jadot","Pinot Noir","Pinot Noir","Domaine Louis Jadot","Clos St. Jacques","France","Burgundy","Côte de Nuits","Gevrey-Chambertin 1er Cru","7/18/2021","False","0","","0","88","","","","","","Nose of wet stone, blackberry. Palate shows pretty fruit core, polished texture, structured grip. Solid showing.","","","","","","",""
"10000484","3796351","White","2019","Domaine Servin Chablis 1er Cru Les Forêts","France, Burgundy, Chablis, Chablis 1er Cru","Domaine Servin","Chardonnay","Chardonnay","Unknown","Les Forêts","France","Burgundy","Chablis","Chablis 1er Cru","5/16/2021","False","0","","0","87","","","","","","Nose of lemon zest, wet wool. Palate shows creamy mid-palate, saline finish. Good but not memorable.","","","","","","",""
"10000485","1691753","Red","2009","Marcassin Pinot Noir Marcassin Vineyard","USA, California, Sonoma County, Sonoma Coast","Marcassin","Pinot Noir","Pinot Noir","Unknown","Marcassin Vineyard","USA","California","Sonoma County","Sonoma Coast","11/7/2025","False","0","","0","90","our place","book club Friday — November 2025","90000077","11/7/2025","11/7/2025","Nose of violets, cedar. Palate shows bright acidity, earthy depth, structured grip. Solid showing.","","","","","","",""
"10000486","1691753","Red","2009","Marcassin Pinot Noir Marcassin Vineyard","USA, California, Sonoma County, Sonoma Coast","Marcassin","Pinot Noir","Pinot Noir","Unknown","Marcassin Vineyard","USA","California","Sonoma County","Sonoma Coast","12/10/2025","False","0","","0","88","","","","","","Nose of cedar, wet stone. Palate shows structured grip, bright acidity, long savory finish. Good but not memorable.","","","","","","",""
"10000487","638984","White - Sparkling","1001","Vilmart & Cie Champagne Premier Cru Grand Cellier Brut","France, Champagne, Champagne Premier Cru","Vilmart & Cie","Champagne Blend","Champagne Blend","Grand Cellier Brut","Unknown","France","Champagne","Unknown","Champagne Premier Cru","4/2/2021","False","0","","0","93","our place","book club Friday — April 2021","90000022","4/2/2021","4/2/2021","Nose of biscuit, crushed chalk. Palate shows long chalky finish, pinpoint bead. Drinking beautifully.","","","","","","",""
"10000488","638984","White - Sparkling","1001","Vilmart & Cie Champagne Premier Cru Grand Cellier Brut","France, Champagne, Champagne Premier Cru","Vilmart & Cie","Champagne Blend","Champagne Blend","Grand Cellier Brut","Unknown","France","Champagne","Unknown","Champagne Premier Cru","12/27/2022","False","0","","0","90","","","","","","Nose of brioche, crushed chalk. Palate shows pinpoint bead, saline grip. Needs more time.","","","","","","",""
"10000489","1541126","Red","2011","Domaine Michel Lafarge Volnay 1er Cru Clos des Chênes","France, Burgundy, Côte de Beaune, Volnay 1er Cru","Domaine Michel Lafarge","Pinot Noir","Pinot Noir","Unknown","Clos des Chênes","France","Burgundy","Côte de Beaune","Volnay 1er Cru","1/15/2023","False","0","","0","91","","","","","","Nose of blackberry, smoked meat, graphite. Palate shows polished texture, bright acidity, taut tannins. Needs more time.","","","","","","",""
"10000490","2184924","Red","2013","Andrew Will Two Blondes Vineyard","USA, Washington, Columbia Valley, Yakima Valley","Andrew Will","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Two Blondes Vineyard","USA","Washington","Columbia Valley","Yakima Valley","1/6/2023","False","0","","0","90","our place","book club Friday — January 2023","90000043","1/6/2023","1/6/2023","Nose of cedar, dark cherry, raspberry. Palate shows earthy depth, polished texture. On track.","","","","","","",""
"10000491","901504","Red","2008","Spottswoode Cabernet Sauvignon Estate","USA, California, Napa Valley, St. Helena","Spottswoode","Cabernet Sauvignon","Cabernet Sauvignon","Estate","Unknown","USA","California","Napa Valley","St. Helena","12/15/2021","False","0","","0","90","","","","","","Nose of smoked meat, rose petal, iron filings. Palate shows taut tannins, earthy depth. On track.","","","","","","",""
"10000492","3071867","White","2016","Trimbach Riesling Frédéric Emile","France, Alsace","Trimbach","Riesling","Riesling","Frédéric Emile","Unknown","France","Alsace","Unknown","Alsace","7/15/2025","False","0","","0","88","","","","","","Nose of iron filings, smoked meat. Palate shows iron and minerals, taut tannins, earthy depth. Pleasant if uncomplicated.","","","","","","",""
"10000493","4798089","White","2021","Cameron Blanc Clos Electrique","USA, Oregon","Cameron","Chardonnay","Chardonnay","Blanc","Clos Electrique","USA","Oregon","Unknown","Oregon","9/28/2022","False","0","","0","91","","","","","","Nose of stone fruit, white flowers, chalk. Palate shows lingering minerality, vibrant cut, creamy mid-palate. On track.","","","","","","",""
