"iInventory","Pending","Barcode","WineBarcode","Price","Size","iWine","Type","Vintage","Wine","Producer","Varietal","Designation","Vineyard","Country","Region","SubRegion","Appellation","Note","StoreName","PurchaseDate","PurchaseNote","Location","Bin"
"200002926","0","0200002926","W4196725_750ml","75.87","750ml","4196725","Red","2012","Louis Jadot Gevrey-Chambertin 1er Cru Lavaux St. Jacques Domaine Louis Jadot","Louis Jadot","Pinot Noir","Domaine Louis Jadot","Lavaux St. Jacques","France","Burgundy","Côte de Nuits","Gevrey-Chambertin 1er Cru","","Mailing List","11/14/2023","OrderId:500000145","Home Cellar","79-E"
"200002927","0","0200002927","W4954805_750ml","35.94","750ml","4954805","Red","2023","Acquiesce Christina's Outlier","Acquiesce","Grenache","Christina's Outlier","Unknown","USA","California","Central Valley","Lodi","","Astor Wines","11/17/2023","OrderId:100001039","Kitchen","35-D"
"200002928","0","0200002928","W4893791_750ml","453.17","750ml","4893791","Red","2022","Cecile Tremblay Vosne-Romanée 1er Cru","Cecile Tremblay","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Vosne-Romanée 1er Cru","","List Allocation","11/12/2023","OrderId:500000147","Home Cellar","44-E"
"200002929","0","0200002929","W4893791_750ml","453.17","750ml","4893791","Red","2022","Cecile Tremblay Vosne-Romanée 1er Cru","Cecile Tremblay","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Vosne-Romanée 1er Cru","","List Allocation","11/12/2023","OrderId:500000147","Off-site Storage","74-A"
"200002930","0","0200002930","W4105906_750ml","267.04","750ml","4105906","White","2002","Joliette Jurançon Sec Édition Limitée No 01 Millésime Lot No. 2","Joliette","Petit Manseng","Édition Limitée No 01 Millésime","Lot No. 2","France","Southwest France","Unknown","Jurançon Sec","","List Allocation","11/12/2023","OrderId:500000147","Home Cellar","35-C"
"200002932","0","0200002932","W219158_750ml","55.67","750ml","219158","White - Sparkling","1001","Pierre Péters Champagne Grand Cru Blanc de Blancs Cuvée de Réserve","Pierre Péters","Chardonnay","Blanc de Blancs Cuvée de Réserve","Unknown","France","Champagne","Unknown","Champagne Grand Cru","","List Allocation","12/9/2023","OrderId:500000148","Kitchen",""
"200002933","0","0200002933","W219158_750ml","55.67","750ml","219158","White - Sparkling","1001","Pierre Péters Champagne Grand Cru Blanc de Blancs Cuvée de Réserve","Pierre Péters","Chardonnay","Blanc de Blancs Cuvée de Réserve","Unknown","France","Champagne","Unknown","Champagne Grand Cru","","List Allocation","12/9/2023","OrderId:500000148","Off-site Storage","22-B"
"200002934","0","0200002934","W219158_750ml","55.67","750ml","219158","White - Sparkling","1001","Pierre Péters Champagne Grand Cru Blanc de Blancs Cuvée de Réserve","Pierre Péters","Chardonnay","Blanc de Blancs Cuvée de Réserve","Unknown","France","Champagne","Unknown","Champagne Grand Cru","","List Allocation","12/9/2023","OrderId:500000148","Home Cellar","94-E"
"200002935","0","0200002935","W219158_750ml","55.67","750ml","219158","White - Sparkling","1001","Pierre Péters Champagne Grand Cru Blanc de Blancs Cuvée de Réserve","Pierre Péters","Chardonnay","Blanc de Blancs Cuvée de Réserve","Unknown","France","Champagne","Unknown","Champagne Grand Cru","","List Allocation","12/9/2023","OrderId:500000148","Home Cellar","14-E"
"200002936","0","0200002936","W219158_750ml","55.67","750ml","219158","White - Sparkling","1001","Pierre Péters Champagne Grand Cru Blanc de Blancs Cuvée de Réserve","Pierre Péters","Chardonnay","Blanc de Blancs Cuvée de Réserve","Unknown","France","Champagne","Unknown","Champagne Grand Cru","","List Allocation","12/9/2023","OrderId:500000148","Off-site Storage","68-B"
"200002937","0","0200002937","W1877921_750ml","0.00","750ml","1877921","Red","2012","Williams Selyem Pinot Noir Hirsch Vineyard","Williams Selyem","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast","","Gift","12/10/2023","OrderId:100001044","Off-site Storage","31-D"
"200002939","0","0200002939","W1877921_750ml","0.00","750ml","1877921","Red","2012","Williams Selyem Pinot Noir Hirsch Vineyard","Williams Selyem","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast","","Gift","12/10/2023","OrderId:100001044","Off-site Storage","43-E"
"200002940","0","0200002940","W1877921_750ml","0.00","750ml","1877921","Red","2012","Williams Selyem Pinot Noir Hirsch Vineyard","Williams Selyem","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast","","Gift","12/10/2023","OrderId:100001044","Off-site Storage","24-C"
"200002941","0","0200002941","W5664631_750ml","91.59","750ml","5664631","White","2024","Claire Hill Chardonnay Lolonis Vineyard","Claire Hill","Chardonnay","Unknown","Lolonis Vineyard","USA","California","North Coast","Redwood Valley","","List Allocation","12/9/2023","OrderId:500000148","Off-site Storage","65-F"
"200002942","0","0200002942","W5664631_750ml","91.59","750ml","5664631","White","2024","Claire Hill Chardonnay Lolonis Vineyard","Claire Hill","Chardonnay","Unknown","Lolonis Vineyard","USA","California","North Coast","Redwood Valley","","List Allocation","12/9/2023","OrderId:500000148","Kitchen","03-A"
"200002944","0","0200002944","W5664631_750ml","91.59","750ml","5664631","White","2024","Claire Hill Chardonnay Lolonis Vineyard","Claire Hill","Chardonnay","Unknown","Lolonis Vineyard","USA","California","North Coast","Redwood Valley","","List Allocation","12/9/2023","OrderId:500000148","Kitchen","46-B"
"200002945","0","0200002945","W4944548_750ml","68.02","750ml","4944548","Red","2022","Patricia Green Cellars Pinot Noir Mysterious","Patricia Green Cellars","Pinot Noir","Unknown","Mysterious","USA","Oregon","Willamette Valley","Dundee Hills","","List Allocation","12/9/2023","OrderId:500000148","Home Cellar",""
"200002946","0","0200002946","W3938290_750ml","94.27","750ml","3938290","White - Sparkling","2018","Vilmart & Cie Champagne Premier Cru Grand Cellier d'Or","Vilmart & Cie","Champagne Blend","Grand Cellier d'Or","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","List Allocation","12/9/2023","OrderId:500000148","Kitchen","04-C"
"200002947","0","0200002947","W4905013_750ml","60.25","750ml","4905013","Red","2022","Whitcraft Winery Pinot Noir La Rinconada Vineyard","Whitcraft Winery","Pinot Noir","Unknown","La Rinconada Vineyard","USA","California","Central Coast","Sta. Rita Hills","","List Allocation","12/9/2023","OrderId:500000148","Home Cellar","27-A"
"200002948","0","0200002948","W4905013_750ml","60.25","750ml","4905013","Red","2022","Whitcraft Winery Pinot Noir La Rinconada Vineyard","Whitcraft Winery","Pinot Noir","Unknown","La Rinconada Vineyard","USA","California","Central Coast","Sta. Rita Hills","","List Allocation","12/9/2023","OrderId:500000148","Off-site Storage","82-C"
"200002949","0","0200002949","W4905013_750ml","60.25","750ml","4905013","Red","2022","Whitcraft Winery Pinot Noir La Rinconada Vineyard","Whitcraft Winery","Pinot Noir","Unknown","La Rinconada Vineyard","USA","California","Central Coast","Sta. Rita Hills","","List Allocation","12/9/2023","OrderId:500000148","Home Cellar","14-C"
"200002951","0","0200002951","W5037106_750ml","154.53","750ml","5037106","White","2022","Antica Terra Chardonnay Aequorin","Antica Terra","Chardonnay","Aequorin","Unknown","USA","Oregon","Willamette Valley","Willamette Valley","","Chambers Street","12/9/2023","OrderId:100001049","Kitchen","39-A"
"200002954","0","0200002954","W5037106_750ml","154.53","750ml","5037106","White","2022","Antica Terra Chardonnay Aequorin","Antica Terra","Chardonnay","Aequorin","Unknown","USA","Oregon","Willamette Valley","Willamette Valley","","Chambers Street","12/9/2023","OrderId:100001049","Off-site Storage",""
"200002955","0","0200002955","W5037106_750ml","154.53","750ml","5037106","White","2022","Antica Terra Chardonnay Aequorin","Antica Terra","Chardonnay","Aequorin","Unknown","USA","Oregon","Willamette Valley","Willamette Valley","","Chambers Street","12/9/2023","OrderId:100001049","Home Cellar","48-B"
"200002956","0","0200002956","W5037106_750ml","154.53","750ml","5037106","White","2022","Antica Terra Chardonnay Aequorin","Antica Terra","Chardonnay","Aequorin","Unknown","USA","Oregon","Willamette Valley","Willamette Valley","","Chambers Street","12/9/2023","OrderId:100001049","Off-site Storage","31-D"
"200002957","0","0200002957","W4669308_1.5L","0.00","1.5L","4669308","Red","2022","Bruno Lorenzon Mercurey Les Vignes d'Orge","Bruno Lorenzon","Pinot Noir","Les Vignes d'Orge","Unknown","France","Burgundy","Côte Chalonnaise","Mercurey","","Gift","12/23/2023","OrderId:100001050","Off-site Storage","08-E"
"200002958","0","0200002958","W4669308_1.5L","0.00","1.5L","4669308","Red","2022","Bruno Lorenzon Mercurey Les Vignes d'Orge","Bruno Lorenzon","Pinot Noir","Les Vignes d'Orge","Unknown","France","Burgundy","Côte Chalonnaise","Mercurey","","Gift","12/23/2023","OrderId:100001050","Off-site Storage",""
"200002959","0","0200002959","W4669308_1.5L","0.00","1.5L","4669308","Red","2022","Bruno Lorenzon Mercurey Les Vignes d'Orge","Bruno Lorenzon","Pinot Noir","Les Vignes d'Orge","Unknown","France","Burgundy","Côte Chalonnaise","Mercurey","","Gift","12/23/2023","OrderId:100001050","Home Cellar",""
"200002960","0","0200002960","W4669308_1.5L","0.00","1.5L","4669308","Red","2022","Bruno Lorenzon Mercurey Les Vignes d'Orge","Bruno Lorenzon","Pinot Noir","Les Vignes d'Orge","Unknown","France","Burgundy","Côte Chalonnaise","Mercurey","","Gift","12/23/2023","OrderId:100001050","Home Cellar","87-A"
"200002961","0","0200002961","W4669308_1.5L","0.00","1.5L","4669308","Red","2022","Bruno Lorenzon Mercurey Les Vignes d'Orge","Bruno Lorenzon","Pinot Noir","Les Vignes d'Orge","Unknown","France","Burgundy","Côte Chalonnaise","Mercurey","","Gift","12/23/2023","OrderId:100001050","Home Cellar","59-C"
"200002962","0","0200002962","W4669308_1.5L","0.00","1.5L","4669308","Red","2022","Bruno Lorenzon Mercurey Les Vignes d'Orge","Bruno Lorenzon","Pinot Noir","Les Vignes d'Orge","Unknown","France","Burgundy","Côte Chalonnaise","Mercurey","","Gift","12/23/2023","OrderId:100001050","Kitchen","11-D"
"200002963","0","0200002963","W4669308_1.5L","0.00","1.5L","4669308","Red","2022","Bruno Lorenzon Mercurey Les Vignes d'Orge","Bruno Lorenzon","Pinot Noir","Les Vignes d'Orge","Unknown","France","Burgundy","Côte Chalonnaise","Mercurey","","Gift","12/23/2023","OrderId:100001050","Off-site Storage","15-B"
"200002964","0","0200002964","W4669308_1.5L","0.00","1.5L","4669308","Red","2022","Bruno Lorenzon Mercurey Les Vignes d'Orge","Bruno Lorenzon","Pinot Noir","Les Vignes d'Orge","Unknown","France","Burgundy","Côte Chalonnaise","Mercurey","","Gift","12/23/2023","OrderId:100001050","Home Cellar","92-F"
"200002965","0","0200002965","W4669308_1.5L","0.00","1.5L","4669308","Red","2022","Bruno Lorenzon Mercurey Les Vignes d'Orge","Bruno Lorenzon","Pinot Noir","Les Vignes d'Orge","Unknown","France","Burgundy","Côte Chalonnaise","Mercurey","","Gift","12/23/2023","OrderId:100001050","Off-site Storage","82-B"
"200002966","0","0200002966","W1969622_750ml","40.06","750ml","1969622","Red","2012","Cameron Pinot Noir Cuvée Renee Abbey Ridge","Cameron","Pinot Noir","Cuvée Renee","Abbey Ridge","USA","Oregon","Willamette Valley","Willamette Valley","","List Allocation","12/9/2023","OrderId:500000148","Kitchen","78-A"
"200002967","0","0200002967","W1969622_750ml","40.06","750ml","1969622","Red","2012","Cameron Pinot Noir Cuvée Renee Abbey Ridge","Cameron","Pinot Noir","Cuvée Renee","Abbey Ridge","USA","Oregon","Willamette Valley","Willamette Valley","","List Allocation","12/9/2023","OrderId:500000148","Off-site Storage","93-C"
"200002968","0","0200002968","W1969622_750ml","40.06","750ml","1969622","Red","2012","Cameron Pinot Noir Cuvée Renee Abbey Ridge","Cameron","Pinot Noir","Cuvée Renee","Abbey Ridge","USA","Oregon","Willamette Valley","Willamette Valley","","List Allocation","12/9/2023","OrderId:500000148","Kitchen","43-D"
"200002970","0","0200002970","W5483796_750ml","112.44","750ml","5483796","Red","2020","Roagna Barbaresco Gallina","Roagna","Nebbiolo","Unknown","Gallina","Italy","Piedmont","Langhe","Barbaresco","","Bottleshop","12/11/2023","OrderId:100001053","Kitchen","80-C"
"200002972","0","0200002972","W5658796_750ml","69.11","750ml","5658796","Red","2024","Williams Selyem Zinfandel Papera Vineyard","Williams Selyem","Zinfandel","Unknown","Papera Vineyard","USA","California","Sonoma County","Russian River Valley","","Astor Wines","1/21/2024","OrderId:100001055","Off-site Storage",""
"200002973","0","0200002973","W5658796_750ml","69.11","750ml","5658796","Red","2024","Williams Selyem Zinfandel Papera Vineyard","Williams Selyem","Zinfandel","Unknown","Papera Vineyard","USA","California","Sonoma County","Russian River Valley","","Astor Wines","1/21/2024","OrderId:100001055","Kitchen","83-B"
"200002974","0","0200002974","W5658796_750ml","69.11","750ml","5658796","Red","2024","Williams Selyem Zinfandel Papera Vineyard","Williams Selyem","Zinfandel","Unknown","Papera Vineyard","USA","California","Sonoma County","Russian River Valley","","Astor Wines","1/21/2024","OrderId:100001055","Kitchen","31-B"
"200002975","0","0200002975","W5658796_750ml","69.11","750ml","5658796","Red","2024","Williams Selyem Zinfandel Papera Vineyard","Williams Selyem","Zinfandel","Unknown","Papera Vineyard","USA","California","Sonoma County","Russian River Valley","","Astor Wines","1/21/2024","OrderId:100001055","Kitchen","14-D"
"200002976","0","0200002976","W5658796_750ml","69.11","750ml","5658796","Red","2024","Williams Selyem Zinfandel Papera Vineyard","Williams Selyem","Zinfandel","Unknown","Papera Vineyard","USA","California","Sonoma County","Russian River Valley","","Astor Wines","1/21/2024","OrderId:100001055","Home Cellar","82-C"
"200002978","0","0200002978","W4924156_750ml","72.26","750ml","4924156","Red","2022","Patricia Green Cellars Pinot Noir Ridgecrest Vineyard","Patricia Green Cellars","Pinot Noir","Unknown","Ridgecrest Vineyard","USA","Oregon","Willamette Valley","Ribbon Ridge","","Cellar Allocation","1/26/2024","OrderId:500000149","Home Cellar","70-E"
"200002980","0","0200002980","W4895065_750ml","27.99","750ml","4895065","Red","2022","Sandlands Red Table Wine Contra Costa County","Sandlands","Red Blend","Red Table Wine","Unknown","USA","California","San Francisco Bay","Contra Costa County","","Vinopolis","1/13/2024","OrderId:100001057","Kitchen","57-B"
"200002981","0","0200002981","W4895065_750ml","27.99","750ml","4895065","Red","2022","Sandlands Red Table Wine Contra Costa County","Sandlands","Red Blend","Red Table Wine","Unknown","USA","California","San Francisco Bay","Contra Costa County","","Vinopolis","1/13/2024","OrderId:100001057","Home Cellar",""
"200002982","0","0200002982","W4895065_750ml","27.99","750ml","4895065","Red","2022","Sandlands Red Table Wine Contra Costa County","Sandlands","Red Blend","Red Table Wine","Unknown","USA","California","San Francisco Bay","Contra Costa County","","Vinopolis","1/13/2024","OrderId:100001057","Off-site Storage","69-C"
"200002983","0","0200002983","W4895065_750ml","27.99","750ml","4895065","Red","2022","Sandlands Red Table Wine Contra Costa County","Sandlands","Red Blend","Red Table Wine","Unknown","USA","California","San Francisco Bay","Contra Costa County","","Vinopolis","1/13/2024","OrderId:100001057","Home Cellar","17-F"
"200002984","0","0200002984","W4895065_750ml","27.99","750ml","4895065","Red","2022","Sandlands Red Table Wine Contra Costa County","Sandlands","Red Blend","Red Table Wine","Unknown","USA","California","San Francisco Bay","Contra Costa County","","Vinopolis","1/13/2024","OrderId:100001057","Home Cellar","38-C"
"200002985","0","0200002985","W87135_750ml","41.53","750ml","87135","Red","1992","A. Rafanelli Zinfandel","A. Rafanelli","Zinfandel","Unknown","Unknown","USA","California","Sonoma County","Dry Creek Valley","","Chambers Street","1/16/2024","OrderId:100001058","Kitchen","06-C"
"200002986","0","0200002986","W87135_750ml","41.53","750ml","87135","Red","1992","A. Rafanelli Zinfandel","A. Rafanelli","Zinfandel","Unknown","Unknown","USA","California","Sonoma County","Dry Creek Valley","","Chambers Street","1/16/2024","OrderId:100001058","Off-site Storage","39-A"
"200002987","0","0200002987","W87135_750ml","41.53","750ml","87135","Red","1992","A. Rafanelli Zinfandel","A. Rafanelli","Zinfandel","Unknown","Unknown","USA","California","Sonoma County","Dry Creek Valley","","Chambers Street","1/16/2024","OrderId:100001058","Home Cellar","19-F"
"200002989","0","0200002989","W4053468_750ml","99.64","750ml","4053468","Red","2008","The Eyrie Vineyards Pinot Noir","The Eyrie Vineyards","Pinot Noir","Unknown","Unknown","USA","Oregon","Willamette Valley","Dundee Hills","","Cellar Allocation","1/26/2024","OrderId:500000149","Off-site Storage","14-E"
"200002990","0","0200002990","W4053468_750ml","99.64","750ml","4053468","Red","2008","The Eyrie Vineyards Pinot Noir","The Eyrie Vineyards","Pinot Noir","Unknown","Unknown","USA","Oregon","Willamette Valley","Dundee Hills","","Cellar Allocation","1/26/2024","OrderId:500000149","Kitchen","78-D"
"200002991","0","0200002991","W4053468_750ml","99.64","750ml","4053468","Red","2008","The Eyrie Vineyards Pinot Noir","The Eyrie Vineyards","Pinot Noir","Unknown","Unknown","USA","Oregon","Willamette Valley","Dundee Hills","","Cellar Allocation","1/26/2024","OrderId:500000149","Home Cellar","09-E"
"200002992","0","0200002992","W4660318_750ml","61.78","750ml","4660318","White","2021","Domaine Guiberteau Saumur Clos de Guichaux","Domaine Guiberteau","Chenin Blanc","Clos de Guichaux","Unknown","France","Loire Valley","Anjou-Saumur","Saumur","","Cellar Allocation","1/26/2024","OrderId:500000149","Home Cellar","61-C"
"200002994","0","0200002994","W4660318_750ml","61.78","750ml","4660318","White","2021","Domaine Guiberteau Saumur Clos de Guichaux","Domaine Guiberteau","Chenin Blanc","Clos de Guichaux","Unknown","France","Loire Valley","Anjou-Saumur","Saumur","","Cellar Allocation","1/26/2024","OrderId:500000149","Off-site Storage","78-B"
"200002995","0","0200002995","W4660318_750ml","61.78","750ml","4660318","White","2021","Domaine Guiberteau Saumur Clos de Guichaux","Domaine Guiberteau","Chenin Blanc","Clos de Guichaux","Unknown","France","Loire Valley","Anjou-Saumur","Saumur","","Cellar Allocation","1/26/2024","OrderId:500000149","Kitchen","43-A"
"200002996","0","0200002996","W4660318_750ml","61.78","750ml","4660318","White","2021","Domaine Guiberteau Saumur Clos de Guichaux","Domaine Guiberteau","Chenin Blanc","Clos de Guichaux","Unknown","France","Loire Valley","Anjou-Saumur","Saumur","","Cellar Allocation","1/26/2024","OrderId:500000149","Off-site Storage","24-B"
"200002997","0","0200002997","W3197090_750ml","179.61","750ml","3197090","Red","2017","Domaine Rossignol Trapet Latricières-Chambertin","Domaine Rossignol Trapet","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Latricières-Chambertin Grand Cru","","Chambers Street","1/15/2024","OrderId:100001061","Home Cellar","28-E"
"200002999","0","0200002999","W3840765_750ml","99.21","750ml","3840765","Red","2019","Domaine Henri Gouges Nuits-Saint-Georges 1er Cru Les Chaignots","Domaine Henri Gouges","Pinot Noir","Unknown","Les Chaignots","France","Burgundy","Côte de Nuits","Nuits-Saint-Georges 1er Cru","","Cellar Allocation","1/26/2024","OrderId:500000149","Home Cellar","49-C"
"200003000","0","0200003000","W3840765_750ml","99.21","750ml","3840765","Red","2019","Domaine Henri Gouges Nuits-Saint-Georges 1er Cru Les Chaignots","Domaine Henri Gouges","Pinot Noir","Unknown","Les Chaignots","France","Burgundy","Côte de Nuits","Nuits-Saint-Georges 1er Cru","","Cellar Allocation","1/26/2024","OrderId:500000149","Home Cellar","44-E"
"200003001","0","0200003001","W2743451_375ml","99.84","375ml","2743451","Red","2015","Rhys Pinot Noir Alpine Vineyard","Rhys","Pinot Noir","Unknown","Alpine Vineyard","USA","California","Santa Cruz Mountains","Santa Cruz Mountains","","Cellar Allocation","1/26/2024","OrderId:500000149","Home Cellar","39-B"
"200003002","0","0200003002","W2743451_375ml","99.84","375ml","2743451","Red","2015","Rhys Pinot Noir Alpine Vineyard","Rhys","Pinot Noir","Unknown","Alpine Vineyard","USA","California","Santa Cruz Mountains","Santa Cruz Mountains","","Cellar Allocation","1/26/2024","OrderId:500000149","Kitchen","58-A"
"200003003","0","0200003003","W2743451_375ml","99.84","375ml","2743451","Red","2015","Rhys Pinot Noir Alpine Vineyard","Rhys","Pinot Noir","Unknown","Alpine Vineyard","USA","California","Santa Cruz Mountains","Santa Cruz Mountains","","Cellar Allocation","1/26/2024","OrderId:500000149","Off-site Storage","73-F"
"200003004","0","0200003004","W2743451_375ml","99.84","375ml","2743451","Red","2015","Rhys Pinot Noir Alpine Vineyard","Rhys","Pinot Noir","Unknown","Alpine Vineyard","USA","California","Santa Cruz Mountains","Santa Cruz Mountains","","Cellar Allocation","1/26/2024","OrderId:500000149","Home Cellar","68-C"
"200003005","0","0200003005","W2743451_375ml","99.84","375ml","2743451","Red","2015","Rhys Pinot Noir Alpine Vineyard","Rhys","Pinot Noir","Unknown","Alpine Vineyard","USA","California","Santa Cruz Mountains","Santa Cruz Mountains","","Cellar Allocation","1/26/2024","OrderId:500000149","Off-site Storage","85-E"
"200003006","0","0200003006","W4801989_750ml","72.83","750ml","4801989","Red","2021","Cameron Pinot Noir Cuvée Liner & Elsen Abbey Ridge","Cameron","Pinot Noir","Cuvée Liner & Elsen","Abbey Ridge","USA","Oregon","Willamette Valley","Willamette Valley","","Cellar Allocation","1/26/2024","OrderId:500000149","Home Cellar","79-D"
"200003008","0","0200003008","W2977878_750ml","63.58","750ml","2977878","Red","2016","Hubert Lignier Morey-Saint-Denis 1er Cru Les Blanchards","Hubert Lignier","Pinot Noir","Unknown","Les Blanchards","France","Burgundy","Côte de Nuits","Morey-Saint-Denis 1er Cru","","Winery Direct","2/9/2024","OrderId:500000151","Home Cellar","32-B"
"200003009","0","0200003009","W2977878_750ml","63.58","750ml","2977878","Red","2016","Hubert Lignier Morey-Saint-Denis 1er Cru Les Blanchards","Hubert Lignier","Pinot Noir","Unknown","Les Blanchards","France","Burgundy","Côte de Nuits","Morey-Saint-Denis 1er Cru","","Winery Direct","2/9/2024","OrderId:500000151","Home Cellar",""
"200003011","0","0200003011","W1990123_750ml","45.17","750ml","1990123","Red","2013","Domaine Drouhin Oregon Pinot Noir Laurène","Domaine Drouhin Oregon","Pinot Noir","Laurène","Unknown","USA","Oregon","Willamette Valley","Dundee Hills","","Mailing List","2/26/2024","OrderId:500000150","Home Cellar",""
"200003012","0","0200003012","W1990123_750ml","45.17","750ml","1990123","Red","2013","Domaine Drouhin Oregon Pinot Noir Laurène","Domaine Drouhin Oregon","Pinot Noir","Laurène","Unknown","USA","Oregon","Willamette Valley","Dundee Hills","","Mailing List","2/26/2024","OrderId:500000150","Kitchen","59-C"
"200003014","0","0200003014","W1990123_750ml","45.17","750ml","1990123","Red","2013","Domaine Drouhin Oregon Pinot Noir Laurène","Domaine Drouhin Oregon","Pinot Noir","Laurène","Unknown","USA","Oregon","Willamette Valley","Dundee Hills","","Mailing List","2/26/2024","OrderId:500000150","Kitchen","66-B"
"200003015","0","0200003015","W1990123_750ml","45.17","750ml","1990123","Red","2013","Domaine Drouhin Oregon Pinot Noir Laurène","Domaine Drouhin Oregon","Pinot Noir","Laurène","Unknown","USA","Oregon","Willamette Valley","Dundee Hills","","Mailing List","2/26/2024","OrderId:500000150","Kitchen","47-A"
"200003016","0","0200003016","W1990123_750ml","45.17","750ml","1990123","Red","2013","Domaine Drouhin Oregon Pinot Noir Laurène","Domaine Drouhin Oregon","Pinot Noir","Laurène","Unknown","USA","Oregon","Willamette Valley","Dundee Hills","","Mailing List","2/26/2024","OrderId:500000150","Kitchen",""
"200003017","0","0200003017","W4596539_750ml","157.06","750ml","4596539","White - Sparkling","2016","Bérêche et Fils Champagne Premier Cru Le Cran","Bérêche et Fils","Champagne Blend","Le Cran","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","Mailing List","2/26/2024","OrderId:500000150","Kitchen","09-A"
"200003018","0","0200003018","W4596539_750ml","157.06","750ml","4596539","White - Sparkling","2016","Bérêche et Fils Champagne Premier Cru Le Cran","Bérêche et Fils","Champagne Blend","Le Cran","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","Mailing List","2/26/2024","OrderId:500000150","Off-site Storage","75-B"
"200003020","0","0200003020","W4596539_750ml","157.06","750ml","4596539","White - Sparkling","2016","Bérêche et Fils Champagne Premier Cru Le Cran","Bérêche et Fils","Champagne Blend","Le Cran","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","Mailing List","2/26/2024","OrderId:500000150","Home Cellar","05-F"
"200003021","0","0200003021","W4596539_750ml","157.06","750ml","4596539","White - Sparkling","2016","Bérêche et Fils Champagne Premier Cru Le Cran","Bérêche et Fils","Champagne Blend","Le Cran","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","Mailing List","2/26/2024","OrderId:500000150","Off-site Storage","45-F"
"200003023","0","0200003023","W3154108_750ml","0.00","750ml","3154108","Red","2017","Rene Rostaing Côte-Rôtie Cuvée Classique Ampodium","Rene Rostaing","Syrah","Cuvée Classique Ampodium","Unknown","France","Rhône","Northern Rhône","Côte-Rôtie","","Gift","2/15/2024","OrderId:100001068","Off-site Storage","59-F"
"200003026","0","0200003026","W1186851_750ml","439.54","750ml","1186851","White","2010","François Raveneau Chablis 1er Cru Montée de Tonnerre","François Raveneau","Chardonnay","Unknown","Montée de Tonnerre","France","Burgundy","Chablis","Chablis 1er Cru","","Mailing List","2/26/2024","OrderId:500000150","Off-site Storage","53-A"
"200003027","0","0200003027","W1186851_750ml","439.54","750ml","1186851","White","2010","François Raveneau Chablis 1er Cru Montée de Tonnerre","François Raveneau","Chardonnay","Unknown","Montée de Tonnerre","France","Burgundy","Chablis","Chablis 1er Cru","","Mailing List","2/26/2024","OrderId:500000150","Kitchen","28-E"
"200003028","0","0200003028","W4562211_750ml","70.87","750ml","4562211","Red","2021","Joannès Violot-Guillemard Pommard 1er Cru La Platière","Joannès Violot-Guillemard","Pinot Noir","Unknown","La Platière","France","Burgundy","Côte de Beaune","Pommard 1er Cru","","Mailing List","2/26/2024","OrderId:500000150","Kitchen","28-A"
"200003029","0","0200003029","W1725640_750ml","104.38","750ml","1725640","Red","2011","Cameron Pinot Noir Arley's Leap","Cameron","Pinot Noir","Arley's Leap","Unknown","USA","Oregon","Willamette Valley","Dundee Hills","","Winery Direct","2/9/2024","OrderId:500000151","Home Cellar","67-C"
"200003030","0","0200003030","W3191640_750ml","0.00","750ml","3191640","Red","2017","Domaine des Lambrays Clos des Lambrays","Domaine des Lambrays","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Clos des Lambrays Grand Cru","","Gift","2/4/2024","OrderId:100001072","Off-site Storage","34-E"
"200003032","0","0200003032","W3191640_750ml","0.00","750ml","3191640","Red","2017","Domaine des Lambrays Clos des Lambrays","Domaine des Lambrays","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Clos des Lambrays Grand Cru","","Gift","2/4/2024","OrderId:100001072","Kitchen","49-F"
"200003033","0","0200003033","W3280861_750ml","119.38","750ml","3280861","White","2018","Weingut Max Ferd. Richter Wehlener Sonnenuhr Riesling Kabinett","Weingut Max Ferd. Richter","Riesling","Kabinett","Wehlener Sonnenuhr","Germany","Mosel Saar Ruwer","Unknown","Unknown","","Mailing List","2/26/2024","OrderId:500000150","Off-site Storage",""
"200003034","0","0200003034","W3280861_750ml","119.38","750ml","3280861","White","2018","Weingut Max Ferd. Richter Wehlener Sonnenuhr Riesling Kabinett","Weingut Max Ferd. Richter","Riesling","Kabinett","Wehlener Sonnenuhr","Germany","Mosel Saar Ruwer","Unknown","Unknown","","Mailing List","2/26/2024","OrderId:500000150","Off-site Storage","54-C"
