"iWine","iPurchase","PurchaseDate","DeliveryDate","StoreName","Currency","ExchangeRate","Price","NativePrice","NativePriceCurrency","Quantity","Remaining","OrderNumber","Delivered","Size","Vintage","Wine","Locale","Type","Color","Category","Producer","Varietal","MasterVarietal","Designation","Vineyard","Country","Region","SubRegion","Appellation"
"4766865","100000298","10/7/2024","12/1/2024","Liner & Elsen","USD","1","82.22","82.22","USD","1","1","OrderId:100000298","True","375ml","2017","Ultramarine Sparkling Rosé Heintz Vineyard","USA, California, Sonoma County, Sonoma Coast","Rosé - Sparkling","Rosé","Sparkling","Ultramarine","Pinot Noir","Pinot Noir","Sparkling Rosé","Heintz Vineyard","USA","California","Sonoma County","Sonoma Coast"
"2415392","100000299","10/5/2024","1/2/2025","Astor Wines","USD","1","191.79","191.79","USD","5","4","OrderId:100000299","True","750ml","2015","Domaine Michel Lafarge Volnay 1er Cru Clos des Chênes","France, Burgundy, Côte de Beaune, Volnay 1er Cru","Red","Red","Dry","Domaine Michel Lafarge","Pinot Noir","Pinot Noir","Unknown","Clos des Chênes","France","Burgundy","Côte de Beaune","Volnay 1er Cru"
"5113027","100000300","10/11/2024","4/6/2026","Astor Wines","USD","1","97.45","97.45","USD","5","5","OrderId:100000300","True","750ml","2023","Jean-Paul & Benoit Droin Chablis 1er Cru Montmains","France, Burgundy, Chablis, Chablis 1er Cru","White","Red","Dry","Jean-Paul & Benoit Droin","Chardonnay","Chardonnay","Unknown","Montmains","France","Burgundy","Chablis","Chablis 1er Cru"
"5050213","100000301","10/11/2024","11/22/2024","Flatiron Wines","USD","1","176.97","176.97","USD","11","9","OrderId:100000301","True","750ml","2022","Roses de Jeanne / Cédric Bouchard Champagne VV/R22","France, Champagne","White - Sparkling","White","Sparkling","Roses de Jeanne / Cédric Bouchard","Pinot Noir","Pinot Noir","VV/R22","Unknown","France","Champagne","Unknown","Champagne"
"4857948","100000302","10/1/2024","1/31/2025","Mailing List","USD","1","75.57","75.57","USD","1","1","OrderId:500000016","True","750ml","2022","Rene Rostaing Côte-Rôtie Cuvée Classique Ampodium","France, Rhône, Northern Rhône, Côte-Rôtie","Red","Red","Dry","Rene Rostaing","Syrah","Syrah","Cuvée Classique Ampodium","Unknown","France","Rhône","Northern Rhône","Côte-Rôtie"
"2960358","100000303","10/1/2024","7/12/2025","Mailing List","USD","1","91.21","91.21","USD","1","1","OrderId:500000016","True","750ml","2017","Joseph Drouhin Chambolle-Musigny","France, Burgundy, Côte de Nuits, Chambolle-Musigny","Red","Red","Dry","Joseph Drouhin","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Chambolle-Musigny"
"3916398","100000304","10/5/2024","10/14/2024","WineBid","USD","1","221.53","221.53","USD","1","1","OrderId:100000304","True","750ml","2007","Bollinger Champagne R.D. Extra Brut","France, Champagne","White - Sparkling","White","Sparkling","Bollinger","Champagne Blend","Champagne Blend","R.D. Extra Brut","Unknown","France","Champagne","Unknown","Champagne"
"3011084","100000305","10/3/2024","10/11/2024","K&L Auctions","USD","1","104.31","104.31","USD","1","0","OrderId:100000305","True","750ml","2017","Domaine Bruno Clair Marsannay Les Grasses Têtes","France, Burgundy, Côte de Nuits, Marsannay","Red","Red","Dry","Domaine Bruno Clair","Pinot Noir","Pinot Noir","Unknown","Les Grasses Têtes","France","Burgundy","Côte de Nuits","Marsannay"
"5049666","100000306","10/5/2024","11/3/2024","Liner & Elsen","USD","1","273.24","273.24","USD","3","0","OrderId:100000306","True","750ml","1001","Ulysse Collin Champagne Blanc de Noirs Extra Brut (2019) 48 mois Les Maillons","France, Champagne","White - Sparkling","White","Sparkling","Ulysse Collin","Pinot Noir","Pinot Noir","Blanc de Noirs Extra Brut (2019) 48 mois","Les Maillons","France","Champagne","Unknown","Champagne"
"4442038","100000307","10/10/2024","12/23/2024","WineBid","USD","1","98.51","98.51","USD","4","2","OrderId:100000307","True","750ml","1001","Jacques Lassaigne Champagne Extra Brut Blanc de Blancs La Colline Inspirée","France, Champagne","White - Sparkling","White","Sparkling","Jacques Lassaigne","Chardonnay","Chardonnay","Extra Brut Blanc de Blancs La Colline Inspirée","Unknown","France","Champagne","Unknown","Champagne"
"1964263","100000308","10/9/2024","12/24/2024","Gift","USD","1","0.00","0.00","USD","1","1","OrderId:100000308","True","750ml","2013","Domaine Armand Rousseau Père et Fils Gevrey-Chambertin 1er Cru Clos St. Jacques","France, Burgundy, Côte de Nuits, Gevrey-Chambertin 1er Cru","Red","Red","Dry","Domaine Armand Rousseau Père et Fils","Pinot Noir","Pinot Noir","Unknown","Clos St. Jacques","France","Burgundy","Côte de Nuits","Gevrey-Chambertin 1er Cru"
"457665","100000309","10/1/2024","11/16/2024","Chambers Street","USD","1","65.42","65.42","USD","2","1","OrderId:100000309","True","750ml","1001","Vilmart & Cie Champagne Premier Cru Grande Réserve","France, Champagne, Champagne Premier Cru","White - Sparkling","White","Sparkling","Vilmart & Cie","Champagne Blend","Champagne Blend","Grande Réserve","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"4442038","100000310","10/19/2024","11/22/2024","Flatiron Wines","USD","1","185.12","185.12","USD","1","1","OrderId:100000310","True","1.5L","1001","Jacques Lassaigne Champagne Extra Brut Blanc de Blancs La Colline Inspirée","France, Champagne","White - Sparkling","White","Sparkling","Jacques Lassaigne","Chardonnay","Chardonnay","Extra Brut Blanc de Blancs La Colline Inspirée","Unknown","France","Champagne","Unknown","Champagne"
"1078221","100000311","10/24/2024","11/6/2024","Bottle Barn","USD","1","50.03","50.03","USD","2","2","OrderId:100000311","True","750ml","1001","Jacques Lassaigne Champagne Extra Brut Blanc de Blancs Les Vignes de Montgueux","France, Champagne","White - Sparkling","White","Sparkling","Jacques Lassaigne","Chardonnay","Chardonnay","Extra Brut Blanc de Blancs Les Vignes de Montgueux","Unknown","France","Champagne","Unknown","Champagne"
"4789570","100000312","10/20/2024","11/29/2024","WineBid","USD","1","66.48","66.48","USD","1","1","OrderId:100000312","True","750ml","2022","Arterberry Maresh Pinot Noir Maresh Vineyard","USA, Oregon, Willamette Valley, Dundee Hills","Red","Red","Dry","Arterberry Maresh","Pinot Noir","Pinot Noir","Unknown","Maresh Vineyard","USA","Oregon","Willamette Valley","Dundee Hills"
"2591275","100000313","11/2/2024","1/20/2025","Astor Wines","USD","1","77.50","77.50","USD","2","2","OrderId:100000313","True","750ml","2013","G.D. Vajra Barolo Bricco delle Viole","Italy, Piedmont, Langhe, Barolo","Red","Red","Dry","G.D. Vajra","Nebbiolo","Nebbiolo","Unknown","Bricco delle Viole","Italy","Piedmont","Langhe","Barolo"
"2879253","100000314","11/25/2024","12/2/2024","K&L Auctions","USD","1","318.25","318.25","USD","4","3","OrderId:100000314","True","750ml","1001","Krug Champagne Brut Grande Cuvée Edition 165eme","France, Champagne","White - Sparkling","White","Sparkling","Krug","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 165eme","Unknown","France","Champagne","Unknown","Champagne"
"4893724","100000315","11/9/2024","11/16/2024","K&L Wine Merchants","USD","1","91.25","91.25","USD","5","3","OrderId:100000315","True","750ml","2022","Domaine Arlaud Morey-Saint-Denis 1er Cru Les Millandes","France, Burgundy, Côte de Nuits, Morey-Saint-Denis 1er Cru","Red","Red","Dry","Domaine Arlaud","Pinot Noir","Pinot Noir","Unknown","Les Millandes","France","Burgundy","Côte de Nuits","Morey-Saint-Denis 1er Cru"
"3154108","100000316","11/12/2024","12/21/2024","WineBid","USD","1","38.05","38.05","USD","8","7","OrderId:100000316","True","750ml","2017","Rene Rostaing Côte-Rôtie Cuvée Classique Ampodium","France, Rhône, Northern Rhône, Côte-Rôtie","Red","Red","Dry","Rene Rostaing","Syrah","Syrah","Cuvée Classique Ampodium","Unknown","France","Rhône","Northern Rhône","Côte-Rôtie"
"2925350","100000317","11/18/2024","11/17/2025","Winery Direct","USD","1","39.12","39.12","USD","5","5","OrderId:500000017","True","750ml","2013","Château des Eyrins La Closerie des Eyrins","France, Bordeaux, Médoc, Margaux","Red","Red","Dry","Château des Eyrins","Red Bordeaux Blend","Red Bordeaux Blend","La Closerie des Eyrins","Unknown","France","Bordeaux","Médoc","Margaux"
"1797195","100000318","11/18/2024","8/7/2025","Winery Direct","USD","1","300.27","300.27","USD","2","2","OrderId:500000017","True","750ml","2008","Dom Pérignon Champagne","France, Champagne","White - Sparkling","White","Sparkling","Dom Pérignon","Champagne Blend","Champagne Blend","Unknown","Unknown","France","Champagne","Unknown","Champagne"
"2297872","100000319","11/10/2024","1/14/2025","Liner & Elsen","USD","1","17.69","17.69","USD","2","2","OrderId:100000319","True","750ml","2010","The Eyrie Vineyards Pinot Noir Willamette Valley","USA, Oregon, Willamette Valley","Red","Red","Dry","The Eyrie Vineyards","Pinot Noir","Pinot Noir","Unknown","Unknown","USA","Oregon","Willamette Valley","Willamette Valley"
"2352825","100000320","11/5/2024","1/14/2025","Bottleshop","USD","1","47.04","47.04","USD","1","0","OrderId:100000320","True","375ml","1001","Savart Champagne Premier Cru L'Accomplie Extra Brut Vieilles Vignes","France, Champagne, Champagne Premier Cru","White - Sparkling","Red","Dry","Savart","Champagne Blend","Champagne Blend","L'Accomplie Extra Brut Vieilles Vignes","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"4923712","100000321","11/18/2024","2/13/2025","Winery Direct","USD","1","16.12","16.12","USD","2","2","OrderId:500000017","True","750ml","2022","Domaine Michel Lafarge Volnay 1er Cru Les Caillerets","France, Burgundy, Côte de Beaune, Volnay 1er Cru","Red","Red","Dry","Domaine Michel Lafarge","Pinot Noir","Pinot Noir","Unknown","Les Caillerets","France","Burgundy","Côte de Beaune","Volnay 1er Cru"
"4708478","100000322","11/10/2024","12/28/2024","Liner & Elsen","USD","1","165.77","165.77","USD","3","3","OrderId:100000322","True","750ml","2019","Savart Champagne Premier Cru Le Mont Benoit","France, Champagne, Champagne Premier Cru","White - Sparkling","White","Sparkling","Savart","Champagne Blend","Champagne Blend","Le Mont Benoit","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"4969609","100000323","11/18/2024","1/19/2025","Winery Direct","USD","1","247.90","247.90","USD","2","1","OrderId:500000017","True","750ml","1001","Ulysse Collin Champagne Blanc de Noirs Extra Brut (2019) Les Maillons","France, Champagne","White - Sparkling","White","Sparkling","Ulysse Collin","Pinot Noir","Pinot Noir","Blanc de Noirs Extra Brut (2019)","Les Maillons","France","Champagne","Unknown","Champagne"
"4960400","100000324","11/4/2024","11/28/2024","K&L Auctions","USD","1","227.43","227.43","USD","3","3","OrderId:100000324","True","1.5L","2023","Château d'Aqueria Tavel","France, Rhône, Southern Rhône, Tavel","Rosé","Red","Dry","Château d'Aqueria","Red Rhone Blend","Red Rhone Blend","Unknown","Unknown","France","Rhône","Southern Rhône","Tavel"
"4632438","100000325","11/25/2024","1/26/2025","K&L Auctions","USD","1","32.19","32.19","USD","4","2","OrderId:100000325","True","750ml","2021","Patricia Green Cellars Chardonnay Durant Vineyard","USA, Oregon, Willamette Valley, Dundee Hills","White","White","Dry","Patricia Green Cellars","Chardonnay","Chardonnay","Unknown","Durant Vineyard","USA","Oregon","Willamette Valley","Dundee Hills"
"3655545","100000326","11/8/2024","1/5/2025","Chambers Street","USD","1","112.10","112.10","USD","3","3","OrderId:100000326","True","750ml","2017","Poderi Colla Barbaresco Roncaglie","Italy, Piedmont, Langhe, Barbaresco","Red","Red","Dry","Poderi Colla","Nebbiolo","Nebbiolo","Unknown","Roncaglie","Italy","Piedmont","Langhe","Barbaresco"
"457665","100000327","11/16/2024","12/31/2024","Bottle Barn","USD","1","71.57","71.57","USD","3","1","OrderId:100000327","True","750ml","1001","Vilmart & Cie Champagne Premier Cru Grande Réserve","France, Champagne, Champagne Premier Cru","White - Sparkling","White","Sparkling","Vilmart & Cie","Champagne Blend","Champagne Blend","Grande Réserve","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"5139431","100000328","11/12/2024","12/1/2024","Flatiron Wines","USD","1","64.86","64.86","USD","6","3","OrderId:100000328","True","750ml","1001","Elise Dechannes Champagne L'Alpha & L'Omega Les Riceys","France, Champagne","White - Sparkling","White","Sparkling","Elise Dechannes","Pinot Noir","Pinot Noir","L'Alpha & L'Omega","Les Riceys","France","Champagne","Unknown","Champagne"
"3213789","100000329","11/21/2024","1/26/2025","WineBid","USD","1","180.65","180.65","USD","1","0","OrderId:100000329","True","750ml","2017","Marchand & Tawse / Pascal Marchand Corton","France, Burgundy, Côte de Beaune, Corton Grand Cru","Red","Red","Dry","Marchand & Tawse / Pascal Marchand","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Beaune","Corton Grand Cru"
"117690","100000330","11/11/2024","1/14/2025","Astor Wines","USD","1","47.42","47.42","USD","2","2","OrderId:100000330","True","750ml","1996","J. Rochioli Pinot Noir Russian River Valley","USA, California, Sonoma County, Russian River Valley","Red","Red","Dry","J. Rochioli","Pinot Noir","Pinot Noir","Unknown","Unknown","USA","California","Sonoma County","Russian River Valley"
"62401","100000331","11/2/2024","12/17/2024","Chambers Street","USD","1","86.68","86.68","USD","2","2","OrderId:100000331","True","750ml","1001","Veuve Clicquot Champagne Brut Rosé","France, Champagne","Rosé - Sparkling","Red","Dry","Veuve Clicquot","Champagne Blend","Champagne Blend","Brut Rosé","Unknown","France","Champagne","Unknown","Champagne"
"1842651","100000332","12/9/2024","11/1/2025","Winery Direct","USD","1","51.65","51.65","USD","2","2","OrderId:500000018","True","375ml","1001","Vilmart & Cie Champagne Premier Cru Cuvée Rubis","France, Champagne, Champagne Premier Cru","Rosé - Sparkling","Red","Dry","Vilmart & Cie","Champagne Blend","Champagne Blend","Cuvée Rubis","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"4635721","100000333","12/27/2024","2/4/2025","Astor Wines","USD","1","82.22","82.22","USD","2","0","OrderId:100000333","True","750ml","1001","Krug Champagne Brut Grande Cuvée Edition 171eme","France, Champagne","White - Sparkling","White","Sparkling","Krug","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 171eme","Unknown","France","Champagne","Unknown","Champagne"
"5079959","100000334","12/9/2024","6/1/2025","Winery Direct","USD","1","96.10","96.10","USD","1","1","OrderId:500000018","True","750ml","2023","COS Frappato","Italy, Sicily, Terre Siciliane","Red","Red","Dry","COS","Frappato","Frappato","Unknown","Unknown","Italy","Sicily","Unknown","Terre Siciliane"
"1964289","100000335","12/9/2024","3/17/2025","Winery Direct","USD","1","101.04","101.04","USD","2","2","OrderId:500000018","True","750ml","2013","Domaine des Comtes Lafon Volnay 1er Cru Santenots-Du-Milieu","France, Burgundy, Côte de Beaune, Volnay 1er Cru","Red","Red","Dry","Domaine des Comtes Lafon","Pinot Noir","Pinot Noir","Unknown","Santenots-Du-Milieu","France","Burgundy","Côte de Beaune","Volnay 1er Cru"
"5050537","100000336","12/13/2024","2/8/2025","Astor Wines","USD","1","109.48","109.48","USD","5","5","OrderId:100000336","True","750ml","1997","Clos Joliette Jurançon Sec Édition Limitée No 06 Millésime L97-86 (Orange Wax)","France, Southwest France, Jurançon Sec","White","Red","Dry","Clos Joliette","Petit Manseng","Petit Manseng","Édition Limitée No 06 Millésime","L97-86 (Orange Wax)","France","Southwest France","Unknown","Jurançon Sec"
"205691","100000337","12/9/2024","12/12/2025","Winery Direct","USD","1","121.51","121.51","USD","3","3","OrderId:500000018","True","1.5L","1001","Bollinger Champagne Special Cuvée Brut","France, Champagne","White - Sparkling","White","Sparkling","Bollinger","Champagne Blend","Champagne Blend","Special Cuvée Brut","Unknown","France","Champagne","Unknown","Champagne"
"232983","100000338","12/26/2024","2/12/2025","K&L Wine Merchants","USD","1","66.28","66.28","USD","4","1","OrderId:100000338","True","750ml","1001","Bérêche et Fils Champagne Brut Réserve","France, Champagne","White - Sparkling","White","Sparkling","Bérêche et Fils","Champagne Blend","Champagne Blend","Brut Réserve","Unknown","France","Champagne","Unknown","Champagne"
"1078221","100000339","12/9/2024","2/28/2025","Astor Wines","USD","1","25.83","25.83","USD","4","3","OrderId:100000339","True","375ml","1001","Jacques Lassaigne Champagne Extra Brut Blanc de Blancs Les Vignes de Montgueux","France, Champagne","White - Sparkling","White","Sparkling","Jacques Lassaigne","Chardonnay","Chardonnay","Extra Brut Blanc de Blancs Les Vignes de Montgueux","Unknown","France","Champagne","Unknown","Champagne"
"5050213","100000340","12/27/2024","3/7/2025","Liner & Elsen","USD","1","76.54","76.54","USD","5","3","OrderId:100000340","True","375ml","2022","Roses de Jeanne / Cédric Bouchard Champagne VV/R22","France, Champagne","White - Sparkling","White","Sparkling","Roses de Jeanne / Cédric Bouchard","Pinot Noir","Pinot Noir","VV/R22","Unknown","France","Champagne","Unknown","Champagne"
"4151173","100000341","12/24/2024","2/5/2025","Astor Wines","USD","1","88.22","88.22","USD","1","1","OrderId:100000341","True","750ml","1001","Pierre Gerbais Champagne Extra Brut Les Grandes Côtes","France, Champagne","White - Sparkling","Red","Dry","Pierre Gerbais","Pinot Noir","Pinot Noir","Extra Brut","Les Grandes Côtes","France","Champagne","Unknown","Champagne"
"4582997","100000342","12/7/2024","1/25/2025","Astor Wines","USD","1","151.99","151.99","USD","4","3","OrderId:100000342","True","750ml","1001","Egly-Ouriet Champagne Grand Cru Extra-Brut Rosé","France, Champagne, Champagne Grand Cru","Rosé - Sparkling","Rosé","Sparkling","Egly-Ouriet","Champagne Blend","Champagne Blend","Extra-Brut Rosé","Unknown","France","Champagne","Unknown","Champagne Grand Cru"
"2875924","100000343","12/14/2024","1/29/2025","Bottleshop","USD","1","581.49","581.49","USD","4","3","OrderId:100000343","True","750ml","2016","Domaine Dujac Clos Saint-Denis","France, Burgundy, Côte de Nuits, Clos Saint-Denis Grand Cru","Red","Red","Dry","Domaine Dujac","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Clos Saint-Denis Grand Cru"
"4635721","100000344","12/1/2024","1/19/2025","Bottle Barn","USD","1","38.62","38.62","USD","3","1","OrderId:100000344","True","375ml","1001","Krug Champagne Brut Grande Cuvée Edition 171eme","France, Champagne","White - Sparkling","White","Sparkling","Krug","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 171eme","Unknown","France","Champagne","Unknown","Champagne"
"5071556","100000345","12/3/2024","12/16/2024","Flatiron Wines","USD","1","255.27","255.27","USD","1","0","OrderId:100000345","True","750ml","1001","Bérêche et Fils Champagne Grand Cru Aÿ","France, Champagne, Champagne Grand Cru","White - Sparkling","White","Sparkling","Bérêche et Fils","Champagne Blend","Champagne Blend","Unknown","Aÿ","France","Champagne","Unknown","Champagne Grand Cru"
"2879253","100000346","12/12/2024","3/11/2025","Chambers Street","USD","1","310.38","310.38","USD","2","2","OrderId:100000346","True","750ml","1001","Krug Champagne Brut Grande Cuvée Edition 165eme","France, Champagne","White - Sparkling","White","Sparkling","Krug","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 165eme","Unknown","France","Champagne","Unknown","Champagne"
"4237537","100000347","12/19/2024","1/10/2025","Astor Wines","USD","1","202.76","202.76","USD","1","0","OrderId:100000347","True","750ml","2013","Pol Roger Champagne Cuvée Sir Winston Churchill","France, Champagne","White - Sparkling","White","Sparkling","Pol Roger","Champagne Blend","Champagne Blend","Cuvée Sir Winston Churchill","Unknown","France","Champagne","Unknown","Champagne"
"5050213","100000348","12/27/2024","3/21/2025","Gift","USD","1","0.00","0.00","USD","1","1","OrderId:100000348","True","750ml","2022","Roses de Jeanne / Cédric Bouchard Champagne VV/R22","France, Champagne","White - Sparkling","White","Sparkling","Roses de Jeanne / Cédric Bouchard","Pinot Noir","Pinot Noir","VV/R22","Unknown","France","Champagne","Unknown","Champagne"
"3852947","100000349","12/2/2024","2/24/2025","Flatiron Wines","USD","1","100.61","100.61","USD","2","2","OrderId:100000349","True","750ml","2020","Bérêche et Fils Champagne Campania Remensis Extra Brut","France, Champagne","Rosé - Sparkling","Rosé","Sparkling","Bérêche et Fils","Champagne Blend","Champagne Blend","Campania Remensis Extra Brut","Unknown","France","Champagne","Unknown","Champagne"
"4567028","100000350","12/12/2024","12/22/2024","K&L Wine Merchants","USD","1","90.98","90.98","USD","2","2","OrderId:100000350","True","750ml","2018","Frédéric Savart / Drémont Père & Fils Champagne Grand Cru Éphémère 018","France, Champagne, Champagne Grand Cru","White - Sparkling","Red","Dry","Frédéric Savart / Drémont Père & Fils","Chardonnay","Chardonnay","Éphémère 018","Unknown","France","Champagne","Unknown","Champagne Grand Cru"
"3774870","100000351","12/19/2024","1/7/2025","Chambers Street","USD","1","78.68","78.68","USD","1","1","OrderId:100000351","True","750ml","1001","Egly-Ouriet Champagne Les Prémices","France, Champagne","White - Sparkling","White","Sparkling","Egly-Ouriet","Champagne Blend","Champagne Blend","Unknown","Les Prémices","France","Champagne","Unknown","Champagne"
"3038305","100000352","12/22/2024","12/29/2024","Bottleshop","USD","1","44.74","44.74","USD","2","2","OrderId:100000352","True","750ml","2016","Acquiesce Grenache Blanc Methode Champenoise","USA, California, Central Valley, Lodi","White - Sparkling","White","Sparkling","Acquiesce","Grenache Blanc","Grenache","Methode Champenoise","Unknown","USA","California","Central Valley","Lodi"
"2689762","100000353","12/9/2024","4/21/2025","Winery Direct","USD","1","98.81","98.81","USD","1","1","OrderId:500000018","True","750ml","1001","Pascal Mazet Champagne Premier Cru Unique","France, Champagne, Champagne Premier Cru","White - Sparkling","White","Sparkling","Pascal Mazet","Champagne Blend","Champagne Blend","Unique","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"694246","100000354","12/20/2024","2/6/2025","K&L Wine Merchants","USD","1","48.38","48.38","USD","4","4","OrderId:100000354","True","750ml","2007","Williams Selyem Pinot Noir Hirsch Vineyard","USA, California, Sonoma County, Sonoma Coast","Red","Red","Dry","Williams Selyem","Pinot Noir","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast"
"4915807","100000355","12/15/2024","2/10/2025","Chambers Street","USD","1","69.97","69.97","USD","3","2","OrderId:100000355","True","750ml","1001","Vilmart & Cie Champagne Premier Cru Grand Cellier d'Or","France, Champagne, Champagne Premier Cru","White - Sparkling","White","Sparkling","Vilmart & Cie","Champagne Blend","Champagne Blend","Grand Cellier d'Or","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"5086130","100000356","12/8/2024","1/26/2025","Bottle Barn","USD","1","25.42","25.42","USD","1","1","OrderId:100000356","True","750ml","2022","Sandlands Zinfandel","USA, California, Central Valley, Lodi","Red","Red","Dry","Sandlands","Zinfandel","Zinfandel","Unknown","Unknown","USA","California","Central Valley","Lodi"
"638984","100000357","12/13/2024","1/29/2025","WineBid","USD","1","86.65","86.65","USD","1","0","OrderId:100000357","True","750ml","1001","Vilmart & Cie Champagne Premier Cru Grand Cellier Brut","France, Champagne, Champagne Premier Cru","White - Sparkling","White","Sparkling","Vilmart & Cie","Champagne Blend","Champagne Blend","Grand Cellier Brut","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"2262886","100000358","12/25/2024","2/11/2025","Astor Wines","USD","1","167.56","167.56","USD","3","2","OrderId:100000358","True","750ml","2014","Domaine Denis Bachelet Gevrey-Chambertin 1er Cru Les Corbeaux Vieilles Vignes","France, Burgundy, Côte de Nuits, Gevrey-Chambertin 1er Cru","Red","Red","Dry","Domaine Denis Bachelet","Pinot Noir","Pinot Noir","Vieilles Vignes","Les Corbeaux","France","Burgundy","Côte de Nuits","Gevrey-Chambertin 1er Cru"
"4664536","100000359","1/15/2025","1/28/2025","Flatiron Wines","USD","1","94.28","94.28","USD","1","1","OrderId:100000359","True","750ml","2015","Dehours Champagne Brut Millésimé","France, Champagne","White - Sparkling","White","Sparkling","Dehours","Champagne Blend","Champagne Blend","Brut Millésimé","Unknown","France","Champagne","Unknown","Champagne"
"1670972","100000360","1/14/2025","1/28/2025","Bottle Barn","USD","1","93.61","93.61","USD","5","5","OrderId:100000360","True","750ml","2012","Williams Selyem Pinot Noir Russian River Valley","USA, California, Sonoma County, Russian River Valley","Red","Red","Dry","Williams Selyem","Pinot Noir","Pinot Noir","Unknown","Unknown","USA","California","Sonoma County","Russian River Valley"
"4199671","100000361","1/18/2025","2/12/2025","K&L Auctions","USD","1","29.23","29.23","USD","1","1","OrderId:100000361","True","375ml","2015","Jacques Lassaigne Champagne Les Vignes de Montgueux Blanc de Blancs Brut","France, Champagne","White - Sparkling","White","Sparkling","Jacques Lassaigne","Chardonnay","Chardonnay","Les Vignes de Montgueux Blanc de Blancs Brut","Unknown","France","Champagne","Unknown","Champagne"
"1842651","100000362","1/21/2025","2/1/2025","Astor Wines","USD","1","94.67","94.67","USD","3","3","OrderId:100000362","True","750ml","1001","Vilmart & Cie Champagne Premier Cru Cuvée Rubis","France, Champagne, Champagne Premier Cru","Rosé - Sparkling","Red","Dry","Vilmart & Cie","Champagne Blend","Champagne Blend","Cuvée Rubis","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"2671316","100000363","1/15/2025","2/1/2025","Astor Wines","USD","1","101.95","101.95","USD","1","1","OrderId:100000363","True","750ml","2015","Hall Cabernet Sauvignon Napa Valley","USA, California, Napa Valley","Red","Red","Dry","Hall","Cabernet Sauvignon","Cabernet Sauvignon","Unknown","Unknown","USA","California","Napa Valley","Napa Valley"
"4635721","100000364","1/9/2025","2/16/2025","Liner & Elsen","USD","1","96.12","96.12","USD","2","2","OrderId:100000364","True","750ml","1001","Krug Champagne Brut Grande Cuvée Edition 171eme","France, Champagne","White - Sparkling","White","Sparkling","Krug","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 171eme","Unknown","France","Champagne","Unknown","Champagne"
"4725344","100000365","1/1/2025","3/25/2025","Gift","USD","1","0.00","0.00","USD","1","1","OrderId:100000365","True","750ml","2022","Jean-Marc Burgaud Morgon Les Charmes","France, Burgundy, Beaujolais, Morgon","Red","Red","Dry","Jean-Marc Burgaud","Gamay","Gamay","Unknown","Les Charmes","France","Burgundy","Beaujolais","Morgon"
"205691","100000366","1/27/2025","4/18/2025","K&L Auctions","USD","1","52.31","52.31","USD","4","3","OrderId:100000366","True","750ml","1001","Bollinger Champagne Special Cuvée Brut","France, Champagne","White - Sparkling","White","Sparkling","Bollinger","Champagne Blend","Champagne Blend","Special Cuvée Brut","Unknown","France","Champagne","Unknown","Champagne"
"1806824","100000367","1/21/2025","3/21/2025","K&L Auctions","USD","1","101.34","101.34","USD","2","2","OrderId:100000367","True","750ml","2012","Thomas Pinot Noir Dundee Hills","USA, Oregon, Willamette Valley, Dundee Hills","Red","Red","Dry","Thomas","Pinot Noir","Pinot Noir","Unknown","Unknown","USA","Oregon","Willamette Valley","Dundee Hills"
"3543985","100000368","1/2/2025","2/13/2025","K&L Wine Merchants","USD","1","194.88","194.88","USD","3","3","OrderId:100000368","True","1.5L","2019","Ridge Monte Bello","USA, California, Santa Cruz Mountains","Red","Red","Dry","Ridge","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Monte Bello","USA","California","Santa Cruz Mountains","Santa Cruz Mountains"
"5577062","100000369","1/22/2025","2/16/2025","Flatiron Wines","USD","1","49.26","49.26","USD","1","0","OrderId:100000369","True","750ml","2024","Rhys Pinot Noir Family Farm Vineyard","USA, California, San Francisco Bay, San Mateo County","Red","Red","Dry","Rhys","Pinot Noir","Pinot Noir","Unknown","Family Farm Vineyard","USA","California","San Francisco Bay","San Mateo County"
