"iInventory","Pending","Barcode","WineBarcode","Price","Size","iWine","Type","Vintage","Wine","Producer","Varietal","Designation","Vineyard","Country","Region","SubRegion","Appellation","Note","StoreName","PurchaseDate","PurchaseNote","Location","Bin"
"200001130","0","0200001130","W5050215_750ml","264.84","750ml","5050215","White - Sparkling","2020","Roses de Jeanne / Cédric Bouchard Champagne UR/R20","Roses de Jeanne / Cédric Bouchard","Pinot Noir","UR/R20","Unknown","France","Champagne","Unknown","Champagne","","K&L Auctions","5/7/2025","OrderId:100000401","Closet Cooler","36-F"
"200001131","0","0200001131","W5050215_750ml","264.84","750ml","5050215","White - Sparkling","2020","Roses de Jeanne / Cédric Bouchard Champagne UR/R20","Roses de Jeanne / Cédric Bouchard","Pinot Noir","UR/R20","Unknown","France","Champagne","Unknown","Champagne","","K&L Auctions","5/7/2025","OrderId:100000401","Closet Cooler","29-A"
"200001134","0","0200001134","W4544361_750ml","0.00","750ml","4544361","Rosé - Sparkling","1001","Amaury Beaufort Champagne Brut Nature Rosé","Amaury Beaufort","Champagne Blend","Brut Nature Rosé","Unknown","France","Champagne","Unknown","Champagne","","Gift","5/18/2025","OrderId:100000402","Apartment Cellar","95-D"
"200001136","1","0200001136","W1775286_750ml","114.92","750ml","1775286","Red","2012","Domaine Robert Arnoux / Arnoux-Lachaux Nuits-Saint-Georges 1er Cru Les Procès","Domaine Robert Arnoux / Arnoux-Lachaux","Pinot Noir","Unknown","Les Procès","France","Burgundy","Côte de Nuits","Nuits-Saint-Georges 1er Cru","","K&L Wine Merchants","5/23/2025","OrderId:100000403","(pending)",""
"200001137","1","0200001137","W1775286_750ml","114.92","750ml","1775286","Red","2012","Domaine Robert Arnoux / Arnoux-Lachaux Nuits-Saint-Georges 1er Cru Les Procès","Domaine Robert Arnoux / Arnoux-Lachaux","Pinot Noir","Unknown","Les Procès","France","Burgundy","Côte de Nuits","Nuits-Saint-Georges 1er Cru","","K&L Wine Merchants","5/23/2025","OrderId:100000403","(pending)",""
"200001138","0","0200001138","W2550711_750ml","332.71","750ml","2550711","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 164eme","Krug","Champagne Blend","Brut Grande Cuvée Edition 164eme","Unknown","France","Champagne","Unknown","Champagne","","Bottle Barn","5/9/2025","OrderId:100000404","Closet Cooler","69-F"
"200001139","1","0200001139","W5183680_750ml","321.67","750ml","5183680","Red","2022","Egly-Ouriet Coteaux Champenois Cuvée des Grands Côtés Vieilles Vignes Rouge Ambonnay","Egly-Ouriet","Pinot Noir","Cuvée des Grands Côtés Vieilles Vignes Rouge","Ambonnay","France","Champagne","Unknown","Coteaux Champenois","","Winery Direct","5/25/2025","OrderId:500000020","(pending)",""
"200001140","1","0200001140","W5183680_750ml","321.67","750ml","5183680","Red","2022","Egly-Ouriet Coteaux Champenois Cuvée des Grands Côtés Vieilles Vignes Rouge Ambonnay","Egly-Ouriet","Pinot Noir","Cuvée des Grands Côtés Vieilles Vignes Rouge","Ambonnay","France","Champagne","Unknown","Coteaux Champenois","","Winery Direct","5/25/2025","OrderId:500000020","(pending)",""
"200001141","1","0200001141","W5183680_750ml","321.67","750ml","5183680","Red","2022","Egly-Ouriet Coteaux Champenois Cuvée des Grands Côtés Vieilles Vignes Rouge Ambonnay","Egly-Ouriet","Pinot Noir","Cuvée des Grands Côtés Vieilles Vignes Rouge","Ambonnay","France","Champagne","Unknown","Coteaux Champenois","","Winery Direct","5/25/2025","OrderId:500000020","(pending)",""
"200001142","0","0200001142","W4561478_1.5L","1475.69","1.5L","4561478","Red","2021","Cecile Tremblay Chambolle-Musigny 1er Cru Les Feusselottes","Cecile Tremblay","Pinot Noir","Unknown","Les Feusselottes","France","Burgundy","Côte de Nuits","Chambolle-Musigny 1er Cru","","Bottle Barn","5/10/2025","OrderId:100000406","Apartment Cellar","93-D"
"200001144","0","0200001144","W332049_750ml","89.13","750ml","332049","White - Sparkling","1001","Egly-Ouriet Champagne Premier Cru Les Vignes de Vrigny","Egly-Ouriet","Pinot Meunier","Les Vignes de Vrigny","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","Bottle Barn","5/20/2025","OrderId:100000407","Apartment Cellar","50-D"
"200001145","0","0200001145","W332049_750ml","89.13","750ml","332049","White - Sparkling","1001","Egly-Ouriet Champagne Premier Cru Les Vignes de Vrigny","Egly-Ouriet","Pinot Meunier","Les Vignes de Vrigny","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","Bottle Barn","5/20/2025","OrderId:100000407","Closet Cooler","65-B"
"200001146","0","0200001146","W4399485_750ml","373.67","750ml","4399485","Red","2019","Domaine de la Rochette (Jacques Tatasciore) Pinot Noir Les Rissieux","Domaine de la Rochette (Jacques Tatasciore)","Pinot Noir","Les Rissieux","Unknown","Switzerland","Three Lakes","Neuchâtel","Neuchâtel","","WineBid","5/7/2025","OrderId:100000408","Closet Cooler","47-A"
"200001147","0","0200001147","W4399485_750ml","373.67","750ml","4399485","Red","2019","Domaine de la Rochette (Jacques Tatasciore) Pinot Noir Les Rissieux","Domaine de la Rochette (Jacques Tatasciore)","Pinot Noir","Les Rissieux","Unknown","Switzerland","Three Lakes","Neuchâtel","Neuchâtel","","WineBid","5/7/2025","OrderId:100000408","Closet Cooler","45-C"
"200001148","0","0200001148","W205691_750ml","57.61","750ml","205691","White - Sparkling","1001","Bollinger Champagne Special Cuvée Brut","Bollinger","Champagne Blend","Special Cuvée Brut","Unknown","France","Champagne","Unknown","Champagne","","WineBid","5/22/2025","OrderId:100000409","Apartment Cellar","25-C"
"200001149","0","0200001149","W205691_750ml","57.61","750ml","205691","White - Sparkling","1001","Bollinger Champagne Special Cuvée Brut","Bollinger","Champagne Blend","Special Cuvée Brut","Unknown","France","Champagne","Unknown","Champagne","","WineBid","5/22/2025","OrderId:100000409","Apartment Cellar","62-C"
"200001150","0","0200001150","W1078221_750ml","62.30","750ml","1078221","White - Sparkling","1001","Jacques Lassaigne Champagne Extra Brut Blanc de Blancs Les Vignes de Montgueux","Jacques Lassaigne","Chardonnay","Extra Brut Blanc de Blancs Les Vignes de Montgueux","Unknown","France","Champagne","Unknown","Champagne","","Mailing List","5/17/2025","OrderId:500000021","Apartment Cellar","34-F"
"200001151","0","0200001151","W1078221_750ml","62.30","750ml","1078221","White - Sparkling","1001","Jacques Lassaigne Champagne Extra Brut Blanc de Blancs Les Vignes de Montgueux","Jacques Lassaigne","Chardonnay","Extra Brut Blanc de Blancs Les Vignes de Montgueux","Unknown","France","Champagne","Unknown","Champagne","","Mailing List","5/17/2025","OrderId:500000021","Apartment Cellar","80-A"
"200001152","0","0200001152","W1078221_750ml","62.30","750ml","1078221","White - Sparkling","1001","Jacques Lassaigne Champagne Extra Brut Blanc de Blancs Les Vignes de Montgueux","Jacques Lassaigne","Chardonnay","Extra Brut Blanc de Blancs Les Vignes de Montgueux","Unknown","France","Champagne","Unknown","Champagne","","Mailing List","5/17/2025","OrderId:500000021","Closet Cooler","99-D"
"200001153","0","0200001153","W1078221_750ml","62.30","750ml","1078221","White - Sparkling","1001","Jacques Lassaigne Champagne Extra Brut Blanc de Blancs Les Vignes de Montgueux","Jacques Lassaigne","Chardonnay","Extra Brut Blanc de Blancs Les Vignes de Montgueux","Unknown","France","Champagne","Unknown","Champagne","","Mailing List","5/17/2025","OrderId:500000021","Apartment Cellar",""
"200001154","0","0200001154","W5200954_750ml","304.59","750ml","5200954","White - Sparkling","2023","Jérôme Prévost Champagne Grand Cru La Closerie","Jérôme Prévost","Champagne Blend","La Closerie","Unknown","France","Champagne","Unknown","Champagne Grand Cru","","Winery Direct","5/25/2025","OrderId:500000020","Closet Cooler","15-A"
"200001155","0","0200001155","W5200954_750ml","304.59","750ml","5200954","White - Sparkling","2023","Jérôme Prévost Champagne Grand Cru La Closerie","Jérôme Prévost","Champagne Blend","La Closerie","Unknown","France","Champagne","Unknown","Champagne Grand Cru","","Winery Direct","5/25/2025","OrderId:500000020","Closet Cooler","49-B"
"200001157","0","0200001157","W4635721_750ml","84.18","750ml","4635721","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 171eme","Krug","Champagne Blend","Brut Grande Cuvée Edition 171eme","Unknown","France","Champagne","Unknown","Champagne","","K&L Wine Merchants","5/1/2025","OrderId:100000412","Apartment Cellar","60-F"
"200001158","0","0200001158","W4635721_750ml","84.18","750ml","4635721","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 171eme","Krug","Champagne Blend","Brut Grande Cuvée Edition 171eme","Unknown","France","Champagne","Unknown","Champagne","","K&L Wine Merchants","5/1/2025","OrderId:100000412","Closet Cooler","05-C"
"200001160","0","0200001160","W5049666_750ml","302.27","750ml","5049666","White - Sparkling","1001","Ulysse Collin Champagne Blanc de Noirs Extra Brut (2019) 48 mois Les Maillons","Ulysse Collin","Pinot Noir","Blanc de Noirs Extra Brut (2019) 48 mois","Les Maillons","France","Champagne","Unknown","Champagne","","Liner & Elsen","5/18/2025","OrderId:100000413","Apartment Cellar","12-C"
"200001161","0","0200001161","W1877923_750ml","108.37","750ml","1877923","Red","2012","Williams Selyem Pinot Noir Vista Verde Vineyard","Williams Selyem","Pinot Noir","Unknown","Vista Verde Vineyard","USA","California","Central Coast","San Benito County","","Chambers Street","5/11/2025","OrderId:100000414","Apartment Cellar","13-C"
"200001162","0","0200001162","W1877923_750ml","108.37","750ml","1877923","Red","2012","Williams Selyem Pinot Noir Vista Verde Vineyard","Williams Selyem","Pinot Noir","Unknown","Vista Verde Vineyard","USA","California","Central Coast","San Benito County","","Chambers Street","5/11/2025","OrderId:100000414","Closet Cooler","29-F"
"200001163","1","0200001163","W1186851_750ml","471.12","750ml","1186851","White","2010","François Raveneau Chablis 1er Cru Montée de Tonnerre","François Raveneau","Chardonnay","Unknown","Montée de Tonnerre","France","Burgundy","Chablis","Chablis 1er Cru","","Astor Wines","5/20/2025","OrderId:100000415","(pending)",""
"200001164","1","0200001164","W1186851_750ml","471.12","750ml","1186851","White","2010","François Raveneau Chablis 1er Cru Montée de Tonnerre","François Raveneau","Chardonnay","Unknown","Montée de Tonnerre","France","Burgundy","Chablis","Chablis 1er Cru","","Astor Wines","5/20/2025","OrderId:100000415","(pending)",""
"200001165","1","0200001165","W1186851_750ml","471.12","750ml","1186851","White","2010","François Raveneau Chablis 1er Cru Montée de Tonnerre","François Raveneau","Chardonnay","Unknown","Montée de Tonnerre","France","Burgundy","Chablis","Chablis 1er Cru","","Astor Wines","5/20/2025","OrderId:100000415","(pending)",""
"200001167","0","0200001167","W5050215_750ml","250.23","750ml","5050215","White - Sparkling","2020","Roses de Jeanne / Cédric Bouchard Champagne UR/R20","Roses de Jeanne / Cédric Bouchard","Pinot Noir","UR/R20","Unknown","France","Champagne","Unknown","Champagne","","K&L Wine Merchants","6/7/2025","OrderId:100000416","Closet Cooler","49-E"
"200001168","0","0200001168","W4561478_750ml","904.30","750ml","4561478","Red","2021","Cecile Tremblay Chambolle-Musigny 1er Cru Les Feusselottes","Cecile Tremblay","Pinot Noir","Unknown","Les Feusselottes","France","Burgundy","Côte de Nuits","Chambolle-Musigny 1er Cru","","WineBid","6/8/2025","OrderId:100000417","Apartment Cellar","61-D"
"200001169","0","0200001169","W4561478_750ml","904.30","750ml","4561478","Red","2021","Cecile Tremblay Chambolle-Musigny 1er Cru Les Feusselottes","Cecile Tremblay","Pinot Noir","Unknown","Les Feusselottes","France","Burgundy","Côte de Nuits","Chambolle-Musigny 1er Cru","","WineBid","6/8/2025","OrderId:100000417","Closet Cooler","19-D"
"200001170","0","0200001170","W4561478_750ml","904.30","750ml","4561478","Red","2021","Cecile Tremblay Chambolle-Musigny 1er Cru Les Feusselottes","Cecile Tremblay","Pinot Noir","Unknown","Les Feusselottes","France","Burgundy","Côte de Nuits","Chambolle-Musigny 1er Cru","","WineBid","6/8/2025","OrderId:100000417","Closet Cooler","08-F"
"200001171","0","0200001171","W3866461_750ml","143.48","750ml","3866461","Red","2019","Hubert Lignier Morey-Saint-Denis 1er Cru La Riotte","Hubert Lignier","Pinot Noir","Unknown","La Riotte","France","Burgundy","Côte de Nuits","Morey-Saint-Denis 1er Cru","","Bottle Barn","6/5/2025","OrderId:100000418","Apartment Cellar","75-B"
"200001172","0","0200001172","W3866461_750ml","143.48","750ml","3866461","Red","2019","Hubert Lignier Morey-Saint-Denis 1er Cru La Riotte","Hubert Lignier","Pinot Noir","Unknown","La Riotte","France","Burgundy","Côte de Nuits","Morey-Saint-Denis 1er Cru","","Bottle Barn","6/5/2025","OrderId:100000418","Closet Cooler","80-B"
"200001173","0","0200001173","W4892154_750ml","148.38","750ml","4892154","White","2022","Morgen Long Chardonnay X Omni","Morgen Long","Chardonnay","Unknown","X Omni","USA","Oregon","Willamette Valley","Eola - Amity Hills","","Chambers Street","6/13/2025","OrderId:100000419","Closet Cooler","11-A"
"200001174","0","0200001174","W4892154_750ml","148.38","750ml","4892154","White","2022","Morgen Long Chardonnay X Omni","Morgen Long","Chardonnay","Unknown","X Omni","USA","Oregon","Willamette Valley","Eola - Amity Hills","","Chambers Street","6/13/2025","OrderId:100000419","Closet Cooler",""
"200001175","0","0200001175","W4892154_750ml","148.38","750ml","4892154","White","2022","Morgen Long Chardonnay X Omni","Morgen Long","Chardonnay","Unknown","X Omni","USA","Oregon","Willamette Valley","Eola - Amity Hills","","Chambers Street","6/13/2025","OrderId:100000419","Apartment Cellar","58-C"
"200001176","0","0200001176","W4892154_750ml","148.38","750ml","4892154","White","2022","Morgen Long Chardonnay X Omni","Morgen Long","Chardonnay","Unknown","X Omni","USA","Oregon","Willamette Valley","Eola - Amity Hills","","Chambers Street","6/13/2025","OrderId:100000419","Closet Cooler","80-A"
"200001177","0","0200001177","W457665_1.5L","139.95","1.5L","457665","White - Sparkling","1001","Vilmart & Cie Champagne Premier Cru Grande Réserve","Vilmart & Cie","Champagne Blend","Grande Réserve","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","Chambers Street","6/3/2025","OrderId:100000420","Closet Cooler","09-F"
"200001178","0","0200001178","W457665_1.5L","139.95","1.5L","457665","White - Sparkling","1001","Vilmart & Cie Champagne Premier Cru Grande Réserve","Vilmart & Cie","Champagne Blend","Grande Réserve","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","Chambers Street","6/3/2025","OrderId:100000420","Apartment Cellar","86-B"
"200001180","1","0200001180","W834267_750ml","313.89","750ml","834267","Red","1989","Domaine Ponsot Griotte-Chambertin","Domaine Ponsot","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Griotte-Chambertin Grand Cru","","Astor Wines","6/3/2025","OrderId:100000421","(pending)",""
"200001181","0","0200001181","W4596539_750ml","145.48","750ml","4596539","White - Sparkling","2016","Bérêche et Fils Champagne Premier Cru Le Cran","Bérêche et Fils","Champagne Blend","Le Cran","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","Bottle Barn","6/13/2025","OrderId:100000422","Apartment Cellar","17-D"
"200001182","0","0200001182","W4596539_750ml","145.48","750ml","4596539","White - Sparkling","2016","Bérêche et Fils Champagne Premier Cru Le Cran","Bérêche et Fils","Champagne Blend","Le Cran","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","Bottle Barn","6/13/2025","OrderId:100000422","Closet Cooler","70-D"
"200001183","0","0200001183","W4596539_750ml","145.48","750ml","4596539","White - Sparkling","2016","Bérêche et Fils Champagne Premier Cru Le Cran","Bérêche et Fils","Champagne Blend","Le Cran","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","Bottle Barn","6/13/2025","OrderId:100000422","Closet Cooler","75-D"
"200001184","0","0200001184","W4596539_750ml","145.48","750ml","4596539","White - Sparkling","2016","Bérêche et Fils Champagne Premier Cru Le Cran","Bérêche et Fils","Champagne Blend","Le Cran","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","Bottle Barn","6/13/2025","OrderId:100000422","Closet Cooler","50-A"
"200001185","1","0200001185","W2434735_750ml","264.81","750ml","2434735","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 162eme","Krug","Champagne Blend","Brut Grande Cuvée Edition 162eme","Unknown","France","Champagne","Unknown","Champagne","","Winery Direct","6/27/2025","OrderId:500000022","(pending)",""
"200001186","1","0200001186","W2434735_750ml","264.81","750ml","2434735","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 162eme","Krug","Champagne Blend","Brut Grande Cuvée Edition 162eme","Unknown","France","Champagne","Unknown","Champagne","","Winery Direct","6/27/2025","OrderId:500000022","(pending)",""
"200001187","0","0200001187","W4969609_750ml","250.15","750ml","4969609","White - Sparkling","1001","Ulysse Collin Champagne Blanc de Noirs Extra Brut (2019) Les Maillons","Ulysse Collin","Pinot Noir","Blanc de Noirs Extra Brut (2019)","Les Maillons","France","Champagne","Unknown","Champagne","","K&L Wine Merchants","6/25/2025","OrderId:100000424","Closet Cooler","24-D"
"200001188","0","0200001188","W5139431_750ml","61.16","750ml","5139431","White - Sparkling","1001","Elise Dechannes Champagne L'Alpha & L'Omega Les Riceys","Elise Dechannes","Pinot Noir","L'Alpha & L'Omega","Les Riceys","France","Champagne","Unknown","Champagne","","K&L Auctions","6/13/2025","OrderId:100000425","Apartment Cellar","78-F"
"200001189","0","0200001189","W5139431_750ml","61.16","750ml","5139431","White - Sparkling","1001","Elise Dechannes Champagne L'Alpha & L'Omega Les Riceys","Elise Dechannes","Pinot Noir","L'Alpha & L'Omega","Les Riceys","France","Champagne","Unknown","Champagne","","K&L Auctions","6/13/2025","OrderId:100000425","Closet Cooler","41-A"
"200001190","0","0200001190","W5139431_750ml","61.16","750ml","5139431","White - Sparkling","1001","Elise Dechannes Champagne L'Alpha & L'Omega Les Riceys","Elise Dechannes","Pinot Noir","L'Alpha & L'Omega","Les Riceys","France","Champagne","Unknown","Champagne","","K&L Auctions","6/13/2025","OrderId:100000425","Apartment Cellar","81-B"
"200001191","0","0200001191","W5139431_750ml","61.16","750ml","5139431","White - Sparkling","1001","Elise Dechannes Champagne L'Alpha & L'Omega Les Riceys","Elise Dechannes","Pinot Noir","L'Alpha & L'Omega","Les Riceys","France","Champagne","Unknown","Champagne","","K&L Auctions","6/13/2025","OrderId:100000425","Apartment Cellar","12-C"
"200001192","0","0200001192","W5139431_750ml","61.16","750ml","5139431","White - Sparkling","1001","Elise Dechannes Champagne L'Alpha & L'Omega Les Riceys","Elise Dechannes","Pinot Noir","L'Alpha & L'Omega","Les Riceys","France","Champagne","Unknown","Champagne","","K&L Auctions","6/13/2025","OrderId:100000425","Closet Cooler","54-B"
"200001193","0","0200001193","W1078221_750ml","65.45","750ml","1078221","White - Sparkling","1001","Jacques Lassaigne Champagne Extra Brut Blanc de Blancs Les Vignes de Montgueux","Jacques Lassaigne","Chardonnay","Extra Brut Blanc de Blancs Les Vignes de Montgueux","Unknown","France","Champagne","Unknown","Champagne","","K&L Wine Merchants","6/26/2025","OrderId:100000426","Closet Cooler","23-C"
"200001196","0","0200001196","W1078221_750ml","65.45","750ml","1078221","White - Sparkling","1001","Jacques Lassaigne Champagne Extra Brut Blanc de Blancs Les Vignes de Montgueux","Jacques Lassaigne","Chardonnay","Extra Brut Blanc de Blancs Les Vignes de Montgueux","Unknown","France","Champagne","Unknown","Champagne","","K&L Wine Merchants","6/26/2025","OrderId:100000426","Closet Cooler",""
"200001197","0","0200001197","W1078221_750ml","65.45","750ml","1078221","White - Sparkling","1001","Jacques Lassaigne Champagne Extra Brut Blanc de Blancs Les Vignes de Montgueux","Jacques Lassaigne","Chardonnay","Extra Brut Blanc de Blancs Les Vignes de Montgueux","Unknown","France","Champagne","Unknown","Champagne","","K&L Wine Merchants","6/26/2025","OrderId:100000426","Apartment Cellar","26-E"
"200001198","0","0200001198","W1078221_750ml","65.45","750ml","1078221","White - Sparkling","1001","Jacques Lassaigne Champagne Extra Brut Blanc de Blancs Les Vignes de Montgueux","Jacques Lassaigne","Chardonnay","Extra Brut Blanc de Blancs Les Vignes de Montgueux","Unknown","France","Champagne","Unknown","Champagne","","K&L Wine Merchants","6/26/2025","OrderId:100000426","Closet Cooler","21-C"
"200001199","0","0200001199","W5269963_750ml","297.80","750ml","5269963","Red","2023","Domaine Dujac Morey-Saint-Denis 1er Cru","Domaine Dujac","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Morey-Saint-Denis 1er Cru","","K&L Auctions","6/27/2025","OrderId:100000427","Apartment Cellar","74-B"
"200001200","0","0200001200","W5269963_750ml","297.80","750ml","5269963","Red","2023","Domaine Dujac Morey-Saint-Denis 1er Cru","Domaine Dujac","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Morey-Saint-Denis 1er Cru","","K&L Auctions","6/27/2025","OrderId:100000427","Closet Cooler","52-C"
"200001201","0","0200001201","W4787275_750ml","221.60","750ml","4787275","Red","2022","Domaine G. Roumier / Christophe Roumier Morey-Saint-Denis 1er Cru Clos de La Bussière","Domaine G. Roumier / Christophe Roumier","Pinot Noir","Unknown","Clos de La Bussière","France","Burgundy","Côte de Nuits","Morey-Saint-Denis 1er Cru","","Winery Direct","6/27/2025","OrderId:500000022","Apartment Cellar","27-B"
"200001202","0","0200001202","W4787275_750ml","221.60","750ml","4787275","Red","2022","Domaine G. Roumier / Christophe Roumier Morey-Saint-Denis 1er Cru Clos de La Bussière","Domaine G. Roumier / Christophe Roumier","Pinot Noir","Unknown","Clos de La Bussière","France","Burgundy","Côte de Nuits","Morey-Saint-Denis 1er Cru","","Winery Direct","6/27/2025","OrderId:500000022","Apartment Cellar","36-B"
"200001203","0","0200001203","W4787275_750ml","221.60","750ml","4787275","Red","2022","Domaine G. Roumier / Christophe Roumier Morey-Saint-Denis 1er Cru Clos de La Bussière","Domaine G. Roumier / Christophe Roumier","Pinot Noir","Unknown","Clos de La Bussière","France","Burgundy","Côte de Nuits","Morey-Saint-Denis 1er Cru","","Winery Direct","6/27/2025","OrderId:500000022","Closet Cooler","63-D"
"200001204","0","0200001204","W4348_750ml","48.47","750ml","4348","Rosé - Sparkling","1001","Billecart-Salmon Champagne Brut Rosé","Billecart-Salmon","Champagne Blend","Brut Rosé","Unknown","France","Champagne","Unknown","Champagne","","Bottle Barn","6/22/2025","OrderId:100000429","Apartment Cellar","65-D"
"200001205","0","0200001205","W2879253_750ml","323.04","750ml","2879253","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 165eme","Krug","Champagne Blend","Brut Grande Cuvée Edition 165eme","Unknown","France","Champagne","Unknown","Champagne","","Flatiron Wines","6/24/2025","OrderId:100000430","Closet Cooler","82-B"
"200001206","0","0200001206","W2879253_750ml","323.04","750ml","2879253","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 165eme","Krug","Champagne Blend","Brut Grande Cuvée Edition 165eme","Unknown","France","Champagne","Unknown","Champagne","","Flatiron Wines","6/24/2025","OrderId:100000430","Closet Cooler","38-C"
"200001207","0","0200001207","W2879253_750ml","323.04","750ml","2879253","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 165eme","Krug","Champagne Blend","Brut Grande Cuvée Edition 165eme","Unknown","France","Champagne","Unknown","Champagne","","Flatiron Wines","6/24/2025","OrderId:100000430","Closet Cooler","51-D"
"200001208","0","0200001208","W5479669_750ml","228.91","750ml","5479669","White - Sparkling","2021","Savart Champagne Premier Cru Les Noues","Savart","Pinot Noir","Les Noues","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","Winery Direct","6/27/2025","OrderId:500000022","Closet Cooler","37-B"
"200001209","0","0200001209","W5479669_750ml","228.91","750ml","5479669","White - Sparkling","2021","Savart Champagne Premier Cru Les Noues","Savart","Pinot Noir","Les Noues","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","Winery Direct","6/27/2025","OrderId:500000022","Closet Cooler","33-A"
"200001210","0","0200001210","W5269743_750ml","285.00","750ml","5269743","Red","2023","Domaine Bruno Clair Gevrey-Chambertin 1er Cru Les Cazetiers","Domaine Bruno Clair","Pinot Noir","Unknown","Les Cazetiers","France","Burgundy","Côte de Nuits","Gevrey-Chambertin 1er Cru","","Flatiron Wines","6/9/2025","OrderId:100000432","Closet Cooler","23-E"
"200001211","0","0200001211","W2176599_750ml","205.60","750ml","2176599","Red","2013","Hirsch Vineyards Pinot Noir East Ridge","Hirsch Vineyards","Pinot Noir","East Ridge","Unknown","USA","California","Sonoma County","Sonoma Coast","","K&L Wine Merchants","6/7/2025","OrderId:100000433","Apartment Cellar","74-A"
"200001212","0","0200001212","W2176599_750ml","205.60","750ml","2176599","Red","2013","Hirsch Vineyards Pinot Noir East Ridge","Hirsch Vineyards","Pinot Noir","East Ridge","Unknown","USA","California","Sonoma County","Sonoma Coast","","K&L Wine Merchants","6/7/2025","OrderId:100000433","Apartment Cellar","75-B"
"200001213","0","0200001213","W2176599_750ml","205.60","750ml","2176599","Red","2013","Hirsch Vineyards Pinot Noir East Ridge","Hirsch Vineyards","Pinot Noir","East Ridge","Unknown","USA","California","Sonoma County","Sonoma Coast","","K&L Wine Merchants","6/7/2025","OrderId:100000433","Closet Cooler","85-D"
"200001214","1","0200001214","W5139431_1.5L","122.56","1.5L","5139431","White - Sparkling","1001","Elise Dechannes Champagne L'Alpha & L'Omega Les Riceys","Elise Dechannes","Pinot Noir","L'Alpha & L'Omega","Les Riceys","France","Champagne","Unknown","Champagne","","Winery Direct","6/27/2025","OrderId:500000022","(pending)",""
"200001215","1","0200001215","W5139431_1.5L","122.56","1.5L","5139431","White - Sparkling","1001","Elise Dechannes Champagne L'Alpha & L'Omega Les Riceys","Elise Dechannes","Pinot Noir","L'Alpha & L'Omega","Les Riceys","France","Champagne","Unknown","Champagne","","Winery Direct","6/27/2025","OrderId:500000022","(pending)",""
"200001216","1","0200001216","W5139431_1.5L","122.56","1.5L","5139431","White - Sparkling","1001","Elise Dechannes Champagne L'Alpha & L'Omega Les Riceys","Elise Dechannes","Pinot Noir","L'Alpha & L'Omega","Les Riceys","France","Champagne","Unknown","Champagne","","Winery Direct","6/27/2025","OrderId:500000022","(pending)",""
"200001217","1","0200001217","W5139431_1.5L","122.56","1.5L","5139431","White - Sparkling","1001","Elise Dechannes Champagne L'Alpha & L'Omega Les Riceys","Elise Dechannes","Pinot Noir","L'Alpha & L'Omega","Les Riceys","France","Champagne","Unknown","Champagne","","Winery Direct","6/27/2025","OrderId:500000022","(pending)",""
"200001218","1","0200001218","W5139431_1.5L","122.56","1.5L","5139431","White - Sparkling","1001","Elise Dechannes Champagne L'Alpha & L'Omega Les Riceys","Elise Dechannes","Pinot Noir","L'Alpha & L'Omega","Les Riceys","France","Champagne","Unknown","Champagne","","Winery Direct","6/27/2025","OrderId:500000022","(pending)",""
"200001219","1","0200001219","W5139431_1.5L","122.56","1.5L","5139431","White - Sparkling","1001","Elise Dechannes Champagne L'Alpha & L'Omega Les Riceys","Elise Dechannes","Pinot Noir","L'Alpha & L'Omega","Les Riceys","France","Champagne","Unknown","Champagne","","Winery Direct","6/27/2025","OrderId:500000022","(pending)",""
"200001220","1","0200001220","W5139431_1.5L","122.56","1.5L","5139431","White - Sparkling","1001","Elise Dechannes Champagne L'Alpha & L'Omega Les Riceys","Elise Dechannes","Pinot Noir","L'Alpha & L'Omega","Les Riceys","France","Champagne","Unknown","Champagne","","Winery Direct","6/27/2025","OrderId:500000022","(pending)",""
"200001222","0","0200001222","W219158_750ml","79.59","750ml","219158","White - Sparkling","1001","Pierre Péters Champagne Grand Cru Blanc de Blancs Cuvée de Réserve","Pierre Péters","Chardonnay","Blanc de Blancs Cuvée de Réserve","Unknown","France","Champagne","Unknown","Champagne Grand Cru","","Bottle Barn","6/14/2025","OrderId:100000435","Closet Cooler","57-F"
