"iNote","iWine","Type","Vintage","Wine","Locale","Producer","Varietal","MasterVarietal","Designation","Vineyard","Country","Region","SubRegion","Appellation","TastingDate","Defective","Views","fHelpful","fFavorite","Rating","EventLocation","EventTitle","iEvent","EventDate","EventEndDate","TastingNotes","fLikeIt","CNotes","CScore","LikeVotes","LikePercent","Votes","Comments"
"10000128","232983","White - Sparkling","1001","Bérêche et Fils Champagne Brut Réserve","France, Champagne","Bérêche et Fils","Champagne Blend","Champagne Blend","Brut Réserve","Unknown","France","Champagne","Unknown","Champagne","2/24/2024","False","0","","0","94","home","blind Champagne flight — February 2024","90000019","2/24/2024","2/24/2024","Nose of crushed chalk, yellow apple. Palate shows cutting acidity, saline grip. Hits its stride.","","","","","","",""
"10000129","2882411","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 166eme","France, Champagne","Krug","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 166eme","Unknown","France","Champagne","Unknown","Champagne","11/16/2024","False","0","","0","87","home","Krug édition night — November 2024","90000038","11/16/2024","11/16/2024","Just not for me.","","","","","","",""
"10000130","5050215","White - Sparkling","2020","Roses de Jeanne / Cédric Bouchard Champagne UR/R20","France, Champagne","Roses de Jeanne / Cédric Bouchard","Pinot Noir","Pinot Noir","UR/R20","Unknown","France","Champagne","Unknown","Champagne","1/15/2026","False","0","","0","93","","","","","","Nose of brioche, iodine. Palate shows saline grip, long chalky finish. Hits its stride.","","","","","","",""
"10000131","4635721","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 171eme","France, Champagne","Krug","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 171eme","Unknown","France","Champagne","Unknown","Champagne","10/28/2024","False","0","","0","93","","","","","","Nose of brioche, toasted almond, iodine. Palate shows rich autolysis, pinpoint bead, fine mousse. Drinking beautifully.","","","","","","",""
"10000132","4635721","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 171eme","France, Champagne","Krug","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 171eme","Unknown","France","Champagne","Unknown","Champagne","5/3/2025","False","0","","0","89","home","Krug édition night — May 2025","90000050","5/3/2025","5/3/2025","Nose of crushed chalk, iodine, biscuit. Palate shows saline grip, rich autolysis, fine mousse. On track.","","","","","","",""
"10000133","2434735","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 162eme","France, Champagne","Krug","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 162eme","Unknown","France","Champagne","Unknown","Champagne","9/6/2025","False","0","","0","90","home","blind Champagne flight — September 2025","90000059","9/6/2025","9/6/2025","Nose of biscuit, white peach, yellow apple. Palate shows cutting acidity, fine mousse. Solid showing.","","","","","","",""
"10000134","2434735","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 162eme","France, Champagne","Krug","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 162eme","Unknown","France","Champagne","Unknown","Champagne","7/17/2024","False","0","","0","93","","","","","","Nose of lemon curd, white peach, iodine. Palate shows long chalky finish, saline grip. Better than expected.","","","","","","",""
"10000135","2246439","White - Sparkling","1001","Savart Champagne Premier Cru l'Ouverture Brut","France, Champagne, Champagne Premier Cru","Savart","Pinot Noir","Pinot Noir","l'Ouverture Brut","Unknown","France","Champagne","Unknown","Champagne Premier Cru","6/28/2025","False","0","","0","93","home","blind Champagne flight — June 2025","90000054","6/28/2025","6/28/2025","Nose of lemon curd, biscuit. Palate shows rich autolysis, fine mousse, cutting acidity. Singing right now.","","","","","","",""
"10000136","2879253","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 165eme","France, Champagne","Krug","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 165eme","Unknown","France","Champagne","Unknown","Champagne","4/20/2024","False","0","","0","87","home","Saturday bubbles — April 2024","90000023","4/20/2024","4/20/2024","Past its prime.","","","","","","",""
"10000137","2523953","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 163eme","France, Champagne","Krug","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 163eme","Unknown","France","Champagne","Unknown","Champagne","2/10/2024","False","0","","0","90","home","Krug édition night — February 2024","90000018","2/10/2024","2/10/2024","Nose of iodine, toasted almond. Palate shows pinpoint bead, long chalky finish. Pleasant if uncomplicated.","","","","","","",""
"10000138","2523953","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 163eme","France, Champagne","Krug","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 163eme","Unknown","France","Champagne","Unknown","Champagne","2/7/2026","False","0","","0","92","home","Krug édition night — February 2026","90000070","2/7/2026","2/7/2026","Nose of white peach, lemon curd. Palate shows rich autolysis, fine mousse. Pleasant if uncomplicated.","","","","","","",""
"10000139","232983","White - Sparkling","1001","Bérêche et Fils Champagne Brut Réserve","France, Champagne","Bérêche et Fils","Champagne Blend","Champagne Blend","Brut Réserve","Unknown","France","Champagne","Unknown","Champagne","4/6/2024","False","0","","0","90","home","Saturday bubbles — April 2024","90000022","4/6/2024","4/6/2024","Nose of toasted almond, biscuit, brioche. Palate shows saline grip, long chalky finish. Good but not memorable.","","","","","","",""
"10000140","5027353","White - Sparkling","2015","Dom Pérignon Champagne","France, Champagne","Dom Pérignon","Champagne Blend","Champagne Blend","Unknown","Unknown","France","Champagne","Unknown","Champagne","5/18/2024","False","0","","0","90","home","blind Champagne flight — May 2024","90000025","5/18/2024","5/18/2024","Nose of crushed chalk, white peach. Palate shows rich autolysis, long chalky finish, fine mousse. Good but not memorable.","","","","","","",""
"10000141","4969609","White - Sparkling","1001","Ulysse Collin Champagne Blanc de Noirs Extra Brut (2019) Les Maillons","France, Champagne","Ulysse Collin","Pinot Noir","Pinot Noir","Blanc de Noirs Extra Brut (2019)","Les Maillons","France","Champagne","Unknown","Champagne","7/26/2025","False","0","","0","91","home","blind Champagne flight — July 2025","90000056","7/26/2025","7/26/2025","Nose of crushed chalk, lemon curd, brioche. Palate shows fine mousse, saline grip, long chalky finish. Pleasant if uncomplicated.","","","","","","",""
"10000142","5049666","White - Sparkling","1001","Ulysse Collin Champagne Blanc de Noirs Extra Brut (2019) 48 mois Les Maillons","France, Champagne","Ulysse Collin","Pinot Noir","Pinot Noir","Blanc de Noirs Extra Brut (2019) 48 mois","Les Maillons","France","Champagne","Unknown","Champagne","11/30/2024","False","0","","0","85","home","Champagne Saturday — November 2024","90000039","11/30/2024","11/30/2024","Past its prime.","","","","","","",""
"10000143","5049666","White - Sparkling","1001","Ulysse Collin Champagne Blanc de Noirs Extra Brut (2019) 48 mois Les Maillons","France, Champagne","Ulysse Collin","Pinot Noir","Pinot Noir","Blanc de Noirs Extra Brut (2019) 48 mois","Les Maillons","France","Champagne","Unknown","Champagne","6/15/2024","False","0","","0","90","home","Champagne Saturday — June 2024","90000027","6/15/2024","6/15/2024","Nose of biscuit, toasted almond, brioche. Palate shows saline grip, pinpoint bead, cutting acidity. Solid showing.","","","","","","",""
"10000144","5049666","White - Sparkling","1001","Ulysse Collin Champagne Blanc de Noirs Extra Brut (2019) 48 mois Les Maillons","France, Champagne","Ulysse Collin","Pinot Noir","Pinot Noir","Blanc de Noirs Extra Brut (2019) 48 mois","Les Maillons","France","Champagne","Unknown","Champagne","9/21/2024","False","0","","0","96","home","Saturday bubbles — September 2024","90000034","9/21/2024","9/21/2024","Nose of crushed chalk, iodine, toasted almond. Palate shows saline grip, cutting acidity. Singing right now. One of the best of this wine I've ever had.","","","","","","",""
"10000145","3774870","White - Sparkling","1001","Egly-Ouriet Champagne Les Prémices","France, Champagne","Egly-Ouriet","Champagne Blend","Champagne Blend","Unknown","Les Prémices","France","Champagne","Unknown","Champagne","7/12/2025","False","0","","0","89","home","Champagne Saturday — July 2025","90000055","7/12/2025","7/12/2025","Nose of biscuit, white peach, brioche. Palate shows pinpoint bead, rich autolysis, cutting acidity. Needs more time.","","","","","","",""
"10000146","3938290","White - Sparkling","2018","Vilmart & Cie Champagne Premier Cru Grand Cellier d'Or","France, Champagne, Champagne Premier Cru","Vilmart & Cie","Champagne Blend","Champagne Blend","Grand Cellier d'Or","Unknown","France","Champagne","Unknown","Champagne Premier Cru","4/16/2026","False","0","","0","91","","","","","","Nose of crushed chalk, iodine. Palate shows pinpoint bead, cutting acidity. Solid showing.","","","","","","",""
"10000147","3938290","White - Sparkling","2018","Vilmart & Cie Champagne Premier Cru Grand Cellier d'Or","France, Champagne, Champagne Premier Cru","Vilmart & Cie","Champagne Blend","Champagne Blend","Grand Cellier d'Or","Unknown","France","Champagne","Unknown","Champagne Premier Cru","11/18/2025","False","0","","0","85","","","","","","Disappointing.","","","","","","",""
"10000148","4708273","Red","2020","Olivier Leflaive Volnay 1er Cru Clos des Angles","France, Burgundy, Côte de Beaune, Volnay 1er Cru","Olivier Leflaive","Pinot Noir","Pinot Noir","Unknown","Clos des Angles","France","Burgundy","Côte de Beaune","Volnay 1er Cru","2/25/2025","False","0","","0","91","","","","","","Nose of blackberry, rose petal, tobacco leaf. Palate shows polished texture, bright acidity. Solid showing.","","","","","","",""
"10000149","3126163","Rosé - Sparkling","1001","Savart Champagne Premier Cru Bulle de Rosé Extra Brut","France, Champagne, Champagne Premier Cru","Savart","Champagne Blend","Champagne Blend","Bulle de Rosé Extra Brut","Unknown","France","Champagne","Unknown","Champagne Premier Cru","7/26/2025","False","0","","0","89","home","blind Champagne flight — July 2025","90000056","7/26/2025","7/26/2025","Nose of toasted almond, brioche. Palate shows rich autolysis, long chalky finish, fine mousse. Solid showing.","","","","","","",""
"10000150","5084235","Red","2022","Cameron Pinot Noir Abbey Ridge","USA, Oregon, Willamette Valley, Dundee Hills","Cameron","Pinot Noir","Pinot Noir","Unknown","Abbey Ridge","USA","Oregon","Willamette Valley","Dundee Hills","5/1/2024","False","0","","0","92","","","","","","Nose of blackberry, tobacco leaf, dark cherry. Palate shows pretty fruit core, iron and minerals. Outstanding bottle.","","","","","","",""
"10000151","5509529","White - Sparkling","1001","Roses de Jeanne / Cédric Bouchard Champagne VV/R23","France, Champagne","Roses de Jeanne / Cédric Bouchard","Pinot Noir","Pinot Noir","VV/R23","Unknown","France","Champagne","Unknown","Champagne","1/25/2025","False","0","","0","85","home","Champagne Saturday — January 2025","90000043","1/25/2025","1/25/2025","Just not for me.","","","","","","",""
"10000152","5509529","White - Sparkling","1001","Roses de Jeanne / Cédric Bouchard Champagne VV/R23","France, Champagne","Roses de Jeanne / Cédric Bouchard","Pinot Noir","Pinot Noir","VV/R23","Unknown","France","Champagne","Unknown","Champagne","10/19/2024","False","0","","0","92","home","Saturday bubbles — October 2024","90000036","10/19/2024","10/19/2024","Nose of crushed chalk, yellow apple. Palate shows fine mousse, rich autolysis, pinpoint bead. On track.","","","","","","",""
"10000153","5050215","White - Sparkling","2020","Roses de Jeanne / Cédric Bouchard Champagne UR/R20","France, Champagne","Roses de Jeanne / Cédric Bouchard","Pinot Noir","Pinot Noir","UR/R20","Unknown","France","Champagne","Unknown","Champagne","7/12/2025","False","0","","0","91","home","Champagne Saturday — July 2025","90000055","7/12/2025","7/12/2025","Nose of biscuit, brioche. Palate shows saline grip, cutting acidity, fine mousse. Pleasant if uncomplicated.","","","","","","",""
"10000154","2879253","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 165eme","France, Champagne","Krug","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 165eme","Unknown","France","Champagne","Unknown","Champagne","8/24/2024","False","0","","0","89","home","Champagne Saturday — August 2024","90000032","8/24/2024","8/24/2024","Nose of toasted almond, lemon curd, biscuit. Palate shows pinpoint bead, long chalky finish, fine mousse. Needs more time.","","","","","","",""
"10000155","2879253","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 165eme","France, Champagne","Krug","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 165eme","Unknown","France","Champagne","Unknown","Champagne","9/7/2024","False","0","","0","93","home","Champagne Saturday — September 2024","90000033","9/7/2024","9/7/2024","Nose of biscuit, brioche, crushed chalk. Palate shows long chalky finish, saline grip, pinpoint bead. Hits its stride.","","","","","","",""
"10000156","2879253","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 165eme","France, Champagne","Krug","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 165eme","Unknown","France","Champagne","Unknown","Champagne","4/19/2025","False","0","","0","96","home","Champagne Saturday — April 2025","90000049","4/19/2025","4/19/2025","Nose of crushed chalk, biscuit. Palate shows pinpoint bead, cutting acidity, fine mousse. Drinking beautifully. One of the best of this wine I've ever had.","","","","","","",""
"10000157","2879253","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 165eme","France, Champagne","Krug","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 165eme","Unknown","France","Champagne","Unknown","Champagne","7/13/2024","False","0","","0","95","home","Krug édition night — July 2024","90000029","7/13/2024","7/13/2024","Nose of lemon curd, biscuit. Palate shows long chalky finish, pinpoint bead, fine mousse. Outstanding bottle.","","","","","","",""
"10000158","2879253","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 165eme","France, Champagne","Krug","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 165eme","Unknown","France","Champagne","Unknown","Champagne","9/16/2025","False","0","","0","92","","","","","","Nose of crushed chalk, yellow apple. Palate shows fine mousse, cutting acidity, pinpoint bead. Drinking beautifully.","","","","","","",""
"10000159","2879253","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 165eme","France, Champagne","Krug","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 165eme","Unknown","France","Champagne","Unknown","Champagne","10/5/2024","False","0","","0","90","home","Krug édition night — October 2024","90000035","10/5/2024","10/5/2024","Nose of brioche, white peach. Palate shows pinpoint bead, cutting acidity. Needs more time.","","","","","","",""
"10000160","5049666","White - Sparkling","1001","Ulysse Collin Champagne Blanc de Noirs Extra Brut (2019) 48 mois Les Maillons","France, Champagne","Ulysse Collin","Pinot Noir","Pinot Noir","Blanc de Noirs Extra Brut (2019) 48 mois","Les Maillons","France","Champagne","Unknown","Champagne","6/29/2024","False","0","","0","88","home","blind Champagne flight — June 2024","90000028","6/29/2024","6/29/2024","Nose of crushed chalk, brioche, iodine. Palate shows rich autolysis, long chalky finish. Solid showing.","","","","","","",""
"10000161","5479669","White - Sparkling","2021","Savart Champagne Premier Cru Les Noues","France, Champagne, Champagne Premier Cru","Savart","Pinot Noir","Pinot Noir","Les Noues","Unknown","France","Champagne","Unknown","Champagne Premier Cru","6/28/2025","False","0","","0","94","home","blind Champagne flight — June 2025","90000054","6/28/2025","6/28/2025","Nose of lemon curd, toasted almond, iodine. Palate shows saline grip, rich autolysis. Hits its stride.","","","","","","",""
"10000162","5479669","White - Sparkling","2021","Savart Champagne Premier Cru Les Noues","France, Champagne, Champagne Premier Cru","Savart","Pinot Noir","Pinot Noir","Les Noues","Unknown","France","Champagne","Unknown","Champagne Premier Cru","5/17/2025","False","0","","0","90","home","Saturday bubbles — May 2025","90000051","5/17/2025","5/17/2025","Nose of lemon curd, white peach. Palate shows pinpoint bead, fine mousse, long chalky finish. Needs more time.","","","","","","",""
"10000163","3037423","Red","2017","Joseph Drouhin Griotte-Chambertin","France, Burgundy, Côte de Nuits, Griotte-Chambertin Grand Cru","Joseph Drouhin","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Griotte-Chambertin Grand Cru","10/21/2025","False","0","","0","97","","","","","","Nose of smoked meat, dark cherry. Palate shows bright acidity, earthy depth, structured grip. Better than expected. Bottle of the year so far.","","","","","","",""
"10000164","3558306","Rosé - Sparkling","2012","Bollinger Champagne La Grande Année Rosé","France, Champagne","Bollinger","Champagne Blend","Champagne Blend","La Grande Année Rosé","Unknown","France","Champagne","Unknown","Champagne","11/1/2025","False","0","","0","88","home","Saturday bubbles — November 2025","90000063","11/1/2025","11/1/2025","Nose of iodine, yellow apple. Palate shows pinpoint bead, cutting acidity. Pleasant if uncomplicated.","","","","","","",""
"10000165","2434732","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 161eme","France, Champagne","Krug","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 161eme","Unknown","France","Champagne","Unknown","Champagne","11/16/2024","False","0","","0","92","home","Krug édition night — November 2024","90000038","11/16/2024","11/16/2024","Nose of yellow apple, brioche. Palate shows long chalky finish, cutting acidity, pinpoint bead. Good but not memorable.","","","","","","",""
"10000166","2352825","White - Sparkling","1001","Savart Champagne Premier Cru L'Accomplie Extra Brut Vieilles Vignes","France, Champagne, Champagne Premier Cru","Savart","Champagne Blend","Champagne Blend","L'Accomplie Extra Brut Vieilles Vignes","Unknown","France","Champagne","Unknown","Champagne Premier Cru","5/31/2025","False","0","","0","93","home","blind Champagne flight — May 2025","90000052","5/31/2025","5/31/2025","Nose of yellow apple, crushed chalk, brioche. Palate shows long chalky finish, fine mousse. Singing right now.","","","","","","",""
"10000167","4913317","White - Sparkling","2018","Bérêche et Fils Champagne Grand Cru Ambonnay","France, Champagne, Champagne Grand Cru","Bérêche et Fils","Pinot Noir","Pinot Noir","Unknown","Ambonnay","France","Champagne","Unknown","Champagne Grand Cru","3/8/2025","False","0","","0","93","home","Champagne Saturday — March 2025","90000046","3/8/2025","3/8/2025","Nose of brioche, toasted almond. Palate shows saline grip, rich autolysis, long chalky finish. Hits its stride.","","","","","","",""
"10000168","5363184","Rosé - Sparkling","2021","Bérêche et Fils Champagne Campania Remensis Extra Brut","France, Champagne","Bérêche et Fils","Champagne Blend","Champagne Blend","Campania Remensis Extra Brut","Unknown","France","Champagne","Unknown","Champagne","8/9/2025","False","0","","0","91","home","blind Champagne flight — August 2025","90000057","8/9/2025","8/9/2025","Nose of toasted almond, lemon curd. Palate shows long chalky finish, rich autolysis, cutting acidity. Good but not memorable.","","","","","","",""
"10000169","5363184","Rosé - Sparkling","2021","Bérêche et Fils Champagne Campania Remensis Extra Brut","France, Champagne","Bérêche et Fils","Champagne Blend","Champagne Blend","Campania Remensis Extra Brut","Unknown","France","Champagne","Unknown","Champagne","2/21/2026","False","0","","0","94","home","Champagne Saturday — February 2026","90000071","2/21/2026","2/21/2026","Nose of brioche, toasted almond. Palate shows cutting acidity, long chalky finish. Better than expected.","","","","","","",""
"10000170","5049666","White - Sparkling","1001","Ulysse Collin Champagne Blanc de Noirs Extra Brut (2019) 48 mois Les Maillons","France, Champagne","Ulysse Collin","Pinot Noir","Pinot Noir","Blanc de Noirs Extra Brut (2019) 48 mois","Les Maillons","France","Champagne","Unknown","Champagne","1/25/2025","False","0","","0","91","home","Champagne Saturday — January 2025","90000043","1/25/2025","1/25/2025","Nose of crushed chalk, yellow apple. Palate shows long chalky finish, saline grip. Good but not memorable.","","","","","","",""
"10000171","2882411","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 166eme","France, Champagne","Krug","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 166eme","Unknown","France","Champagne","Unknown","Champagne","8/23/2025","False","0","","0","90","home","Krug édition night — August 2025","90000058","8/23/2025","8/23/2025","Nose of brioche, toasted almond, crushed chalk. Palate shows rich autolysis, fine mousse, cutting acidity. Needs more time.","","","","","","",""
"10000172","5778","Red","1999","Pride Mountain Vineyards Reserve Claret","USA, California, North Coast, Napa / Sonoma","Pride Mountain Vineyards","Red Bordeaux Blend","Red Bordeaux Blend","Reserve Claret","Unknown","USA","California","North Coast","Napa / Sonoma","4/7/2025","False","0","","0","90","","","","","","Nose of tobacco leaf, smoked meat. Palate shows earthy depth, pretty fruit core, long savory finish. Solid showing.","","","","","","",""
"10000173","4442038","White - Sparkling","1001","Jacques Lassaigne Champagne Extra Brut Blanc de Blancs La Colline Inspirée","France, Champagne","Jacques Lassaigne","Chardonnay","Chardonnay","Extra Brut Blanc de Blancs La Colline Inspirée","Unknown","France","Champagne","Unknown","Champagne","1/9/2025","False","0","","0","93","","","","","","Nose of brioche, iodine, crushed chalk. Palate shows saline grip, fine mousse. Hits its stride.","","","","","","",""
"10000174","1078221","White - Sparkling","1001","Jacques Lassaigne Champagne Extra Brut Blanc de Blancs Les Vignes de Montgueux","France, Champagne","Jacques Lassaigne","Chardonnay","Chardonnay","Extra Brut Blanc de Blancs Les Vignes de Montgueux","Unknown","France","Champagne","Unknown","Champagne","10/11/2024","False","0","","0","92","","","","","","Nose of yellow apple, iodine, toasted almond. Palate shows cutting acidity, saline grip, pinpoint bead. Outstanding bottle.","","","","","","",""
"10000175","1078221","White - Sparkling","1001","Jacques Lassaigne Champagne Extra Brut Blanc de Blancs Les Vignes de Montgueux","France, Champagne","Jacques Lassaigne","Chardonnay","Chardonnay","Extra Brut Blanc de Blancs Les Vignes de Montgueux","Unknown","France","Champagne","Unknown","Champagne","1/20/2026","False","0","","0","88","","","","","","Nose of crushed chalk, white peach, biscuit. Palate shows pinpoint bead, fine mousse, saline grip. On track.","","","","","","",""
"10000176","4271968","White - Sparkling","2015","Bollinger Champagne La Grande Année","France, Champagne","Bollinger","Champagne Blend","Champagne Blend","La Grande Année","Unknown","France","Champagne","Unknown","Champagne","4/11/2025","False","0","","0","93","","","","","","Nose of toasted almond, iodine, yellow apple. Palate shows long chalky finish, pinpoint bead. Better than expected.","","","","","","",""
"10000177","1078221","White - Sparkling","1001","Jacques Lassaigne Champagne Extra Brut Blanc de Blancs Les Vignes de Montgueux","France, Champagne","Jacques Lassaigne","Chardonnay","Chardonnay","Extra Brut Blanc de Blancs Les Vignes de Montgueux","Unknown","France","Champagne","Unknown","Champagne","10/9/2025","False","0","","0","91","","","","","","Nose of yellow apple, crushed chalk. Palate shows long chalky finish, pinpoint bead, rich autolysis. Solid showing.","","","","","","",""
"10000178","2879253","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 165eme","France, Champagne","Krug","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 165eme","Unknown","France","Champagne","Unknown","Champagne","3/22/2025","False","0","","0","95","home","Krug édition night — March 2025","90000047","3/22/2025","3/22/2025","Nose of crushed chalk, yellow apple, toasted almond. Palate shows saline grip, rich autolysis, fine mousse. Singing right now.","","","","","","",""
"10000179","4897441","Red","2021","Shiba Wichern Pinot Noir Nuestro Sueño","USA, Oregon, Willamette Valley, Eola - Amity Hills","Shiba Wichern","Pinot Noir","Pinot Noir","Nuestro Sueño","Unknown","USA","Oregon","Willamette Valley","Eola - Amity Hills","3/25/2026","False","0","","0","91","","","","","","Nose of raspberry, graphite. Palate shows long savory finish, structured grip, polished texture. Pleasant if uncomplicated.","","","","","","",""
"10000180","4635721","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 171eme","France, Champagne","Krug","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 171eme","Unknown","France","Champagne","Unknown","Champagne","1/25/2025","False","0","","0","88","home","Champagne Saturday — January 2025","90000043","1/25/2025","1/25/2025","Nose of yellow apple, white peach, toasted almond. Palate shows pinpoint bead, fine mousse. On track.","","","","","","",""
"10000181","4635721","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 171eme","France, Champagne","Krug","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 171eme","Unknown","France","Champagne","Unknown","Champagne","6/27/2025","False","0","","0","90","","","","","","Nose of iodine, yellow apple. Palate shows long chalky finish, rich autolysis, cutting acidity. Needs more time.","","","","","","",""
"10000182","4847731","White - Sparkling","2018","Bérêche et Fils Champagne Grand Cru Mailly","France, Champagne, Champagne Grand Cru","Bérêche et Fils","Pinot Noir","Pinot Noir","Mailly","Unknown","France","Champagne","Unknown","Champagne Grand Cru","4/5/2025","False","0","","0","91","home","blind Champagne flight — April 2025","90000048","4/5/2025","4/5/2025","Nose of biscuit, iodine. Palate shows fine mousse, saline grip, long chalky finish. Needs more time.","","","","","","",""
"10000183","783938","White - Sparkling","1001","Laurent-Perrier Champagne Brut","France, Champagne","Laurent-Perrier","Champagne Blend","Champagne Blend","Brut","Unknown","France","Champagne","Unknown","Champagne","10/18/2025","False","0","","0","90","home","Saturday bubbles — October 2025","90000062","10/18/2025","10/18/2025","Nose of toasted almond, brioche, lemon curd. Palate shows long chalky finish, cutting acidity. Solid showing.","","","","","","",""
"10000184","2523953","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 163eme","France, Champagne","Krug","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 163eme","Unknown","France","Champagne","Unknown","Champagne","3/21/2026","False","0","","0","92","home","blind Champagne flight — March 2026","90000073","3/21/2026","3/21/2026","Nose of lemon curd, iodine. Palate shows cutting acidity, fine mousse, saline grip. Good but not memorable.","","","","","","",""
"10000185","5050215","White - Sparkling","2020","Roses de Jeanne / Cédric Bouchard Champagne UR/R20","France, Champagne","Roses de Jeanne / Cédric Bouchard","Pinot Noir","Pinot Noir","UR/R20","Unknown","France","Champagne","Unknown","Champagne","11/18/2025","False","0","","0","89","","","","","","Nose of white peach, iodine, brioche. Palate shows saline grip, fine mousse. Needs more time.","","","","","","",""
"10000186","638984","White - Sparkling","1001","Vilmart & Cie Champagne Premier Cru Grand Cellier Brut","France, Champagne, Champagne Premier Cru","Vilmart & Cie","Champagne Blend","Champagne Blend","Grand Cellier Brut","Unknown","France","Champagne","Unknown","Champagne Premier Cru","12/26/2025","False","0","","0","91","","","","","","Nose of iodine, crushed chalk. Palate shows rich autolysis, saline grip, long chalky finish. Solid showing.","","","","","","",""
"10000187","638984","White - Sparkling","1001","Vilmart & Cie Champagne Premier Cru Grand Cellier Brut","France, Champagne, Champagne Premier Cru","Vilmart & Cie","Champagne Blend","Champagne Blend","Grand Cellier Brut","Unknown","France","Champagne","Unknown","Champagne Premier Cru","9/7/2025","False","0","","0","91","","","","","","Nose of crushed chalk, brioche. Palate shows cutting acidity, pinpoint bead. Solid showing.","","","","","","",""
"10000188","638984","White - Sparkling","1001","Vilmart & Cie Champagne Premier Cru Grand Cellier Brut","France, Champagne, Champagne Premier Cru","Vilmart & Cie","Champagne Blend","Champagne Blend","Grand Cellier Brut","Unknown","France","Champagne","Unknown","Champagne Premier Cru","6/28/2025","False","0","","0","94","","","","","","Nose of brioche, white peach, biscuit. Palate shows fine mousse, saline grip, rich autolysis. Hits its stride.","","","","","","",""
"10000189","4152462","Red","2020","Domaine Michel Lafarge Volnay Vendanges Sélectionnées","France, Burgundy, Côte de Beaune, Volnay","Domaine Michel Lafarge","Pinot Noir","Pinot Noir","Vendanges Sélectionnées","Unknown","France","Burgundy","Côte de Beaune","Volnay","9/3/2025","False","0","","0","86","","","","","","Disappointing.","","","","","","",""
"10000190","4915807","White - Sparkling","1001","Vilmart & Cie Champagne Premier Cru Grand Cellier d'Or","France, Champagne, Champagne Premier Cru","Vilmart & Cie","Champagne Blend","Champagne Blend","Grand Cellier d'Or","Unknown","France","Champagne","Unknown","Champagne Premier Cru","4/7/2026","False","0","","0","93","","","","","","Nose of crushed chalk, biscuit. Palate shows pinpoint bead, long chalky finish, fine mousse. Singing right now.","","","","","","",""
"10000191","4915807","White - Sparkling","1001","Vilmart & Cie Champagne Premier Cru Grand Cellier d'Or","France, Champagne, Champagne Premier Cru","Vilmart & Cie","Champagne Blend","Champagne Blend","Grand Cellier d'Or","Unknown","France","Champagne","Unknown","Champagne Premier Cru","4/18/2026","False","0","","0","94","home","Champagne Saturday — April 2026","90000075","4/18/2026","4/18/2026","Nose of iodine, brioche, lemon curd. Palate shows saline grip, cutting acidity. Outstanding bottle.","","","","","","",""
