"iWine","iPurchase","PurchaseDate","DeliveryDate","StoreName","Currency","ExchangeRate","Price","NativePrice","NativePriceCurrency","Quantity","Remaining","OrderNumber","Delivered","Size","Vintage","Wine","Locale","Type","Color","Category","Producer","Varietal","MasterVarietal","Designation","Vineyard","Country","Region","SubRegion","Appellation"
"4243373","100001836","2/12/2021","4/5/2021","Spectrum Wine Auctions","USD","1","75.55","75.55","USD","6","4","OrderId:100001836","True","750ml","2021","Louis Claude Desvignes Morgon Javernières","France, Burgundy, Beaujolais, Morgon","Red","Red","Dry","Louis Claude Desvignes","Gamay","Gamay","Unknown","Javernières","France","Burgundy","Beaujolais","Morgon"
"4215292","100001837","2/19/2021","5/7/2021","Zachys","USD","1","384.43","384.43","USD","1","1","OrderId:100001837","True","750ml","2020","Domaine Armand Rousseau Père et Fils Mazy-Chambertin","France, Burgundy, Côte de Nuits, Mazis-Chambertin Grand Cru","Red","Red","Dry","Domaine Armand Rousseau Père et Fils","Pinot Noir","Pinot Noir","Unknown","Mazy-Chambertin","France","Burgundy","Côte de Nuits","Mazis-Chambertin Grand Cru"
"2061850","100001838","2/27/2021","5/8/2021","Total Wine","USD","1","30.97","30.97","USD","2","2","OrderId:100001838","True","750ml","2013","Failla Pinot Noir Hirsch Vineyard","USA, California, Sonoma County, Sonoma Coast","Red","Red","Dry","Failla","Pinot Noir","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast"
"3466042","100001839","2/24/2021","3/12/2021","Acker Merrall","USD","1","41.95","41.95","USD","1","1","OrderId:100001839","True","375ml","2015","Capanna Brunello di Montalcino","Italy, Tuscany, Montalcino, Brunello di Montalcino","Red","Red","Dry","Capanna","Sangiovese","Sangiovese","Unknown","Unknown","Italy","Tuscany","Montalcino","Brunello di Montalcino"
"3542134","100001840","2/27/2021","3/16/2021","Wally's","USD","1","186.47","186.47","USD","3","2","OrderId:100001840","True","750ml","2016","Fratelli Alessandria Barolo Monvigliero","Italy, Piedmont, Langhe, Barolo","Red","Red","Dry","Fratelli Alessandria","Nebbiolo","Nebbiolo","Unknown","Monvigliero","Italy","Piedmont","Langhe","Barolo"
"2353259","100001841","2/27/2021","3/28/2021","Liner & Elsen","USD","1","48.25","48.25","USD","1","0","OrderId:100001841","True","750ml","2015","Château Le Bon Pasteur","France, Bordeaux, Libournais, Pomerol","Red","Red","Dry","Château Le Bon Pasteur","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Libournais","Pomerol"
"1366736","100001842","2/22/2021","3/21/2021","Liner & Elsen","USD","1","113.67","113.67","USD","7","4","OrderId:100001842","True","750ml","2011","Château Magdelaine","France, Bordeaux, Libournais, Saint-Émilion Grand Cru","Red","Red","Dry","Château Magdelaine","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Libournais","Saint-Émilion Grand Cru"
"4730978","100001843","2/27/2021","3/17/2021","Hart Davis Hart","USD","1","137.60","137.60","USD","7","6","OrderId:100001843","True","750ml","2020","Giacomo Conterno Nebbiolo d'Alba Vigna Arione","Italy, Piedmont, Alba, Nebbiolo d'Alba","Red","Red","Dry","Giacomo Conterno","Nebbiolo","Nebbiolo","Unknown","Vigna Arione","Italy","Piedmont","Alba","Nebbiolo d'Alba"
"1129755","100001844","2/21/2021","3/11/2021","Zachys","USD","1","115.35","115.35","USD","2","2","OrderId:100001844","True","750ml","2010","Château Clinet","France, Bordeaux, Libournais, Pomerol","Red","Red","Dry","Château Clinet","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Libournais","Pomerol"
"4152450","100001845","2/5/2021","3/8/2021","Acker Merrall","USD","1","76.33","76.33","USD","4","4","OrderId:100001845","True","750ml","2020","Domaine Michel Lafarge Bourgogne Passetoutgrains L'Exception","France, Burgundy, Bourgogne Passetoutgrains","Red","Red","Dry","Domaine Michel Lafarge","Gamay-Pinot Noir Blend","Gamay","L'Exception","Unknown","France","Burgundy","Unknown","Bourgogne Passetoutgrains"
"12923","100001846","2/26/2021","5/10/2021","K&L Auctions","USD","1","80.55","80.55","USD","1","1","OrderId:100001846","True","750ml","1992","Heitz Cellar Cabernet Sauvignon","USA, California, Napa Valley","Red","Red","Dry","Heitz Cellar","Cabernet Sauvignon","Cabernet Sauvignon","Unknown","Unknown","USA","California","Napa Valley","Napa Valley"
"4436908","100001847","2/1/2021","2/22/2021","Total Wine","USD","1","69.98","69.98","USD","3","3","OrderId:100001847","True","750ml","2020","Markus Wine Co. The Church","USA, California, Central Valley, Lodi Mokelumne River","Red","Red","Dry","Markus Wine Co.","Red Blend","Red Blend","The Church","Unknown","USA","California","Central Valley","Lodi Mokelumne River"
"4243364","100001848","2/1/2021","3/28/2021","Acker Merrall","USD","1","144.83","144.83","USD","2","2","OrderId:100001848","True","1.5L","2021","Louis Claude Desvignes Morgon La Voûte Saint-Vincent","France, Burgundy, Beaujolais, Morgon","Red","Red","Dry","Louis Claude Desvignes","Gamay","Gamay","La Voûte Saint-Vincent","Unknown","France","Burgundy","Beaujolais","Morgon"
"5059544","100001849","2/5/2021","2/19/2021","K&L Wine Merchants","USD","1","110.34","110.34","USD","1","1","OrderId:100001849","True","1.5L","2021","Aurore Casanova Pinot Noir Champagne Grand Cru Les Petites Vignes Puisieulx","France, Champagne, Champagne Grand Cru","White - Sparkling","White","Sparkling","Aurore Casanova","Pinot Noir","Pinot Noir","Les Petites Vignes","Puisieulx","France","Champagne","Unknown","Champagne Grand Cru"
"3834586","100001850","2/25/2021","5/9/2021","Spectrum Wine Auctions","USD","1","319.57","319.57","USD","1","1","OrderId:100001850","True","750ml","2019","Domaine des Lambrays Clos des Lambrays","France, Burgundy, Côte de Nuits, Clos des Lambrays Grand Cru","Red","Red","Dry","Domaine des Lambrays","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Clos des Lambrays Grand Cru"
"3834654","100001851","2/15/2021","1/14/2023","Garagiste","USD","1","84.33","84.33","USD","2","2","OrderId:100001851","True","750ml","2019","Jacques-Frédéric Mugnier Nuits-Saint-Georges 1er Cru Clos de la Maréchale","France, Burgundy, Côte de Nuits, Nuits-Saint-Georges 1er Cru","Red","Red","Dry","Jacques-Frédéric Mugnier","Pinot Noir","Pinot Noir","Unknown","Clos de la Maréchale","France","Burgundy","Côte de Nuits","Nuits-Saint-Georges 1er Cru"
"2444489","100001852","2/22/2021","3/12/2021","Acker Merrall","USD","1","118.99","118.99","USD","1","1","OrderId:100001852","True","750ml","2012","Château Belle-Brise","France, Bordeaux, Libournais, Pomerol","Red","Red","Dry","Château Belle-Brise","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Libournais","Pomerol"
"4213074","100001853","2/19/2021","4/12/2021","K&L Auctions","USD","1","89.50","89.50","USD","2","1","OrderId:100001853","True","750ml","2020","Joseph Drouhin Beaune 1er Cru Clos des Mouches Rouge","France, Burgundy, Côte de Beaune, Beaune 1er Cru","Red","Red","Dry","Joseph Drouhin","Pinot Noir","Pinot Noir","Rouge","Clos des Mouches","France","Burgundy","Côte de Beaune","Beaune 1er Cru"
"2129392","100001854","2/14/2021","4/29/2021","Acker Merrall","USD","1","61.48","61.48","USD","2","2","OrderId:100001854","True","750ml","2013","Produttori del Barbaresco Barbaresco Riserva Rabajà","Italy, Piedmont, Langhe, Barbaresco","Red","Red","Dry","Produttori del Barbaresco","Nebbiolo","Nebbiolo","Riserva","Rabajà","Italy","Piedmont","Langhe","Barbaresco"
"2762858","100001855","2/23/2021","5/5/2021","WineBid","USD","1","76.98","76.98","USD","6","5","OrderId:100001855","True","750ml","2016","Louis Jadot Gevrey-Chambertin 1er Cru Clos St. Jacques Domaine Louis Jadot","France, Burgundy, Côte de Nuits, Gevrey-Chambertin 1er Cru","Red","Red","Dry","Louis Jadot","Pinot Noir","Pinot Noir","Domaine Louis Jadot","Clos St. Jacques","France","Burgundy","Côte de Nuits","Gevrey-Chambertin 1er Cru"
"2051","100001856","3/19/2021","5/22/2021","WineBid","USD","1","97.33","97.33","USD","2","2","OrderId:100001856","True","750ml","1998","St. Innocent Pinot Noir Seven Springs Vineyard","USA, Oregon, Willamette Valley","Red","Red","Dry","St. Innocent","Pinot Noir","Pinot Noir","Unknown","Seven Springs Vineyard","USA","Oregon","Willamette Valley","Willamette Valley"
"1508099","100001857","3/18/2021","3/31/2021","Garagiste","USD","1","719.11","719.11","USD","3","2","OrderId:100001857","True","1.5L","1976","Ridge Cabernet-Merlot Monte Bello","USA, California, Santa Cruz Mountains","Red","Red","Dry","Ridge","Red Bordeaux Blend","Red Bordeaux Blend","Cabernet-Merlot","Monte Bello","USA","California","Santa Cruz Mountains","Santa Cruz Mountains"
"2894457","100001858","3/18/2021","4/2/2021","K&L Auctions","USD","1","116.40","116.40","USD","1","1","OrderId:100001858","True","750ml","2014","Vietti Barolo Lazzarito","Italy, Piedmont, Langhe, Barolo","Red","Red","Dry","Vietti","Nebbiolo","Nebbiolo","Unknown","Lazzarito","Italy","Piedmont","Langhe","Barolo"
"1745791","100001859","3/9/2021","3/21/2021","Acker Merrall","USD","1","46.03","46.03","USD","1","1","OrderId:100001859","True","750ml","2009","Williams Selyem Pinot Noir Rochioli Riverblock Vineyard","USA, California, Sonoma County, Russian River Valley","Red","Red","Dry","Williams Selyem","Pinot Noir","Pinot Noir","Unknown","Rochioli Riverblock Vineyard","USA","California","Sonoma County","Russian River Valley"
"4863588","100001860","3/3/2021","3/16/2021","WineBid","USD","1","58.36","58.36","USD","1","1","OrderId:100001860","True","750ml","2022","Vincent Dancer Pommard Les Perrières","France, Burgundy, Côte de Beaune, Pommard","Red","Red","Dry","Vincent Dancer","Pinot Noir","Pinot Noir","Unknown","Les Perrières","France","Burgundy","Côte de Beaune","Pommard"
"5728929","100001861","3/2/2021","5/6/2021","Acker Merrall","USD","1","92.97","92.97","USD","6","4","OrderId:100001861","True","750ml","2022","Sette Nizza Particella B8","Italy, Piedmont, Asti, Nizza","Red","Red","Dry","Sette","Barbera","Barbera","Particella B8","Unknown","Italy","Piedmont","Asti","Nizza"
"2061739","100001862","3/6/2021","4/27/2021","Hart Davis Hart","USD","1","81.92","81.92","USD","3","3","OrderId:100001862","True","750ml","2013","Bartolo Mascarello Langhe Nebbiolo","Italy, Piedmont, Langhe, Langhe DOC","Red","Red","Dry","Bartolo Mascarello","Nebbiolo","Nebbiolo","Unknown","Unknown","Italy","Piedmont","Langhe","Langhe DOC"
"4430210","100001863","3/26/2021","5/30/2021","Zachys","USD","1","69.29","69.29","USD","1","1","OrderId:100001863","True","750ml","2020","Vietti Langhe Nebbiolo Perbacco","Italy, Piedmont, Langhe, Langhe DOC","Red","Red","Dry","Vietti","Nebbiolo","Nebbiolo","Perbacco","Unknown","Italy","Piedmont","Langhe","Langhe DOC"
"3531269","100001864","3/2/2021","5/6/2021","Zachys","USD","1","136.43","136.43","USD","1","1","OrderId:100001864","True","750ml","2018","Vietti Barolo Rocche di Castiglione","Italy, Piedmont, Langhe, Barolo","Red","Red","Dry","Vietti","Nebbiolo","Nebbiolo","Unknown","Rocche di Castiglione","Italy","Piedmont","Langhe","Barolo"
"3152221","100001865","3/23/2021","5/8/2021","Hart Davis Hart","USD","1","9.26","9.26","USD","3","2","OrderId:100001865","True","750ml","2016","Château de Panigon","France, Bordeaux, Médoc","Red","Red","Dry","Château de Panigon","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Médoc"
"1436116","100001866","3/17/2021","4/2/2021","Hart Davis Hart","USD","1","87.61","87.61","USD","4","1","OrderId:100001866","True","750ml","2009","Vietti Barolo Brunate","Italy, Piedmont, Langhe, Barolo","Red","Red","Dry","Vietti","Nebbiolo","Nebbiolo","Unknown","Brunate","Italy","Piedmont","Langhe","Barolo"
"4634657","100001867","3/7/2021","4/2/2021","Hart Davis Hart","USD","1","67.03","67.03","USD","1","1","OrderId:100001867","True","750ml","2022","Jean-Claude Lapalu Brouilly Vieilles Vignes","France, Burgundy, Beaujolais, Brouilly","Red","Red","Dry","Jean-Claude Lapalu","Gamay","Gamay","Vieilles Vignes","Unknown","France","Burgundy","Beaujolais","Brouilly"
"4956949","100001868","3/20/2021","5/5/2021","Acker Merrall","USD","1","69.60","69.60","USD","1","1","OrderId:100001868","True","750ml","2022","Domaine Chanterêves Corton-Charlemagne","France, Burgundy, Côte de Beaune, Corton-Charlemagne Grand Cru","White","Red","Dry","Domaine Chanterêves","Chardonnay","Chardonnay","Unknown","Unknown","France","Burgundy","Côte de Beaune","Corton-Charlemagne Grand Cru"
"2205215","100001869","3/9/2021","4/2/2021","K&L Auctions","USD","1","237.30","237.30","USD","2","0","OrderId:100001869","True","750ml","2014","Domaine Méo-Camuzet Clos Vougeot","France, Burgundy, Côte de Nuits, Clos Vougeot Grand Cru","Red","Red","Dry","Domaine Méo-Camuzet","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Clos Vougeot Grand Cru"
"4667762","100001870","3/4/2021","5/20/2021","K&L Auctions","USD","1","54.44","54.44","USD","1","1","OrderId:100001870","True","750ml","2019","Domaine du Collier Saumur La Ripaille Rouge","France, Loire Valley, Anjou-Saumur, Saumur","Red","Red","Dry","Domaine du Collier","Cabernet Franc","Cabernet Franc","La Ripaille Rouge","Unknown","France","Loire Valley","Anjou-Saumur","Saumur"
"2438305","100001871","3/22/2021","5/27/2021","Acker Merrall","USD","1","82.09","82.09","USD","3","2","OrderId:100001871","True","750ml","2004","Nikolaihof Riesling Steinriesler","Austria, Niederösterreich, Wachau","White","White","Dry","Nikolaihof","Riesling","Riesling","Unknown","Steinriesler","Austria","Niederösterreich","Wachau","Unknown"
"3037180","100001872","3/6/2021","4/16/2021","Spectrum Wine Auctions","USD","1","72.89","72.89","USD","7","6","OrderId:100001872","True","750ml","2017","Domaine Fourrier Gevrey-Chambertin Vieille Vigne","France, Burgundy, Côte de Nuits, Gevrey-Chambertin","Red","Red","Dry","Domaine Fourrier","Pinot Noir","Pinot Noir","Vieille Vigne","Unknown","France","Burgundy","Côte de Nuits","Gevrey-Chambertin"
"1608","100001873","3/10/2021","5/23/2021","Zachys","USD","1","180.95","180.95","USD","3","1","OrderId:100001873","True","750ml","1986","Château Lynch-Bages","France, Bordeaux, Médoc, Pauillac","Red","Red","Dry","Château Lynch-Bages","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Pauillac"
"4502764","100001874","3/8/2021","5/2/2021","Zachys","USD","1","79.21","79.21","USD","2","1","OrderId:100001874","True","750ml","2021","A Tribute to Grace Wine Company Grenache Santa Barbara County","USA, California, Central Coast, Santa Barbara County","Red","Red","Dry","A Tribute to Grace Wine Company","Grenache","Grenache","Unknown","Unknown","USA","California","Central Coast","Santa Barbara County"
"4896083","100001875","3/8/2021","5/4/2021","Acker Merrall","USD","1","85.31","85.31","USD","2","1","OrderId:100001875","True","750ml","2022","Claire Hill Syrah Grist Vineyard","USA, California, Sonoma County, Dry Creek Valley","Red","Red","Dry","Claire Hill","Syrah","Syrah","Unknown","Grist Vineyard","USA","California","Sonoma County","Dry Creek Valley"
"4660795","100001876","3/7/2021","4/25/2023","Chambers Street","USD","1","128.16","128.16","USD","1","1","OrderId:100001876","True","750ml","2022","Jean-Pierre Guyon Vosne-Romanée","France, Burgundy, Côte de Nuits, Vosne-Romanée","Red","Red","Dry","Jean-Pierre Guyon","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Vosne-Romanée"
"3834586","100001877","3/6/2021","6/3/2021","Hart Davis Hart","USD","1","297.98","297.98","USD","4","3","OrderId:100001877","True","750ml","2019","Domaine des Lambrays Clos des Lambrays","France, Burgundy, Côte de Nuits, Clos des Lambrays Grand Cru","Red","Red","Dry","Domaine des Lambrays","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Clos des Lambrays Grand Cru"
"2061850","100001878","3/5/2021","5/6/2021","Total Wine","USD","1","63.28","63.28","USD","3","1","OrderId:100001878","True","1.5L","2013","Failla Pinot Noir Hirsch Vineyard","USA, California, Sonoma County, Sonoma Coast","Red","Red","Dry","Failla","Pinot Noir","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast"
"3530013","100001879","3/9/2021","4/8/2021","K&L Auctions","USD","1","53.41","53.41","USD","4","4","OrderId:100001879","True","750ml","2018","Domaine Bruno Clair Chambolle-Musigny Les Véroilles","France, Burgundy, Côte de Nuits, Chambolle-Musigny","Red","Red","Dry","Domaine Bruno Clair","Pinot Noir","Pinot Noir","Unknown","Les Véroilles","France","Burgundy","Côte de Nuits","Chambolle-Musigny"
"4274537","100001880","3/15/2021","6/2/2021","Hart Davis Hart","USD","1","42.05","42.05","USD","2","1","OrderId:100001880","True","750ml","2019","Albino Rocca Barbaresco Ronchi","Italy, Piedmont, Langhe, Barbaresco","Red","Red","Dry","Albino Rocca","Nebbiolo","Nebbiolo","Unknown","Ronchi","Italy","Piedmont","Langhe","Barbaresco"
"3555834","100001881","4/11/2021","5/7/2021","K&L Auctions","USD","1","40.43","40.43","USD","3","3","OrderId:100001881","True","750ml","2016","Elvio Cogno Barolo Cascina Nuova","Italy, Piedmont, Langhe, Barolo","Red","Red","Dry","Elvio Cogno","Nebbiolo","Nebbiolo","Cascina Nuova","Unknown","Italy","Piedmont","Langhe","Barolo"
"1877921","100001882","4/4/2021","4/19/2021","Storyteller","USD","1","57.82","57.82","USD","2","1","OrderId:100001882","True","750ml","2012","Williams Selyem Pinot Noir Hirsch Vineyard","USA, California, Sonoma County, Sonoma Coast","Red","Red","Dry","Williams Selyem","Pinot Noir","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast"
"3154108","100001883","4/12/2021","5/2/2021","K&L Auctions","USD","1","35.20","35.20","USD","1","1","OrderId:100001883","True","750ml","2017","Rene Rostaing Côte-Rôtie Cuvée Classique Ampodium","France, Rhône, Northern Rhône, Côte-Rôtie","Red","Red","Dry","Rene Rostaing","Syrah","Syrah","Cuvée Classique Ampodium","Unknown","France","Rhône","Northern Rhône","Côte-Rôtie"
"3281798","100001884","4/19/2021","6/10/2021","Zachys","USD","1","17.89","17.89","USD","4","3","OrderId:100001884","True","750ml","2018","Château Grand Corbin Manuel","France, Bordeaux, Libournais, Saint-Émilion Grand Cru","Red","Red","Dry","Château Grand Corbin Manuel","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Libournais","Saint-Émilion Grand Cru"
"4215292","100001885","4/26/2021","6/6/2021","Chambers Street","USD","1","489.49","489.49","USD","4","3","OrderId:100001885","True","750ml","2020","Domaine Armand Rousseau Père et Fils Mazy-Chambertin","France, Burgundy, Côte de Nuits, Mazis-Chambertin Grand Cru","Red","Red","Dry","Domaine Armand Rousseau Père et Fils","Pinot Noir","Pinot Noir","Unknown","Mazy-Chambertin","France","Burgundy","Côte de Nuits","Mazis-Chambertin Grand Cru"
"1293611","100001886","4/12/2021","5/27/2021","Acker Merrall","USD","1","57.79","57.79","USD","1","1","OrderId:100001886","True","750ml","2010","Domaine Denis Mortet Gevrey-Chambertin","France, Burgundy, Côte de Nuits, Gevrey-Chambertin","Red","Red","Dry","Domaine Denis Mortet","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Gevrey-Chambertin"
"1777486","100001887","4/11/2021","6/16/2021","K&L Auctions","USD","1","118.25","118.25","USD","3","2","OrderId:100001887","True","750ml","2012","Bernard Dugat-Py Gevrey-Chambertin 1er Cru Lavaux St. Jacques","France, Burgundy, Côte de Nuits, Gevrey-Chambertin 1er Cru","Red","Red","Dry","Bernard Dugat-Py","Pinot Noir","Pinot Noir","Unknown","Lavaux St. Jacques","France","Burgundy","Côte de Nuits","Gevrey-Chambertin 1er Cru"
"696714","100001888","4/25/2021","6/20/2021","Acker Merrall","USD","1","85.53","85.53","USD","3","2","OrderId:100001888","True","750ml","2008","Domaine des Lambrays Clos des Lambrays","France, Burgundy, Côte de Nuits, Clos des Lambrays Grand Cru","Red","Red","Dry","Domaine des Lambrays","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Clos des Lambrays Grand Cru"
"3878196","100001889","4/15/2021","6/3/2021","Hart Davis Hart","USD","1","173.20","173.20","USD","4","3","OrderId:100001889","True","1.5L","2019","Littorai Pinot Noir Savoy Vineyard","USA, California, North Coast, Anderson Valley","Red","Red","Dry","Littorai","Pinot Noir","Pinot Noir","Unknown","Savoy Vineyard","USA","California","North Coast","Anderson Valley"
"3352448","100001890","4/4/2021","5/2/2021","Liner & Elsen","USD","1","116.17","116.17","USD","2","1","OrderId:100001890","True","750ml","2018","Joseph Drouhin Corton-Charlemagne","France, Burgundy, Côte de Beaune, Corton-Charlemagne Grand Cru","White","White","Dry","Joseph Drouhin","Chardonnay","Chardonnay","Unknown","Unknown","France","Burgundy","Côte de Beaune","Corton-Charlemagne Grand Cru"
"3191640","100001891","4/3/2021","5/26/2021","Zachys","USD","1","231.94","231.94","USD","3","2","OrderId:100001891","True","750ml","2017","Domaine des Lambrays Clos des Lambrays","France, Burgundy, Côte de Nuits, Clos des Lambrays Grand Cru","Red","Red","Dry","Domaine des Lambrays","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Clos des Lambrays Grand Cru"
"3207890","100001892","4/17/2021","5/11/2021","Total Wine","USD","1","89.35","89.35","USD","2","2","OrderId:100001892","True","750ml","2018","Ridge Monte Bello","USA, California, Santa Cruz Mountains","Red","Red","Dry","Ridge","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Monte Bello","USA","California","Santa Cruz Mountains","Santa Cruz Mountains"
"4568659","100001893","4/8/2021","5/17/2021","Premier Cru","USD","1","23.95","23.95","USD","1","1","OrderId:100001893","True","750ml","2022","Comm. G.B. Burlotto Langhe Nebbiolo","Italy, Piedmont, Langhe, Langhe DOC","Red","Red","Dry","Comm. G.B. Burlotto","Nebbiolo","Nebbiolo","Unknown","Unknown","Italy","Piedmont","Langhe","Langhe DOC"
"1659625","100001894","4/1/2021","5/3/2021","Zachys","USD","1","671.99","671.99","USD","3","3","OrderId:100001894","True","1.5L","2012","Jacques-Frédéric Mugnier Chambolle-Musigny","France, Burgundy, Côte de Nuits, Chambolle-Musigny","Red","Red","Dry","Jacques-Frédéric Mugnier","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Chambolle-Musigny"
"3834586","100001895","4/7/2021","4/17/2021","Vinopolis","USD","1","342.09","342.09","USD","7","5","OrderId:100001895","True","750ml","2019","Domaine des Lambrays Clos des Lambrays","France, Burgundy, Côte de Nuits, Clos des Lambrays Grand Cru","Red","Red","Dry","Domaine des Lambrays","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Clos des Lambrays Grand Cru"
"3757315","100001896","5/21/2021","8/9/2021","Acker Merrall","USD","1","66.15","66.15","USD","2","2","OrderId:100001896","True","750ml","2014","Nervi-Conterno Gattinara Vigna Molsino","Italy, Piedmont, Northern Piedmont, Gattinara","Red","Red","Dry","Nervi-Conterno","Nebbiolo","Nebbiolo","Unknown","Vigna Molsino","Italy","Piedmont","Northern Piedmont","Gattinara"
"929699","100001897","5/16/2021","7/8/2021","Zachys","USD","1","269.70","269.70","USD","3","3","OrderId:100001897","True","750ml","2010","Domaine Méo-Camuzet Clos Vougeot","France, Burgundy, Côte de Nuits, Clos Vougeot Grand Cru","Red","Red","Dry","Domaine Méo-Camuzet","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Clos Vougeot Grand Cru"
"3866458","100001898","5/18/2021","8/11/2021","Zachys","USD","1","70.91","70.91","USD","1","0","OrderId:100001898","True","750ml","2019","Domaine Bruno Clair Morey-Saint-Denis En la Rue de Vergy","France, Burgundy, Côte de Nuits, Morey-Saint-Denis","Red","Red","Dry","Domaine Bruno Clair","Pinot Noir","Pinot Noir","Unknown","En la Rue de Vergy","France","Burgundy","Côte de Nuits","Morey-Saint-Denis"
"5274042","100001899","5/8/2021","5/29/2021","Hart Davis Hart","USD","1","97.05","97.05","USD","4","3","OrderId:100001899","True","750ml","2021","Vietti Barbaresco Roncaglie","Italy, Piedmont, Langhe, Barbaresco","Red","Red","Dry","Vietti","Nebbiolo","Nebbiolo","Unknown","Roncaglie","Italy","Piedmont","Langhe","Barbaresco"
"3924010","100001900","5/1/2021","5/19/2021","WineBid","USD","1","22.73","22.73","USD","4","4","OrderId:100001900","True","750ml","2019","Domaine Saint-Damien Gigondas Vieilles Vignes La Louisiane","France, Rhône, Southern Rhône, Gigondas","Red","Red","Dry","Domaine Saint-Damien","Red Rhone Blend","Red Rhone Blend","Vieilles Vignes","La Louisiane","France","Rhône","Southern Rhône","Gigondas"
"3281798","100001901","5/23/2021","6/4/2021","Zachys","USD","1","1.66","1.66","USD","1","1","OrderId:100001901","True","750ml","2018","Château Grand Corbin Manuel","France, Bordeaux, Libournais, Saint-Émilion Grand Cru","Red","Red","Dry","Château Grand Corbin Manuel","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Libournais","Saint-Émilion Grand Cru"
"12901","100001902","5/11/2021","8/4/2021","WineBid","USD","1","215.23","215.23","USD","2","2","OrderId:100001902","True","1.5L","1995","Pride Mountain Vineyards Cabernet Sauvignon Reserve","USA, California, Napa Valley","Red","Red","Dry","Pride Mountain Vineyards","Cabernet Sauvignon","Cabernet Sauvignon","Reserve","Unknown","USA","California","Napa Valley","Napa Valley"
"1964263","100001903","5/9/2021","6/1/2021","Hart Davis Hart","USD","1","725.83","725.83","USD","1","1","OrderId:100001903","True","750ml","2013","Domaine Armand Rousseau Père et Fils Gevrey-Chambertin 1er Cru Clos St. Jacques","France, Burgundy, Côte de Nuits, Gevrey-Chambertin 1er Cru","Red","Red","Dry","Domaine Armand Rousseau Père et Fils","Pinot Noir","Pinot Noir","Unknown","Clos St. Jacques","France","Burgundy","Côte de Nuits","Gevrey-Chambertin 1er Cru"
"3437804","100001904","5/7/2021","8/2/2021","K&L Auctions","USD","1","90.86","90.86","USD","5","4","OrderId:100001904","True","750ml","2018","Bartolo Mascarello Langhe Nebbiolo","Italy, Piedmont, Langhe, Langhe DOC","Red","Red","Dry","Bartolo Mascarello","Nebbiolo","Nebbiolo","Unknown","Unknown","Italy","Piedmont","Langhe","Langhe DOC"
"3226619","100001905","5/23/2021","6/2/2021","Spectrum Wine Auctions","USD","1","146.05","146.05","USD","1","1","OrderId:100001905","True","750ml","2017","Domaine Denis Bachelet Gevrey-Chambertin Les Evocelles Vieilles Vignes","France, Burgundy, Côte de Nuits, Gevrey-Chambertin","Red","Red","Dry","Domaine Denis Bachelet","Pinot Noir","Pinot Noir","Vieilles Vignes","Les Evocelles","France","Burgundy","Côte de Nuits","Gevrey-Chambertin"
"4820819","100001906","5/17/2021","7/31/2021","Acker Merrall","USD","1","18.24","18.24","USD","4","2","OrderId:100001906","True","750ml","2022","Comm. G.B. Burlotto Dolcetto d'Alba","Italy, Piedmont, Alba, Dolcetto d'Alba","Red","Red","Dry","Comm. G.B. Burlotto","Dolcetto","Dolcetto","Unknown","Unknown","Italy","Piedmont","Alba","Dolcetto d'Alba"
